grammatical	ungrammatical
a ù ù ǎ q Y X M E Q b C ě i V ǎ u è Q l	L a ù ù ǎ q Y X M E Q b C ě i V ǎ u è Q l
a ǔ C I e U T O o m f ě s B T ù O S e ù	l a ǔ C I e U T O o m f ě s B T ù O S e ù
a á U G m t c k G ǎ c ú R m c h b k i r	c a á U G m t c k G ǎ c ú R m c h b k i r
a à u ù x o ǔ i R Z j M B c z U K á ǔ j	l à u ù x o ǔ i R Z j M B c z U K á ǔ j
a é C V S é f q g W w U è i F j ě E M J	ě é C V S é f q g W w U è i F j ě E M J
a è P s I ò ú W M Q n ǎ h K Z j I f V B	ú a è P s I ò ú W M Q n ǎ h K Z j I f V B
a ě f ě d A b M K ě J v H S b T V E k U	é a ě f ě d A b M K ě J v H S b T V E k U
a ò à O s P r T G s I s h T P s z t z d	y a ò à O s P r T G s I s h T P s z t z d
a ǒ R K á K A Q y ǔ E e G b c w u v y Y	t a ǒ R K á K A Q y ǔ E e G b c w u v y Y
a ú k X à s d à C ě N ǒ ǒ I J P C b P u	H a ú k X à s d à C ě N ǒ ǒ I J P C b P u
a A v z N a n n H N a G F ù A O R g á F	H a A v z N a n n H N a G F ù A O R g á F
a C L j D f f e J y J ǎ D S A P P s ù R	s C L j D f f e J y J ǎ D S A P P s ù R
a D Y g b d Q G Q P ó F k w ě F ò e C ǔ	á a D Y g b d Q G Q P ó F k w ě F ò e C ǔ
a E e O W u á N E à Z x Z B F ó ù h U Y	O E e O W u á N E à Z x Z B F ó ù h U Y
a F x q K ó è u X c A V ó g c c ǔ ǔ d J	T F x q K ó è u X c A V ó g c c ǔ ǔ d J
a H F I K è Z v T I z s x A è d o Q g l	V H F I K è Z v T I z s x A è d o Q g l
a I U G k d v l V b t e á I D y è x h f	B a I U G k d v l V b t e á I D y è x h f
a J l W á I G C a i K U R Y k L p Y x ó	K a J l W á I G C a i K U R Y k L p Y x ó
a K y o h à ù L J F k Q E H D B F q w d	Z K y o h à ù L J F k Q E H D B F q w d
a M A v F U J T N Q L n t s ě C i u ǔ G	Z a M A v F U J T N Q L n t s ě C i u ǔ G
a N j N K w v U à k p ó ò V J y ǒ H N ǎ	Q N j N K w v U à k p ó ò V J y ǒ H N ǎ
a O w m ó e t p Q d R é M C v n a T O ù	g a O w m ó e t p Q d R é M C v n a T O ù
a Q A è V E è m m P u E D c ě k A K V ě	Z a Q A è V E è m m P u E D c ě k A K V ě
a R W k v Q W ó v z á C N á ó X ě ù ò P	F R W k v Q W ó v z á C N á ó X ě ù ò P
a S l m g M j j E ě v G f z M J a è ě s	è a S l m g M j j E ě v G f z M J a è ě s
a U à è E J ó d q ú ǎ d n ò h n à U q p	g U à è E J ó d q ú ǎ d n ò h n à U q p
a V M G S s V á z ú H P r à W N ǎ z t ó	t a V M G S s V á z ú H P r à W N ǎ z t ó
a W b E K a ǎ U w P T F V D l w v E U L	è a W b E K a ǎ U w P T F V D l w v E U L
a X m a M g a Z S ò ě i N P ǎ L L S t U	f a X m a M g a Z S ò ě i N P ǎ L L S t U
a Z B x G V S U ǒ I X E m K Q á h J ǔ I	g Z B x G V S U ǒ I X E m K Q á h J ǔ I
a a S n D F g Q Y T l F E a w O S B N l	é a S n D F g Q Y T l F E a w O S B N l
a b m B R u m z X z x l T ó f m y à è o	b a b m B R u m z X z x l T ó f m y à è o
a d B P ù u L n g a ó z é E x k c R ù v	O d B P ù u L n g a ó z é E x k c R ù v
a e Y c M v A S Y a ǔ e W c W P i ǎ é l	á a e Y c M v A S Y a ǔ e W c W P i ǎ é l
a f n ù ǔ D y ù ò I ó l u J o j q ǎ J w	ǔ a f n ù ǔ D y ù ò I ó l u J o j q ǎ J w
a h á P o p è n M y r X I y I E ě H x o	m a h á P o p è n M y r X I y I E ě H x o
a i O l P a ù S T w q i S x D x i X Y ù	j i O l P a ù S T w q i S x D x i X Y ù
a j e Y è o X G w y ó i T ǎ t I G J b e	F a j e Y è o X G w y ó i T ǎ t I G J b e
a k s Z l n I s J ó n F a I A c Y m p C	G k s Z l n I s J ó n F a I A c Y m p C
a m C y l ú Y P ù b U ù f f b q E X g g	q a m C y l ú Y P ù b U ù f f b q E X g g
a n M r E T R L S Y a U Z b r à ò U m m	Z n M r E T R L S Y a U Z b r à ò U m m
a o f i y P w D ǒ U I ó h J é ǔ X ó Z n	p o f i y P w D ǒ U I ó h J é ǔ X ó Z n
a p u n I P ǒ d T c c D H a ú ú à R i V	r p u n I P ǒ d T c c D H a ú ú à R i V
a r A Q l r R X N ě P l i b x W t ǒ A d	g r A Q l r R X N ě P l i b x W t ǒ A d
