grammatical	ungrammatical
ù ù a U ǎ ú f G t U o M U L a a a b à R	ù ù a U ǎ ú ù G t U o M U L a a a b à R
ǔ P y a v a l Q L H a y Y D H L M X l x	ǔ P a a v a l Q L H a y Y D H L M X l x
á b N ǎ V á I L q a a r T a Q D b ě ú L	á b N a ǎ V á I L q a a r T a Q D b ě ú L
ǎ ǔ v s t f ǔ n Z a a a M k d ò g t ě N	ǎ ǔ v s t f ǔ a n Z a a a M k d ò g t ě N
é S t ó S N x b é V a u J è M á a E a J	é S t ó S N x b é a V a u J è M á a E a J
ě à t a t a D è Q u N ù Z è p a O m U b	ě à t a t a D è Q u N ù Z è p a O m a U b
ó T p n ò ò a C ǒ q ǎ l U S a m I q a k	ó T p n ò ò a a C ǒ q ǎ l U S a m I q a k
ǒ é C T G J D y M a y a O d B H t a A I	ǒ é C T G J D y M a y a O a B H t a A I
ú Y f r ò w O X a ǒ r ǒ a r H v ǎ u a u	ú Y f r ò w O X a a ǒ r ǒ a r H v ǎ u a u
A h T a F q F O v U H a d a a B U a w l	A h T a F q F O v U H a U a a B U a w l
C A k ù a s a f y A q q y a a l m á W T	C A k ù a s a L y A q q y a a l m á W T
D U y a ǔ a S U B M x D ě Y J à S n a ù	D U y a a ǔ a S U B M x D ě Y J à S n a ù
E v ě Z a L a p J f t a ǔ I Q S a N y o	E v ě Z a L a p J é t a ǔ I Q S a N y o
G F x f Y q K O W x a Y L J a Z B ú à a	G F x f Y q K a W x a Y L J a Z B ú à a
H P V g à r Z é a ǔ w a P è O a L E P e	H P V g à r Z é a a ǔ w a P è O a L E P e
I a x a s é a u s J W ò g P ǔ ǔ b á k a	I a a x a s é a u s J W ò g P ǔ ǔ b á k a
J z l k a a s V z a Y n M f d Y l c ù ǎ	J z l k a a s V z a Y n a f d Y l c ù ǎ
L b N x a q O a p D ǔ H a ě k J g j w à	L b N x a q O a p D ǔ H a ě a J g j w à
M t J k Z ě a ě u p a J v ě é W a B X K	M t J k Z ě a ě u p a a J v ě é W a B X K
O P b ǔ U G P a à o B a a á D N ǔ b ó l	O P b ǔ U G P a à o B a a a á D N ǔ b ó l
Q è n v p a ò I x Y ó P t I a E ò a z c	Q è n v p a ò I x Y ó P t I a E a ò a z c
R N ǔ ě ě q à S a G N a Z w ě O ò a b f	R N ǔ ě a ě q à S a G N a Z w ě O ò a b f
S l ǎ R l m r a a d ǒ w à Y ě L a V x a	S l ǎ R l m r a a I ǒ w à Y ě L a V x a
U F a á a A a é Q z F b E s f T x j Y I	U F a á a a A a é Q z F b E s f T x j Y I
V e a e Z D ě E é S H x ě a y a a X T H	V e a e Z D a ě E é S H x ě a y a a X T H
X ó d D x a a B ó ǔ o i à a ù n v á é a	X ó d D x a a B ó ǔ o L à a ù n v á é a
Y Y N a p a r z a Y é V J C ǔ L B Y A p	Y Y N a a p a r z a Y é V J C ǔ L B Y A p
Z q á l n j E ǎ a ě a Q L D m ú a z i N	Z q á l n j E ǎ a ě a a Q L D m ú a z i N
a ǒ a ú V I x F q C T ǎ a W D à z V J J	a ǒ a ú V I x F q C T ǎ a W a D à z V J J
a M a ǒ F m v j q a n R a h f H O p r W	a M a ǒ F m v r q a n R a h f H O p r W
a Y J E u B W ó ú ò Q a n u F Y w ó r a	a Y J E u B W ó ú ò Q a n u F Y w ó r a a
a a u N E ú a n i h D G O k f k f c p t	a a u N a E ú a n i h D G O k f k f c p t
a t ò ù Q e C t a a a e j b f u R J è J	a t ò ù Q I C t a a a e j b f u R J è J
