step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.056976,-53.931705474853516,-53.93232727050781,ptsl2,32,0.001,41.05001449584961
10,0,41.019466,-53.862831115722656,-53.89494705200195,ptsl2,32,0.001,39.98887252807617
20,1,40.98253,-53.79380416870117,-53.859134674072266,ptsl2,32,0.001,39.59017562866211
30,1,40.94562,-53.72505187988281,-53.8231315612793,ptsl2,32,0.001,40.048919677734375
40,2,40.908745,-53.65605545043945,-53.78738021850586,ptsl2,32,0.001,41.04957580566406
50,3,40.87197,-53.5875244140625,-53.751407623291016,ptsl2,32,0.001,41.1000862121582
60,3,40.835262,-53.518856048583984,-53.71563720703125,ptsl2,32,0.001,39.93299865722656
70,4,40.79854,-53.450199127197266,-53.679691314697266,ptsl2,32,0.001,41.24171829223633
80,5,40.76193,-53.3813591003418,-53.644187927246094,ptsl2,32,0.001,40.138431549072266
90,5,40.725388,-53.31229019165039,-53.609012603759766,ptsl2,32,0.001,39.600921630859375
100,6,40.688946,-53.243377685546875,-53.57374954223633,ptsl2,32,0.001,41.46391296386719
110,6,40.652634,-53.17447280883789,-53.538753509521484,ptsl2,32,0.001,41.01088333129883
120,7,40.616573,-53.10580825805664,-53.50425720214844,ptsl2,32,0.001,40.022491455078125
130,8,40.580376,-53.03723907470703,-53.46917724609375,ptsl2,32,0.001,40.22246551513672
140,8,40.544426,-52.96855545043945,-53.43476867675781,ptsl2,32,0.001,40.514312744140625
150,9,40.50855,-52.89939880371094,-53.40081787109375,ptsl2,32,0.001,39.293880462646484
160,10,40.4728,-52.831233978271484,-53.36626434326172,ptsl2,32,0.001,40.20655059814453
170,10,40.43749,-52.762996673583984,-53.33292007446289,ptsl2,32,0.001,38.99239730834961
175,10,40.4199,-52.72913360595703,-53.31614685058594,ptsl2,32,0.001,40.443912506103516
