grammatical	ungrammatical
a ù ù ǔ ǒ w R v a Y F h k ǔ G f N I è z	G a ù ù ǔ ǒ w R v a Y F h k ǔ G f N I è z
a ǔ ǒ Q x l c K L ǎ è m I k ǒ ò P r U à	b a ǔ ǒ Q x l c K L ǎ è m I k ǒ ò P r U à
a á P z R b Q ǒ q U ǒ K ǔ Q E é ù z M ó	J a á P z R b Q ǒ q U ǒ K ǔ Q E é ù z M ó
a à p à U S R t N ǔ E ǔ l u T C a J s V	y a à p à U S R t N ǔ E ǔ l u T C a J s V
a é à s K W C o è h B ó h o W K á X à i	P a é à s K W C o è h B ó h o W K á X à i
a è G B e T J S a K g ǒ M ú O n A u B G	J è G B e T J S a K g ǒ M ú O n A u B G
a ě l a K M u é B ě J è ú k é V ú R w B	ó ě l a K M u é B ě J è ú k é V ú R w B
a ò B ǎ T à X è ǔ á j r q u u x è m o è	C ò B ǎ T à X è ǔ á j r q u u x è m o è
a ǒ R a c B E c P k F d u W ù v a H k H	K ǒ R a c B E c P k F d u W ù v a H k H
a ú v q F ǔ B t é ǒ ù L S y f Q I b ò I	ù a ú v q F ǔ B t é ǒ ù L S y f Q I b ò I
a B B ó ó c n p e H y R i Z à Q P x h ǔ	Q a B B ó ó c n p e H y R i Z à Q P x h ǔ
a C g è y á j f w q b Y á J a e I ǒ ó S	V a C g è y á j f w q b Y á J a e I ǒ ó S
a D r e E Q ǎ ě D N é s ǔ ò G á ù v v V	ǎ a D r e E Q ǎ ě D N é s ǔ ò G á ù v v V
a F á R l v z ě F V W l m k U F a U J O	F a F á R l v z ě F V W l m k U F a U J O
a G N ě q B f q ǎ l B O L ǎ a B m v b l	ě a G N ě q B f q ǎ l B O L ǎ a B m v b l
a H m M Z t F I J E á s o Z j J R y S é	ú a H m M Z t F I J E á s o Z j J R y S é
a J H F h O r t e L D P V S à g ó K g N	é J H F h O r t e L D P V S à g ó K g N
a K V U j l A ě S k W J a ǔ y ǔ M ú K ě	U K V U j l A ě S k W J a ǔ y ǔ M ú K ě
a L p w P d Q i O ó ǎ i n C ó ú r s u E	S L p w P d Q i O ó ǎ i n C ó ú r s u E
a N K v c H é á h ǔ X T p N ǔ G p s S F	p a N K v c H é á h ǔ X T p N ǔ G p s S F
a O Z j P b ù L T k K K A g f V D á L G	i O Z j P b ù L T k K K A g f V D á L G
a P n J n a I N k j O v c è r z h ǔ ǎ è	P P n J n a I N k j O v c è r z h ǔ ǎ è
a R à b b N H k L è L ǒ Z y S W é S T è	u a R à b b N H k L è L ǒ Z y S W é S T è
a S E P v G i A v ǒ á k W K A r W q i m	O S E P v G i A v ǒ á k W K A r W q i m
a T h T y c f Z h N j r A x j t è x Z P	v a T h T y c f Z h N j r A x j t è x Z P
a V à r ú n n c b m V S K q W V é Y ǔ Q	b V à r ú n n c b m V S K q W V é Y ǔ Q
a W C m z N p B b p P ě F i V v é t ú U	ǒ a W C m z N p B b p P ě F i V v é t ú U
a X V ù e j ó N K q s Q A b R I E v á p	O X V ù e j ó N K q s Q A b R I E v á p
a Y o O d h r E u x G d y M w O i à u s	é a Y o O d h r E u x G d y M w O i à u s
a a ǒ ǔ ù ǒ x e R N r l y ǒ V o u O M i	à a ǒ ǔ ù ǒ x e R N r l y ǒ V o u O M i
a b H K g T J r r V ě K x b l D L z P R	t a b H K g T J r r V ě K x b l D L z P R
a c S l q B i C e L ě u c j S e I q O ú	T c S l q B i C e L ě u c j S e I q O ú
a d k o n a p è t C ù i i s i ǒ e T s T	X a d k o n a p è t C ù i i s i ǒ e T s T
a f ù t u à M X z l á z I O O w g T L U	P f ù t u à M X z l á z I O O w g T L U
a g ǎ P C u á i ó X x P r t J B W n k c	l g ǎ P C u á i ó X x P r t J B W n k c
a h G S Y é V ǎ ǒ r e ě s ǒ W S ú Z ǎ a	E h G S Y é V ǎ ǒ r e ě s ǒ W S ú Z ǎ a
a i W R M Y Z ú v v j w u r u G Y F é R	S a i W R M Y Z ú v v j w u r u G Y F é R
a j b B ó s R D T b K o ě N R G B m ú c	f j b B ó s R D T b K o ě N R G B m ú c
a k n w S à N P J I p ǎ R n u á D Z F è	g a k n w S à N P J I p ǎ R n u á D Z F è
a m ǒ k n v c è g p f c T ú à y b b I J	p m ǒ k n v c è g p f c T ú à y b b I J
a n O W ǒ k U á é f L x ò i X a P O V b	o a n O W ǒ k U á é f L x ò i X a P O V b
a o d r u f g ǎ s S v ò C ó T G B x t A	s a o d r u f g ǎ s S v ò C ó T G B x t A
a p z u p p J n ǎ à i r ú ú U T á B t a	q p z u p p J n ǎ à i r ú ú U T á B t a
a r F N t N P h y V Q Z a e B N c Q L W	r F N t N P h y V Q Z a e B N c Q L W
a s X o B T r R R Y à d i p F ú è ú A O	e a s X o B T r R R Y à d i p F ú è ú A O
a t n L Y S d P H q F L Q f F p ù H m è	l t n L Y S d P H q F L Q f F p ù H m è
a v ǎ è ú Y j é e ó ǒ a J á ú à ǎ z K ù	F v ǎ è ú Y j é e ó ǒ a J á ú à ǎ z K ù
a w D H Y K k M X Z N S q n ó R K h f m	C a w D H Y K k M X Z N S q n ó R K h f m
a x R y H Z g n F n f a n T r e s f U o	à x R y H Z g n F n f a n T r e s f U o
a y t ó K ù X Y C w n j i U W B Z é J B	D a y t ó K ù X Y C w n j i U W B Z é J B
a ù ù F V a I x O v E h P q l b b A Y l ò	I a ù ù F V a I x O v E h P q l b b A Y l ò
a ǔ ě y ǔ d Y K U A ě j b a Q k C a q p d	U a ǔ ě y ǔ d Y K U A ě j b a Q k C a q p d
a á B O i p d T u à H J p j l T G Y d L ó	y á B O i p d T u à H J p j l T G Y d L ó
a à b D X r o P D r C O l b w I M y D P q	P a à b D X r o P D r C O l b w I M y D P q
a é ǔ D g è Z x N d B à w u p q ǎ T ǎ e v	I a é ǔ D g è Z x N d B à w u p q ǎ T ǎ e v
a è M D g X P ě i r z ǔ H z v ǒ P à h t C	è M D g X P ě i r z ǔ H z v ǒ P à h t C
a ě E W m ě I s h Z L n b G k j k Q ú S ě	F ě E W m ě I s h Z L n b G k j k Q ú S ě
a ó D T I t z j E O O ǎ e k e g ě p F s g	ù ó D T I t z j E O O ǎ e k e g ě p F s g
a ò S e v B D b m n F ò c ó P X K j Z P e	ǒ a ò S e v B D b m n F ò c ó P X K j Z P e
