grammatical	ungrammatical
ù ù d O r c j I á g á D ò ò d n x n i c	ù ù d O r X j I á g á D ò ò d n x n i c
ǔ Z g a p X b P a t a H ǔ T z b P D c P	ǔ Z g a p X N P a t a H ǔ T z b P D c P
à G s ǔ c Q a ǎ G y H ù c q a l q N D n	à G s ǔ c Q a ǎ G y H ù P q a l q N D n
ǎ h c Y a c ǔ Y C f J V h a N E B M z S u	ǎ h c Y c ǔ Y C f J V h a N E B M z S u
è ú A ù c H ǔ q E f ǎ Q N ó J y e a m c a	è ú A ù H ǔ q E f ǎ Q N ó J y e a m c a
ó ě a S Y b A W a ú I y D S a ǎ b ǒ è J	ó ě G S Y b A W a ú I y D S a ǎ b ǒ è J
ò d ě ǔ c n p C ú J M n d N ù M s r R c r	ò d ě ǔ c n p C ú J M n d N ù M s r R r
ú è J B è K c s h v ù Z Z a p b c a b p X	ú è J B è K c s h v ù Z Z a p b c b p X
A a k o e d c é d L v t v E c C x z ò c c	A a k o e d é d L v t v E c C x z ò c c
C ú D d f P h n J d R i q é m d à u Y m d	C ú D d f P h n J d R i q é m à u Y m d
d h g q Y m ǎ L d Y R H l d q d W a x i	D h g q Y m ǎ L d Y R H l d q d W a x i
E z B b ǎ l a w ǎ d P N d ò d j d H t D	E z B b ǎ l a w ǎ d P N d ò ě j d H t D
G a Z Z L c H ǔ b r k ú a f S B á b s G v	G Z Z L c H ǔ b r k ú a f S B á b s G v
I B C a L C Q ò F b o j d c f a z v Y b	I B C a L C Q ò F b o j d c f x z v Y b
J c B S è g ú a V u d z s J c é T d é ǒ c	J c B S è g ú a V u z s J c é T d é ǒ c
K v T h d o d G d X o M m O R d ǎ G Y y M	K v T h o d G d X o M m O R d ǎ G Y y M
M Y Q i é P d g y K ó c p ó á d n H P c I	M Y Q i é P d g y K ó c p ó á d n H P I
N r ó á d d d d h Y f è I N R x H l x n	N r ó á d d t d h Y f è I N R x H l x n
P S M a W G y s ó N H j b à i a I b O M o	P S M a W G y s ó N H j b à i I b O M o
Q d v á ě W J W O J D c D W d g I c K ò	Q d v á ě W J W O J D c D W d g I á K ò
S W s ú H U j M a O à b e a Q é ò L R N b	S W s ú H U j M O à b e a Q é ò L R N b
T n o á c d Z F ǎ è S c R a m z h I c a	T n o á c d Z F ǎ è S c R a m z h I J a
V L y ù c ǎ N ǎ a I r c N s a y ù e f R	V L y ù h ǎ N ǎ a I r c N s a y ù e f R
W d o L A ú ù B c x d F ó T N x Y t V c	W d o L A ú ù B b x d F ó T N x Y t V c
d i b u d V ù G L G D d C á r t d v o U	X i b u d V ù G L G D d C á r t d v o U
Z C è C d V I n S d P d U c v b K à é Y d	Z C è C d V I n S d P d U c v b K à é Y
a B y j n b Y V e D E P H a ǒ b é B G é ě	a B y j n b Y V e D E P H ǒ b é B G é ě
a b E E ó K ǒ F d O j f P h t è ú a b U ě	a b E E ó K ǒ F d O j f P h t è ú a U ě
a t e b ǔ t Q a e g b á é I W T q D M ǔ	a t e b ǔ t Q G e g b á é I W T q D M ǔ
b a v M i g b K A D B I t I y a D b W y w	b v M i g b K A D B I t I y a D b W y w
c Q v X K Z Q d d B C o G d S z ò d è ǔ	c Q v X K Z Q d d B C o G H S z ò d è ǔ
c j a c Q ǒ n ó Q V m ǔ à J t m a o Z ǒ	c j a c Q ǒ n ó Q V m ǔ à J t m u o Z ǒ
d è w c X F F ú h R a F d c I V r A S d	d è w ǒ X F F ú h R a F d c I V r A S d
d M v à c d U o ò c W E w é a R ǎ S d F	d M v à c c U o ò c W E w é a R ǎ S d F
d c ù X ù o N p ú d L ǒ w b c y ǔ N m P J	d c ù X ù o N p ú L ǒ w b c y ǔ N m P J
d k x c a ǎ N c x Z g D Z I d ú c p A G p	d k x c a ǎ N c x Z g D Z I d ú p A G p
e ě H ú w ǔ d B S c B ǎ u H è é d u b c	e ě H ú w ǔ d B S c B ǎ u H è é i u b c
f a d ù u d H P d D c ó à x ù ě B d r é	f a d ù u d H P d D c ó à x ù ě B k r é
h K a n z d ò b ó M D a y C z L ò b T ǔ	h K a n z d ò b ó M D a y C z L ò p T ǔ
i j ě O V g M B I Z s J a E b a b r I A r	i j ě O V g M B I Z s J a E b a r I A r
k C q J D t J L c ě a A G L l r Q c i a	k C q J D t J L X ě a A G L l r Q c i a
l g ò ù L ù U S r V c a c L a c r ò á J	l g ò ù L ù U S r V P a c L a c r ò á J
n N T w d c L d J F c G D r y T v ǔ j T ě	n N T w c L d J F c G D r y T v ǔ j T ě
o e S H J c a Q l è c s P v Q m r a b O	o e S H J c q Q l è c s P v Q m r a b O
q K c a ú a m ǒ X h A W c a ó H m u F I Y	q K c a ú a m ǒ X h A W c ó H m u F I Y
r w R z ú O y A x d z l a C b g a b G p	r w R z ú O y A x d z l v C b g a b G p
t X a U b a T c r á X è M N b I M M g o r	t X a U a T c r á X è M N b I M M g o r
v ú M x a P D f á V b ǔ N a ú m b X S M w	v ú M x a P D f á V ǔ N a ú m b X S M w
c w o a c ǒ ù J o a à G I z e e K B D f k	w o a c ǒ ù J o a à G I z e e K B D f k
y d F E K s ǎ e Q D b c i B Y C d X p t c	y d F E K s ǎ e Q D b c i B Y C X p t c
ù ù a T W b S a g e S e b K R L C S N Y m A	ù ù a T W b S g e S e b K R L C S N Y m A
ǔ d p b k g d z Y V V d r k d e g B r r u	ǔ d p b k g d z Y V V W r k d e g B r r u
à ó á d H V C o R s u x S k r d C o d j d D	à ó á H V C o R s u x S k r d C o d j d D
ǎ X d c e O U J V K v V t w u d I U C c X	ǎ X d c e O U J V K v V t w u g I U C c X
è ǎ ě ǎ d V à a c i P d X r c r v é y U F ò	è ǎ ě ǎ d V à a i P d X r c r v é y U F ò
d ě Q s H M ǎ d H ǒ d u S ù z b n L d O é è	ě Q s H M ǎ d H ǒ d u S ù z b n L d O é è
ó m ò a ù c j d y I F b W ǔ è a G è ò b B W	ó m ò a ù c j d y I F b W ǔ è a G è ò B W
ǒ F V E W a b à x l d X o y a ú b ǒ n N á	ǒ F V E W a F à x l d X o y a ú b ǒ n N á
ú d C Y d C L d h U è K ú o i K P O l d Z v	ú d C Y C L d h U è K ú o i K P O l d Z v
B H b v s L d n O D j d M X ó M b d y ǒ d	B H b v s L d n O D j d M X ó M b d y ǒ N
C d p T s Z s d d k a d j r á é s N s k W	C d p T s Z s d d k a è j r á é s N s k W
E B a ǔ N R F r b p r ò H a S r i i v b D	E B a ǔ N R F r V p r ò H a S r i i v b D
F d u ǔ d ě F Y A g ù w L c ǒ ǒ P g t d c	F d u ǔ d ě F Y A g ù w L c ǒ ǒ P g t r c
H D V c d d d d b K u H P v é E S t T D m	H D V c w d d d b K u H P v é E S t T D m
I d d c ó H r z l F i l ǎ l y d i a c B ǔ S	I d d ó H r z l F i l ǎ l y d i a c B ǔ S
K L ò c J a S ú e H ù ǔ F h Q U D c f a A	K L ò c J a S ú e H ù ǔ F h Q U D ǎ f a A
L a l G b l a j é è v j f S j C o E b C P	L h l G b l a j é è v j f S j C o E b C P
N R l è H G P h a i N ú z K b N a H S d b	N R l è H G P h a i N ú z K b N a H S d X
O t c a c l P ó Z ò N s h ǔ a c Z p I O V d	O t c c l P ó Z ò N s h ǔ a c Z p I O V d
Q c a à f M z y n s c x S S i T H J a I j	Q c a à f M z y n s Z x S S i T H J a I j
S à z V D Q i a k q b U r j M g ò H à a b	S à z V D Q i a k q b U r j M g ò H à a Z
T R d J T Z T d w s c V V N d d y J O b u	T R d J T Z T d w s c V V N R d y J O b u
U v d d m S w d ó ú ǒ N k à Q W m N S x d	U v à d m S w d ó ú ǒ N k à Q W m N S x d
W c d j r o m T s v p N d á d j R ú f d n U	W c d j r o m T s v p N d á d j R ú f n U
X z à r U é c a y X M á c a y C g x E O q	X z à r U é c a y X M á G a y C g x E O q
Z b ǒ l I à g n d k d d d e é ě t P Q ù W p	Z b ǒ l I à g n d k d d e é ě t P Q ù W p
a G D n á m T á b B a M E F b R v E y h t	a G D n á m T á m B a M E F b R v E y h t
a b v O Z s M D a w A Y e á l m b S w è A	a b v O Z s M D P w A Y e á l m b S w è A
b ǒ a ú b y C r z W p W Z v ǒ ó L a U ù D b	b ǒ ú b y C r z W p W Z v ǒ ó L a U ù D b
c ò X c ě a V n u R T c s x D j J s a D Y ò	c ò X c ě a V n u R T c s x D j J s D Y ò
c a z f N W o J p ǔ L G b a v i b t è u n	c a z f N W o J p ǔ L G b M v i b t è u n
d ǔ ú V ù p ú ǒ w Q d E B ó ǒ d ù p U d B T	d ǔ ú V ù p ú ǒ w Q E B ó ǒ d ù p U d B T
d d m d W J E C R è d G l W p K h á C Y X	d J m d W J E C R è d G l W p K h á C Y X
d Y p M ò Y M j Q c d c a W J I P b ǎ i Y	d Y p M ò Y M j Q c j c a W J I P b ǎ i Y
d j à à u é a C b x ǔ ú K a C ǔ ǎ W X ú b ó	d j à à u é C b x ǔ ú K a C ǔ ǎ W X ú b ó
d C ǎ è f m f P p Q m c ú d V h J g s k c	e C ǎ è f m f P p Q m c ú d V h J g s k c
f c z a m S E ú x q E v à c h i e A a Q G w	f c z m S E ú x q E v à c h i e A a Q G w
h A D t d u x c F C y é t e G i d ǒ ě t ò c	h A D t u x c F C y é t e G i d ǒ ě t ò c
i c k r á k H F S c a N K f Q s c ó R L q a	i c k r á k H F S c a N K f Q s ó R L q a
k d c e p d F j x X K v c f B Q h v è I R	k d b e p d F j x X K v c f B Q h v è I R
l v N ǎ O p c H d o V U è d d ě d J X l o	l v N ǎ O p c H ú o V U è d d ě d J X l o
n A d c d q i M w c E q R è á V q N F P U	n A d c d q i M w ǔ E q R è á V q N F P U
o m G d Z ě e n u d ǎ Y ǎ d o O s L d q r	o m G d Z ě e n u x ǎ Y ǎ d o O s L d q r
p w è è T a T v t á b a b V U E T á C s V	p w è è T a T v t á b a y V U E T á C s V
r R ù O D c i W k a J l T b ò ù c N L a R ó	r R ù O D i W k a J l T b ò ù c N L a R ó
t ǔ d i w H ě c M ě s x ě W u g N G d M c	t ǔ d i w H ě c M ě s x ě W u g N G N M c
u R K T h d B T Q v d d d x e q j L O x x	u R K T h d B T Q v d ú d x e q j L O x x
v q d D c a F U J q L g O b x á d S a S r b	v q d D c a F U J q L g O b x á d S a S r
x G Y z Q E é d è u d i é d ě I G F Z è G d	x G Y z Q E é d è u d i é ě I G F Z è G d
y d S R a b P á C U h W n K a Q ǒ c b Y S o	y d S R a P á C U h W n K a Q ǒ c b Y S o
ù ù c S ǔ a c m h G f é x a ě i u n K ǎ x ǎ	ù ù c S ǔ a g m h G f é x a ě i u n K ǎ x ǎ
ǔ T à è R t g G a J á J N b o x ù a b q ě u	ǔ T à è R t g G a J á J N b o x ù T b q ě u
à ò t J ě Q i ù j m g à d è T d Q d d t R g	à ò t J ě Q i ù j m g à d è T s Q d d t R g
ǎ c q b w E T Y s a è y b B à l J l a b é y X	ǎ c q b w E T Y s è y b B à l J l a b é y X
è ù h Y c W a l M g ú R h D ǒ D c w K a ǒ P c	è ù h Y c W l M g ú R h D ǒ D c w K a ǒ P c
ě d z y g a S B v T N ě i O ǒ x g F a r d d d	ě d z y g a S B v T N ě i O ǒ x g F a r d d
ó p C d a j o H c c d a T x ǒ N c s G p Q W T	ó p C a j o H c c d a T x ǒ N c s G p Q W T
ǒ S c O r a S h b h ǔ b ú a l O e n ǔ I J W b	ǒ S c O r a S h b h ǔ b ú a l O e n ǔ I J W
ú y D L c s r k Q G T a U c Z K é T J ǔ d R a	ú y D L s r k Q G T a U c Z K é T J ǔ d R a
B F Z c p X S a X l B r L S ó I b i ǎ c à a g	B F Z p X S a X l B r L S ó I b i ǎ c à a g
C f l W D U C v ó K a b C K Y a l b P O h j d	C f l W D U C v ó K a b C K Y a l P O h j d
a E O E S G m P R ú b U d T i Q R q a Q l v b	E O E S G m P R ú b U d T i Q R q a Q l v b
F r à E a E w r à Z z d b Q B g a f U H h ó b	F r à E a E w r à Z z d b Q B g a f U H h ó
H I D v p ǒ U ò m d Z K i D á r d D d d b U	H I D v p ǒ U ò m d Z K i D á r d D b d b U
I e D m i s p d d V I d K U Y y S E d w J W	I e D m i s p d Q V I d K U Y y S E d w J W
K ó A O X l n a á Q b ó a Q k O a x E C b ú c	K ó A O X l n a á Q ó a Q k O a x E C b ú c
L d l d S u d h B P ó u S d v L f ǎ R h Y e	L d l d S u ù h B P ó u S d v L f ǎ R h Y e
N A F y o s O ò z h T a b Z a X ò ó ò b O è m	N A F y o s O ò z h T b Z a X ò ó ò b O è m
O o d I T S S ǔ ǎ Z ǎ c l e d P O S K c Q ǒ ě	O o d I T S S ǔ ǎ Z ǎ c l e P O S K c Q ǒ ě
Q F m è ě t d W q d d G D d ě S ù K M e q ò	Q F m è ě t a W q d d G D d ě S ù K M e q ò
R a R y ǎ n A N u x C A b n t a f A à b M ǎ	R a R y ǎ n A N u x C A b n t a f A à k M ǎ
S z d Z K é r á U H d p c d P à ó M g d B é ù	S z d Z K é r á U H p c d P à ó M g d B é ù
U T L ù z t N s d r d O D H z o N d D ó é d Z	U T L ù z t N s d r d O D H z o N D ó é d Z
V g c ó v k c o x M b ó a M c a i g M ú j V é	V g c ó v k c o x M b ó M c a i g M ú j V é
X T r è c F h F L H i G x Q y ě á S a c F a	X T r è c F h F L H i G x Q y ě á S a c F r
Y a b a é p T X z c x u L o b q a z é è é c	Y a M a é p T X z c x u L o b q a z é è é c
Z j A L d d A Q L O R h ò E f X ó d E j d J	Z j A L d d A Q L O R h ò E f X ó ǒ E j d J
a K o z Z b s j e M a ò é j u N g b N w R v D	a K o z Z b s j e M a ò é j u N g N w R v D
a e é ǔ d p q n é d y X á C v ǎ d U d W v G	a e é ǔ q p q n é d y X á C v ǎ d U d W v G
b K c W G á C m E d à c J F A d s E y ǎ t c	b K c W G á C m E d à D J F A d s E y ǎ t c
c E d c E y ú d t n i O ó S z J c U F T x ǔ t	c E d E y ú d t n i O ó S z J c U F T x ǔ t
c d ú G a H J j B u c w K Q ó e a L V Q S M E	c d ú G H J j B u c w K Q ó e a L V Q S M E
d c J ǎ h S H N R f ǒ è Q u a d i e ǒ B à c	d è J ǎ h S H N R f ǒ è Q u a d i e ǒ B à c
d N H é E H D c Q ǔ d z t d ǒ K S r d K F U	d N H é E H D c Q ǔ x z t d ǒ K S r d K F U
d d c ú é j d G è k s O à P k Q c T H V T W r	d d c ú é j d G è k s O à P k Q T H V T W r
d w d H N ó t ǒ d q c K g s d j D U p Y O o	d w d H N ó t ǒ d q c K g s à j D U p Y O o
f é x c d c i d é c p U ǔ á W U P L ě x g J R	f é x c d i d é c p U ǔ á W U P L ě x g J R
g a b u N i a X h á ó j Y b f ǒ Y D N o k y x	g a b u N i a X h á ó j Y f ǒ Y D N o k y x
d i ò h E I Y d D m d W P R O N M o v H ú d X	i ò h E I Y d D m d W P R O N M o v H ú d X
j h Y D d h H d H k s ò Y d h b W d N N i I	j h Y D d h H V H k s ò Y d h b W d N N i I
l C e E P Y T ù d w d U ě z Z G W N c S d d	l C e E P Y T ù d w ǎ U ě z Z G W N c S d d
m a p U ě q J b I K a N b V s x z g z ǔ O q á	m a p U ě q J I K a N b V s x z g z ǔ O q á
n w a ǎ h B r J p b t F ú a Y b q a B e k q	n w a ǎ h B r J p b t F ú a Y E q a B e k q
p C a n w e f b l E ě f B o è a à W D k ó b n	p C a n w e f b l E ě f B o è a à W D k ó n
q e W ó S j t H Y S i F E d s u j d d d P m Z	q e W ó S j t H Y S i F E s u j d d d P m Z
s G L S d D F Y A ǔ d U G d é ú C x Z f l d B	s G L S d D F Y A ǔ d U G d é ú C x Z f l B
t h o b X z H d L T d M T è Y M o E d X W d	t h o b X z H ǒ L T d M T è Y M o E d X W d
v E N r á d c H ó d é X ù ě P z é c U C k r	v E N r á d ó H ó d é X ù ě P z é c U C k r
w r a H i b t s A h ó é é á O U ǒ a y b c b	w r l H i b t s A h ó é é á O U ǒ a y b c b
y a Y m f ǔ Q x x r y u k c M Q B t a G c a	y a Y m f ǔ Q x x r y u k c M Q B t a G L a
ù ù a X ú E g b I K à A v S l w F a A b a q p	ù ù a X ú E g b I K à A v S l w F é A b a q p
ǔ I f g c B k ǔ x a w k h b ó V C ǒ g V w a b A	ǔ I f g c B k ǔ x w k h b ó V C ǒ g V w a b A
á p R Q S ǔ D ǔ M d c B u x d r o F c b i O B	á p R Q S ǔ D ǔ M d c B u x d r o F H b i O B
ǎ G ó ú T F Q ú è c à a j c e t b u Y D y ǎ a n	ǎ G ó ú T F Q ú è c à a j e t b u Y D y ǎ a n
é X B x v a ě ǎ D i X G ú ǔ V b s R s c a b d	é X B x v a ě ǎ D i X G ú ǔ V H s R s c a b d
è i I d Z d W ú è ǒ E T d V a q à á b ě d B a m	è i I d Z W ú è ǒ E T d V a q à á b ě d B a m
ě z a ě e i t W à x C p H b H N a r p b b U j a	ě z a ě e i t W à x C p H b H N r p b b U j a
d a U D E ó O d é è z b d ú d q X ǒ C V O ǔ W	ò a U D E ó O d é è z b d ú d q X ǒ C V O ǔ W
ú G ǒ N ù P a I b J R i O x P U ǎ a S ǒ V T b O	ú G ǒ N ù P a I b J R i O x P U ǎ a S ǒ V T O
A i W à à d m E M c m f y J ě t Y j é d Y O L c	A i W à à d m E M m f y J ě t Y j é d Y O L c
C a ú K ú b t ú t l k a ǎ r g A m K R j q b n V	C ú K ú b t ú t l k a ǎ r g A m K R j q b n V
D Z J o Y d n à u c N d c D x P s è l M a l Q	D Z J o Y x n à u c N d c D x P s è l M a l Q
F D a f g f s j N R J o w u j b ǒ a L U ǒ N b	F D s f g f s j N R J o w u j b ǒ a L U ǒ N b
G d é i w M é p L ǒ P V ú J d E J b d l d k z	G d é i w M é p L ǒ P V ú J a E J b d l d k z
H d E c J X B X a m r b d X ǔ o Y c é ǔ u è Z	H r E c J X B X a m r b d X ǔ o Y c é ǔ u è Z
J E ǎ O C M ó a y y H b L ǒ a i b c ú A ú I d	J E ǎ O C M ó a y y H b L ǒ s i b c ú A ú I d
K U S c a s E c w ǔ a Z C ù G W D x v Q à P ǒ i	K U S c a s E w ǔ a Z C ù G W D x v Q à P ǒ i
L y à s J d k F o z ǔ á u j f Q Z c N H d r c	L y à s J d k F o z ǔ á u j f Q Z c N H d r ò
N Z D e t C d V X ǒ c d ě ú I L w e c T L H i	N Z D e t C d V X ǒ d d ě ú I L w e c T L H i
O i H h D g I ú ò a é ǎ O X I b C a M Q F b H	O i H h D g I ú ò a é ǎ O X I b C a M Q F ě H
