grammatical	ungrammatical
ù ǔ Y V w é a J z x U ò P j h a ú a S q I D ù V a X s W ó ǔ a	ù ǔ Y V w é ǒ J z x U ò P j h a ú a S q I D ù V a X s W ó ǔ a
á i V Z G a V a U M q w a J F W a m ǒ E M á é K n z s T à a r	á i V Z G a V X U M q w a J F W a m ǒ E M á é K n z s T à a r
é a ǔ é t L g Y a ǎ a x Z a ǒ D J p ǒ L m a Z f j Q ó a ù ú M	é B ǔ é t L g Y a ǎ a x Z a ǒ D J p ǒ L m a Z f j Q ó a ù ú M
ó D a z K ó P è ú ó t ǒ m K U ò H a T r ǎ X a ǔ a I a p C P Y	ó D a z K ó P è ú ó t ǒ m K U ò H a T r ǎ X t ǔ a I a p C P Y
ú I g ǔ a t W g s a à a à a R é ě n a e ě à P e G f ǔ ě a ò v	ú I g ǔ a t W d g s a à a à a R é ě n a e ě à P e G f ǔ ě a ò v
C ù D U j Q ú a a l l F Y M I q o a U ú ǎ I a a y x g c r é F	C c ù D U j Q ú a a l l F Y M I q o a U ú ǎ I a a y x g c r é F
E q q á a ú k y à u K a S ǎ a ò k E a l H ò L K á a i b w L g	E q q á a ú d k y à u K a S ǎ a ò k E a l H ò L K á a i b w L g
H s ǒ O n T O a à ò w U a a h ǔ D N Q h E a T ě J s V i I p a	H s ǒ O n T O a à ò w U a a h ǔ D N Q h E a T ě J s V i I e a
K W L y ò L x m o W G W a a g T ǒ m h Q y R a F a v k G a N x	K W L y ò L x m o W G W a a g T ǒ m h Q y R a F a d v k G a N x
N á P j u i Z é a u a B C L B y U k T ò t Z a A à a S à L a L	N á P j u i Z é a u a B C L B y U k T ò t Z a A à a S à f a L
P g a j t z l R F z X O a a E p r é w a à r A D K P a N s b f	d P g a j t z l R F z X O a a E p r é w a à r A D K P a N s b f
S u a a y m o ǎ u W ǒ g S P z A ě a g B w D J Z Z G a o a P M	S u a a y m o ǎ u W ǒ g S P z A ě a g B w D J Z Z G a o L P M
W L J L J ò a ě ě J O w K ù j h W N C Q l à I è a H J a a a U	W L J L J ò a ě ě J O w K ù j h W N C Q l à I è a H J a v a U
Z K ò E a z v w ù Z ǔ M T q a a u a o h j ě l a o T á F A x ǎ	Z K ò E a z v w ù Z ǔ M T f a a u a o h j ě l a o T á F A x ǎ
a A H v L t Z r a U Y n ǎ a a ò w a F L ù Z O N ò q ǒ n z ǒ O	a A H v L t Z r a U Y n ǎ a J ò w a F L ù Z O N ò q ǒ n z ǒ O
a P Z G S o ǎ O N ǔ x ú ě X o a j a I a ò ù a b S Y ù u d ú a	a P Z G S o ǎ O N ǔ x ú ě X o a j Y I a ò ù a b S Y ù u d ú a
a a S g n o q D L a g C t m ò h x U L a a ù B l d I W A ǎ P ě	a a S g n o q D L a g C t f ò h x U L a a ù B l d I W A ǎ P ě
a p r ò D a p ǎ a t R à v H a g r q y a t H G ò f E B t x Q á	a p r d D a p ǎ a t R à v H a g r q y a t H G ò f E B t x Q á
g v ú L L Z y y P r ǒ t p I s G X a o j G M a á n a a ò a y L	g v ú L L Z y y P r ǒ t p I s G X a o j G M K á n a a ò a y L
j u H m a a y N a J á o X G h a k X V i n ǔ ú A z j ú H V a H	j u H m a a y N c J á o X G h a k X V i n ǔ ú A z j ú H V a H
m W V r a A K a V ò J k ǔ v a L K x A C ù U B à g l a a M á r	m W V r c a A K a V ò J k ǔ v a L K x A C ù U B à g l a a M á r
p ǎ ú a T ò O a t T ù r a D V a a ú D g h W t O o P ò M F ù r	p ǎ ú A T ò O a t T ù r a D V a a ú D g h W t O o P ò M F ù r
r q ú ǎ m j ě a O S è s Z a M a ǎ p a Q a J é D d ǔ L U n b o	r q ú ǎ m j ě a O S è f Z a M a ǎ p a Q a J é D d ǔ L U n b o
u X K r ó ǔ C G á a a h a W A s I Q P F z à p ú a á l B C a ě	u X K r ó ǔ C G á a a h a W A s I Q P F z à p ú y á l B C a ě
x R a X a y k l L I é A y P R L D K v Z o a x C Z j à l a ú a	x R O X a y k l L I é A y P R L D K v Z o a x C Z j à l a ú a
ù à V m v H r l J N M a R a V M G g w ú ù a a ù L t ú K g a f p	ù à V m v H r l J N M a R a c V M G g w ú ù a a ù L t ú K g a f p
à O ó q O D ù R a ǔ D w X y o L a v è G S S R L a S n a W a b à	à O ó q O D ù R a ǔ D w X y o L a d è G S S R L a S n a W a b à
è é r p a z y t à a è a ó u é ó ě a H à a z y z U w x V p A i c	è é r p a z y t à F è a ó u é ó ě a H à a z y z U w x V p A i c
ó V J x à G i R K a R k ú A x D U I X x ú a o T Q ě Z a a a O E	ó V J x à G i R K a R k ú A x D U I X x ú l o T Q ě Z a a a O E
ǒ y X O P D a ò à a v ě W a Z h á s K F a C Y a S x W á I A j M	ǒ y X O P D a ò à a v ě W a Z h á s K F a C Y N S x W á I A j M
B u I a a G A a u a w j m v o a u F à V T h z y d ǎ d D c T f ù	B u I a a G A a u a d j m v o a u F à V T h z y d ǎ d D c T f ù
E x ǒ Y M u g ú C a I ǎ a k a ǎ a m Y F X à V z Y ú m a h ǎ E j	E x ǒ Y M u g ú C a I ǎ f a k a ǎ a m Y F X à V z Y ú m a h ǎ E j
H a S H á K w z D I a ò é H a Q v a p a W è q T H D p s V ú Z S	H a S H á K w z D I I ò é H a Q v a p a W è q T H D p s V ú Z S
K a n i k ǒ o á a g ǔ E a R à R a á á H é ǎ J y S x i ù k ě a ú	K a n i k ǒ o á a g ǔ E a R à R C á á H é ǎ J y S x i ù k ě a ú
N M N a a R y L B ù z I a ě a a U T C d x P n x y S L J f ò ǒ r	N M c N a a R y L B ù z I a ě a a U T C d x P n x y S L J f ò ǒ r
Q Z Y a q I a p w F U L z v à h L a a o T I D ǎ a V w I W J O j	Q Z Y a q I a p w F U L z v à h L a a o T I D ǎ à V w I W J O j
T K m x v ě F à a a J ǎ i ǎ ǎ a a ǒ è ù ǔ q è u á g U s a ǒ ě Q	T K m x v ě F à m a J ǎ i ǎ ǎ a a ǒ è ù ǔ q è u á g U s a ǒ ě Q
W Z W i J G N X ó a M a K T S ó v n D a J a ú ù a Q d z v r P c	W Z c i J G N X ó a M a K T S ó v n D a J a ú ù a Q d z v r P c
Y m a q H a u u T r a m s T P a w J q i Y L i a T m x y ǎ é T ǔ	Y m a q H a u u T r a m s T P a w J q i Y L i T T m x y ǎ é T ǔ
a ò Q Z a H a L a D q A a j ò ú u p A A ú j r c v z E V t j h J	a ò Q Z U H a L a D q A a j ò ú u p A A ú j r c v z E V t j h J
a M g n t a V S à l H z ò a a a á t H q i M K M G C Q L U D u H	a M g n t O V S à l H z ò a a a á t H q i M K M G C Q L U D u H
a a X g o C W u è z á q J j a l a è B E ě p u u h à o x a X r o	a a X g e o C W u è z á q J j a l a è B E ě p u u h à o x a X r o
a s ó a a á o T h z U L é t O a s q ú è Z G W C x k z a é u I n	a s ó a a á o T h z U L é t O a s q ú è Z G W C x k z b é u I n
h a ó à T L V K E G è ǒ ù a a é g s è Z y C a a à V A e ǔ f r h	h a ó à T L V K E G è ǒ ù a a é g s è Z y C a H à V A e ǔ f r h
k a a l ò j T w ù q ò M é F a X n a N a r s G u Z q x ǒ z ò Q Z	k a a l ò j T w ù q ò M é F a X n ó N a r s G u Z q x ǒ z ò Q Z
n ǒ h a ò F i i w P T q r J i S U é h t a a ù E é ó p a è ǒ a X	n ǒ h a ò F i i w P T q r J i S U é h t a a ù E é ó p a è ǒ à X
p g a q x N v V M a a z ó à E w a ǔ j j U R B C R F a d R a U m	p g a q x N v V M a j z ó à E w a ǔ j j U R B C R F a d R a U m
s T a ù A W U a k a è é C á Y ǔ a B ó T S Q a U T ǒ J à o x K v	s T a ù A W U a k a è é C á Y ǔ q B ó T S Q a U T ǒ J à o x K v
u l è l m v á t a l P è k a Y l G ó u p W K O g i a N a ě a ú N	u l è l m v á t a l P è k a e l G ó u p W K O g i a N a ě a ú N
x P S P ù ǔ U l a t a A ě R V ǒ a P ě a ǔ l a w E j w á ǒ è ú L	x P S P ù ǔ U l a t a A ě R V ǒ a P ě ú ǔ l a w E j w á ǒ è ú L
ù ǔ F m a o m a ó U C V A D é v X F A a j a a m á b l j Y f k G J	ù ǔ F c m a o m a ó U C V A D é v X F A a j a a m á b l j Y f k G J
á g z a Y w n G I ú E a W M V l a z z a U è R r Y t m u é a C à ó	á g z a Y w n G I ú E a b M V l a z z a U è R r Y t m u é a C à ó
é ǔ p U k E z F a S ǎ a P Y L C a Z Z Q L a ǒ C a x D ó U a U ǎ ú	é ǔ p U k E z F a S ǎ a P Y L C b a Z Z Q L a ǒ C a x D ó U a U ǎ ú
ó à ě ě r a O ó P ò y x V g i r R w a a q r a L D E g o l é K a d	ó à ě ě r a O ó P ò y x V g i r R w q a q r a L D E g o l é K a d
ǒ y ò T K a m x X a a ě D J a a p J N C j m r I b l é t G H à ù f	ǒ y ò T K a m x X a a ě c J a a p J N C j m r I b l é t G H à ù f
B a s z a ú j Z g ǎ a E w T ǒ M y ǔ a z F s a Z P ù V P ǎ é b D Y	B a s z a ú j Z f ǎ a E w T ǒ M y ǔ a z F s a Z P ù V P ǎ é b D Y
E S E W V R x v a a T a Z a a P R ǔ w t e w N e s é J s T T C H N	E S E W V R x v a a T a Z q a P R ǔ w t e w N e s é J s T T C H N
H R Q Q O ú a T a r a h L Y B J D a ǒ K u a p ù K ó U N z V i ǒ o	H R Q Q O ú a T Q r a h L Y B J D a ǒ K u a p ù K ó U N z V i ǒ o
K L H l O a é q ó a C a x A q E à m a a R ǒ K B z k K z X J W c s	K L H l O L é q ó a C a x A q E à m a a R ǒ K B z k K z X J W c s
N a P ǒ a E ǎ a ú a F W M B á p L k a U O T D e s m k W L ú n N z	N a P ǒ a E ǎ e a ú a F W M B á p L k a U O T D e s m k W L ú n N z
