grammatical	ungrammatical
ù ù ù m E I è a H g a u m T a ó ǒ ù a a t	ù ù ù m E I è a H a u m T a ó ǒ ù a a t
ǔ Y a D S T ó P a é ǒ a I W x U U y X a	ǔ Y a D S T ó a a é ǒ a I W x U U y X a
á s I j a q a m a n C u G a y S N é ú r	á s I a a q a m a n C u G a y S N é ú r
ǎ F a E l L a J t k a B ó D a C M N ú v a	ǎ F a E l L a J t a B ó D a C M N ú v a
é p x T N a a p Y y é e K w P a a ò S ò a	é p x T N a a p Y y é K w P a a ò S ò a
ě R a K è G S a Y T X o m ǔ a ǒ p a V x	ě R a K è G S a a T X o m ǔ a ǒ p a V x
ó q é V w W n P T a Z a J a C a u b Y	ó q é V w W n P T a Z a a J a C a u b Y
ǒ H x a ó a z g a a n B L l O a v p c a F	ǒ H x a ó a z a a n B L l O a v p c a F
ú a M C é a M v à a n à K A B P a U H D	ú a M C é a M v a a n à K A B P a U H D
A v a Y ú ǔ a ó J a a Q o l w u q ú z J	A v a Y ú ǔ a ó J a a Q o l w a q ú z J
C a F a a á ú z R a ò à P ǎ J f h é V M	C a F a a á ú z R a ò à a ǎ J f h é V M
E H ǒ P i p N a s U u a H M a á q a K q a	E H ǒ P p N a s U u a H M a á q a K q a
F ó u ě U l D a F v R a E G a y Z a e à	F a u ě U l D a F v R a E G a y Z a e à
H N a a A è ú j s à X r a W a v H H a f	H N a a A è ú C s à X r a W a v H H a f
I a N B t l B a O ǎ è L S N a a d é y ó	I a N B t a B a O ǎ è L S N a a d é y ó
b K J P v w B Z t a W a a X p Q a ù a B v	K J P v w B Z t a W a a X p Q a ù a B v
L a M E K G a Q ó n m T a a e t ú v u q	L a M E K G a Q ó n m a a a e t ú v u q
N E R a P ù ó a J V a ě V ò i a a ò ò S	N E R a P ù ó a J V a ě V ò P a a ò ò S
O a a P ú a s F y r N S t y T ǒ L C M a	O a a P ú a a F y r N S t y T ǒ L C M a
P y l D ǒ v ǒ D a Q a à a b a r l ú z a	P y l D ǒ v ǒ D a Q a à a N a r l ú z a
R Z A a N w a a P B à ù a ù y A ě a a n X	R Z A a N w a a P B à ù a ù y A ě a n X
T ǔ K T ǎ a C ǎ ǔ ě a f T a ǎ T a V z a	T ǔ K T ǎ a C ǎ ǔ ě a Z T a ǎ T a V z a
U L P n G C ǔ ò l r U O Y a a a F a b F	U L P n G C ǔ a l r U O Y a a a F a b F
V a I N ě c Z B a a a à B à V a S d Q I J	V a I N ě Z B a a a à B à V a S d Q I J
X ě L ě a r E l a D ǒ a p ó ú o M Q p a	X ě L ě a r E l a D a a p ó ú o M Q p a
Y r ó a P x ǒ F p x é a é a O á w a H b	Y a ó a P x ǒ F p x é a é a O á w a H b
Z x M á G v a l a é R q a à a P b ò D B	Z x M a G v a l a é R q a à a P b ò D B
a ǎ J s a G J a a x è y F P G L N D H V	a ǎ J s a G J a a x a y F P G L N D H V
a ò a J u ǎ m X n ǒ X a a á U ò o e N Q	a ò a J u ǎ m X n ǒ X a a á U a o e N Q
a C a r p r M W K p o a C è a ǎ T y w r	a C a r p r M a K p o a C è a ǎ T y w r
a H ú c á a N ǎ R á D y a a ù a ú ú à è Z	a H ú á a N ǎ R á D y a a ù a ú ú à è Z
a L u Z s a p M a P à F p a a é a f ù ù	a L u Z s Q p M a P à F p a a é a f ù ù
j a Q U M a n à R ǎ á P à J ó E S n a a a	a Q U M a n à R ǎ á P à J ó E S n a a a
a W ò F P a L y à t a x V p y W L ú ò a	a W a F P a L y à t a x V p y W L ú ò a
a a ǎ d a a é è V A J Q ǒ G q L Q R s ě a	a a ǎ a a é è V A J Q ǒ G q L Q R s ě a
a a Q ǎ à p ě C p U f a U a u a B Y y t	a a Q ǎ à p ě C p U D a U a u a B Y y t
a a a o ò á ǎ S X C ǎ c ě a H X ǎ w a ó D	a a a o ò á ǎ S X C ǎ ě a H X ǎ w a ó D
a j z ǔ z ǎ n a Q ò U N s à Y W a W a B	a a z ǔ z ǎ n a Q ò U N s à Y W a W a B
a p a a W O W ě a M ě ú H ú M ǔ O Y l a a	a p a a W O W ě a M ě ú H ú M ǔ O Y l a
a u T r F a ǎ n a E r P D ú a Q ǒ H i à	a u T a F a ǎ n a E r P D ú a Q ǒ H i à
a a a G á p á w L I G O ǎ a Y F a a q e	a z a G á p á w L I G O ǎ a Y F a a q e
m C a á a a X m ǔ e J O a a c ó ǎ Z G o ǒ	m C a á a a X m ǔ J O a a c ó ǎ Z G o ǒ
n a é a X a V T é Z D l ù g n p D X P a	n a é a X a V T é Z D l ù a n p D X P a
p á m x p h H a F a L ù a a a M ǎ P n j ú	p á m x p H a F a L ù a a a M ǎ P n j ú
q t ě Y k a T á H a ǎ N x u a a P S a X	q t ě Y I a T á H a ǎ N x u a a P S a X
s F C ě p a ú U M n y D ǎ a E ù u a a ò	s F C ě p a ú U M n y D ǎ a E ù a a a ò
t q G E J l t O a ǔ L E a I G E a w ú a	t q G a J l t O a ǔ L E a I G E a w ú a
v i ú m L ě X y a a W F J a B I M M ǔ a	v a ú m L ě X y a a W F J a B I M M ǔ a
x é O n Q a W D a a j a a ě s N O n R ǔ	x é O n Q a W D a a ǔ a a ě s N O n R ǔ
y a U Z ú x G K l a D a X ǔ a U á r g W	y a U Z ú x G K a a D a X ǔ a U á r g W
ù ǔ z s a K N ǔ a a p a p A K U K ǒ y ú k	ù ǔ z s a K N ǔ a a p a p A K U K ǒ y a k
ǔ U ò ǔ t a a ǒ ù ǒ s J B a à ú a B w h d	ǔ U ò ǔ t a a ǒ ù ǒ s J a a à ú a B w h d
á n p a h Z a T R ù ú ú a I è t é v R a a d	á n p a Z a T R ù ú ú a I è t é v R a a d
ǎ a ě ò O ǒ P ò a U ě J a é a O ǎ v d J s	ǎ a ě a O ǒ P ò a U ě J a é a O ǎ v d J s
è è w F a W à o ǔ e F D a T a o a a A Y U W	è è w F a W à o ǔ F D a T a o a a A Y U W
ě U u a l D a á a A à a u m w S ǎ I ù R G	ě U u a l D a á a A à a u m w S ǎ a ù R G
ó k s a m a v a L a A V a v z L C z ú O j t	ó s a m a v a L a A V a v z L C z ú O j t
ǒ a F a z ò a t a è ǔ l á é W à m Q ò F b	ǒ a F a z ò a t a a ǔ l á é W à m Q ò F b
A è B ǎ U a ǒ y a y è U q a E U a W ó n C	A è a ǎ U a ǒ y a y è U q a E U a W ó n C
B I w á a ó I D b D a F a a y L è x x a y T	B I w á a ó I D D a F a a y L è x x a y T
C a Z é W U a U G a N R F a I ò ú C r P N	C a a é W U a U G a N R F a I ò ú C r P N
D s a é d r O ú ó a Z ǔ è t P a a V M à a	D s a é ù r O ú ó a Z ǔ è t P a a V M à a
F O k o t o X Z a X q a a a a u Y L i C E	F O s o t o X Z a X q a a a a u Y L i C E
j G x V è J Y a a à T a u a p M r è Y a o m	G x V è J Y a a à T a u a p M r è Y a o m
I M a W a a a a a w ú Y ǒ T j Q ǒ L á n H	I M a W a y a a a w ú Y ǒ T j Q ǒ L á n H
J w V ù J à y a a ǎ è N t O Z v a ù ǒ a i	J w V ù J à y a a a è N t O Z v a ù ǒ a i
L a ǎ Z H I j a a M N a o X r ú a F é è q d	L a ǎ Z H I a a M N a o X r ú a F é è q d
N ǎ a a C Z á x m y u V a a ǎ F V ě ǎ J g	N ǎ a a C Z á x m y u V a a ǎ F V ě a J g
O O l a X M K a S a z à x H ǔ l q a O O v	O O l a X M K a S a a à x H ǔ l q a O O v
P q p a p A a w Y A l n a V N a K ò W t n	P q p a p A a w Y A l a a V N a K ò W t n
R A a G u a i M a v ú m é ǒ a J t a F p h	R A a G u a z M a v ú m é ǒ a J t a F p h
S Z ě a ǔ a a à H i a r a ù F z p V è h N	S Z ě a ǔ a a à H u a r a ù F z p V è h N
T z a á A a W m Z ǎ r O c ě a a q I a é ě	T z a á A a W m Z ǎ r O V ě a a q I a é ě
V K ù s h G a F a A C a Q x D a V a ò k v	V K ù s A G a F a A C a Q x D a V a ò k v
W Q K z a B O a G K a J a y k ù V ó f z B	W Q a z a B O a G K a J a y k ù V ó f z B
X p á T a Z X D D W I u E L I P a a z N a	X p á T a Z X D D W I u E L a P a a z N a
Z U e a E I y s a E a a é l ǒ ǒ e i f n k	Z U a a E I y s a E a a é l ǒ ǒ e i f n k
a á a R S W E w w a m m z v c a X D è B d	a á a R S W E w w a m m z v a a X D è B d
a ó j R a t s t a a w w x n L W a n V Q N	a ó n R a t s t a a w w x n L W a n V Q N
a C a L f u S s Z a a ě a K g ǎ ǒ u F q ǔ	a C a L T u S s Z a a ě a K g ǎ ǒ u F q ǔ
a H N A u e ú q Y K ě J Z a a a K x a E A p	a H N A u ú q Y K ě J Z a a a K x a E A p
a M a à C i à z u V R W a ò p ú a a à Z d	a M a à C X à z u V R W a ò p ú a a à Z d
a R t ǔ N p ù I B u Z W I O M a a ù a è J	a R t ǔ N p ù I B u Z W I O M a a a a è J
a X P N l ú T D a a l ú é t O Z á P r a ǔ	a X P N l ú T a a a l ú é t O Z á P r a ǔ
a a ò T y i m é O w a W B Z ě X t a E ù a	a a ò T y M m é O w a W B Z ě X t a E ù a
