grammatical	ungrammatical
ù ǔ é k b ú T a b a b a b L c D ú W D c	ù ǔ é k b ú T a b a b a b L c D ú W D Y
ǔ W è a b a b a b é a W c c U h d V l L	ǔ W è a b a b Y a b é a W c c U h d V l L
á v a b a b a b i W c r F E Z D c c V B	á v a b a ó a b i W c r F E Z D c c V B
ǎ Z a b a b a b c c w E e I k E Z K k w	ǎ Z a b a b a ǎ c c w E e I k E Z K k w
è ǒ u a b a b a b ě W B S b A c j Y c K	è ǒ u a b a b k b ě W B S b A c j Y c K
ě a b a b a b p Y c V z c H f ù m w d x	ě a b a ǒ a b p Y c V z c H f ù m w d x
ò ó ǒ q a b a b a b ě J o c ǎ D o z w c	ò ó ǒ q a g a b a b ě J o c ǎ D o z w c
ǒ Z z m R U x a b a b a b Z u J h c O c	ǒ Z z m R U x a b a b a b Z u J h c O y
ú y ǔ F Z X a b a b a b t c y J D J c ǎ	ú y ǔ F Z X a b a b a ǎ t c y J D J c ǎ
B a b a b a b w l l s c s c v E N c m h	B a b a b B b w l l s c s c v E N c m h
D X q a j M a b a b a b G z c c a é C k	D X q a j M a k a b a b G z c c a é C k
E w T K Y L I a b a b a b c N ò F ò c à	E w T K Y L I a b a b z b c N ò F ò c à
G f V e T ó a b a b a b q J R c x Y c ǔ	G f V e T ó a P b a b a b q J R c x Y c ǔ
I Y f K g ǔ S a b a b a b c ǒ q ǔ s H c	I Y f K g ǔ S a b ǒ b a b c ǒ q ǔ s H c
J k l W a b a b a b w v b c a v j m z c	J k l W a b a b a b w v b q a v j m z c
L O a b a b a b ú ě c c l W ǒ s ǔ D V H	L O a b a b S b ú ě c c l W ǒ s ǔ D V H
M k a b a b a b ù J c ù t I w B M c Q k	M k a b a b K b ù J c ù t I w B M c Q k
O S Z r G a b a b a b ó Q O ó E c ǎ Z c	O S Z r G a b a b a ú b ó Q O ó E c ǎ Z c
P o R B a b a b a b V c s o N c o c z w	P o R B a b a b a q V c s o N c o c z w
R M C a b a b a b W c c i D W m t b S O	R M C a g b a b a b W c c i D W m t b S O
T ù a b a b a b j x q W c ó c P é h B N	T ù a b a b a b j x q W c ó g P é h B N
U a b a b a b X W F é o c c s U j I M Q	U a b a ǎ a b X W F é o c c s U j I M Q
W E é a b a b a b ó ǒ c J q d ò U e c s	W E é a b a b a ò ó ǒ c J q d ò U e c s
