grammatical	ungrammatical
ù ǔ ǔ K j a j k a a N N Z O r a ò y s a	ù ǔ ǔ K j ó j k a a N N Z O r a ò y s a
ǔ a R a A s a g D a T E a g X ó V K e ú	ǔ a R a A s a g D a T E c g X ó V K e ú
à F a G a l U a a ě ǒ H X r V B a f R é	à F a G a l U a J ě ǒ H X r V B a f R é
ǎ x Q a C Q ò x ǔ a G Q z a H a y a A F	ǎ x Q a C Q ò x ǔ a G Q z D H a y a A F
è Y h p a q Q a a x z a Q Z s ò a v ò t	è Y h p a q Q a a x z a Q Z s ò ě v ò t
ó ǔ B a M x a O a a s P I ě ǒ t è O a ǔ	ó ǔ B a f x a O a a s P I ě ǒ t è O a ǔ
ò a é a a è I i N x W x V t a E a I q T	ò a é a a è I i N x W x V f a E a I q T
ǒ r a ě a ù r a a q a J à x q H L O j W	ǒ e a ě a ù r a a q a J à x q H L O j W
A V m P Q a a a ǒ Q v P H R a r N ǎ g a	A V m P Q a a é ǒ Q v P H R a r N ǎ g a
B t a Z s R T A a ǎ R x Z a L o x K a a	B t a Z s R T A c a ǎ R x Z a L o x K a a
D a a Y U a h ú P w ǔ a N X U A l a I S	D z a Y U a h ú P w ǔ a N X U A l a I S
F E a ǔ M m v i a a k x T a m é y a Z B	F E B ǔ M m v i a a k x T a m é y a Z B
G u ò Y a é a C O a ǎ C D a h Z q à ù a	G u ò Y a é a C O a ǎ C D a h Z q à d a
I è o a I R u a a Y u I I X a K p v a I	I è o a I R u g a Y u I I X a K p v a I
J Z P q a Z a à I T a ù a a M M F à ù è	J Z P q a Z a à I T a ù d a M M F à ù è
K p E a t o K a P a Q ù á E a a o J V A	K p E a t o K a P j Q ù á E a a o J V A
M T è a ǒ n a a a n U v m T u H G á C a	M T è a ǒ n a a e n U v m T u H G á C a
O ú a g a S A N P B a a a O V C ú i R ò	O ú a g a S A N P B a a f a O V C ú i R ò
P q ǎ C a a K t a l t ó j Z D h W r a a	P q ǎ C a a K t a l t ó j Z D h W r a M
R X T M a a ǔ T a v t a ó C q ù T a e j	R X T M a a ǔ T a v t a ó C q ù T f e j
S x a a l Z t o a x m a L m a r a G Y D	S x a a e l Z t o a x m a L m a r a G Y D
U R L ò a H J a l N a Y E z m U è a a q	U R L ò a H J a l N a Y E z m U è h a q
V y X t G a a è S B Y a D t x a a A c U	V y X t G a a è S B Y a D t x a ě A c U
X a h t y ǒ O ǔ a G a a A k ò o E a G T	X a h t y ǒ O ǔ a G a f A k ò o E a G T
Z a ǎ a a W ò x ǎ k m ò Z Q a I a E ù K	Z a ǎ a a W ò x ǎ k m ò Z Q a I q E ù K
a à ǎ l ù a H Q a H g C R x a N T D z a	a à ǎ l ù a H Q a H g C R x a N T D b z a
a ó a a a K i U X N A j q i O x a s s e	a ó a a a K i U X N A j q i O x N s s e
a C L D h W ǎ H o p S a w a p a E a á h	a C L D h W ǎ H o p d a w a p a E a á h
a I K P a Q B a w v ǎ J a ǒ v W ǔ a Y d	a b K P a Q B a w v ǎ J a ǒ v W ǔ a Y d
a P H T n T J m T a a a D Z K a ě w Z ó	a P H T n T J m T a a M D Z K a ě w Z ó
a U a h ǔ s ǔ C a a s u m è P a i B c H	a U a h ǔ s ǔ C a a s u m è P O i B c H
a a à a E I x a è Z p L W N I a à w h á	a V à a E I x a è Z p L W N I a à w h á
a a U U a z x E B R M l a W é á u a O D	a a U U a z b x E B R M l a W é á u a O D
a a l s a o Z a Z C L H a j p k Z I F J	a a l s a o Z w Z C L H a j p k Z I F J
a i B V z s S T a a a Y a F n w j M O u	a i B V z s S T a a a Y u F n w j M O u
a n J M W a a P x S a B á C N r R a Q C	a n J M W a a P x S a B á C N r R à Q C
a s a G H a ó ó t t a q a c l ǔ ù R J I	a s a G H j ó ó t t a q a c l ǔ ù R J I
a x p a D Z A a a ú M S O G s j é Y s a	a x p a D Z A a d ú M S O G s j é Y s a
h ǎ a a h H a R w H a a n Z ǎ m ě ó h ù	h ǎ a h H a R w H a a n Z ǎ m ě ó h ù
i K q ò a X u z ǔ r a a l a R P q Z x a	i d K q ò a X u z ǔ r a a l a R P q Z x a
k ù ú y s I a l E z ǒ l a à a Z a à ó a	k ù ú y s I a l E z ǒ l a à a Z W à ó a
l a a a G g B r a j A I a ǔ A á I F ò v	l a a a e g B r a j A I a ǔ A á I F ò v
n é a y a O a q m m ǒ a a r e T S G G i	n é a y a O a q m m ǒ a O r e T S G G i
o a a K E w a w ě w a x t m U X a n Z M	o a a K E w a w ě w a b t m U X a n Z M
q S a a i s q R B ǒ a a T Q a E l i G R	q S a a i s q R B ǒ a t T Q a E l i G R
r u o ǔ g G V a u V i h A a a U a i a m	r u o ǔ g G V a u V b i h A a a U a i a m
t J S u u W a P H x Y a a á V a O j a p	t J S u u W a P d x Y a a á V a O j a p
u y a v W t ǒ a r o Z a ò a à W O L V a	u y a v W t ǒ a r o Z a ò a à W O L V e a
w a á a A Y a a S ù a q Y ó ǔ V I m A Q	w a á a A Y ǒ a S ù a q Y ó ǔ V I m A Q
y F a ǎ a O E ě Y L z y R a O K a a E j	y F a ǎ a O E ě Y L z y R a c O K a a E j
ù ù ǎ a X Y a o y L I ǔ G y T a v a ǎ a J	ù ù ǎ a X Y a o y L I ǔ G y T a v f a ǎ a J
ǔ a k j X B C g s a j s U a a B r ù Z i a	ǔ a k j X B C g s a j s U a a B r ù Z b i a
à G z a è ǔ a ú K K L V ě ǒ V a D H a a ě	à G e z a è ǔ a ú K K L V ě ǒ V a D H a a ě
ǎ i R è v B é ú a T C w h a à S a a a h s	ǎ i R è v B é ú a T C w h E à S a a a h s
è N a ó ò o n a a U ǎ a ù p N Z K S a P B	è N a ó ò o n V a U ǎ a ù p N Z K S a P B
