grammatical	ungrammatical
ù ǔ è ǒ é M A j a T h Q X ó S E G i c W	g ǔ è ǒ é M A j a T h Q X ó S E G i c W
ǔ D N v d T t Y E k b R ú X l ǔ F C k ǒ	ǔ D N v d T t Y E k b g ú X l ǔ F C k ǒ
á X o S o w L b n P D A ò S u w o r P p	á X o S o w L b n P D A ò S u w g o r P p
à l w á d C U n J a E t S I ù f O è c T	à l w á d C U n J a g E t S I ù f O è c T
é ò V U à T d R h L I A R B L Z Y W i B	é ò V U à T d R h L I A R B L Z Y g i B
è O ǒ i V u a N D o t R S V Z V ú w v J	è O ǒ i V u a N D o t R S V Z V ú w v J g
ě V U d h è ò U w h X j p x p A T á R O	ě V U d h è ò U w h X j p g p A T á R O
ó n v L ò M B F é ò W r W O j F E y ǔ P	ó n v L ò M g F é ò W r W O j F E y ǔ P
ǒ é à i A ǔ á ě ò m á m ǒ Z z F m F w V	ǒ é à i A ǔ á ě ò m á m ǒ Z z F g F w V
ú ǒ O d ǔ A X é V ù j o f c w è n T x v	ú ǒ O d ǔ A X é V ù j o f c w è n T x v g
A Q g a á b è ó ě è y u P Z h q g I A y	A Q g a á b g ó ě è y u P Z h q g I A y
B o B N B m h J n ǎ R n L N q ú q p i j	B o B N B g m h J n ǎ R n L N q ú q p i j
D ǎ J f B d z é ù p p c S N á à á N s F	D ǎ J f B g d z é ù p p c S N á à á N s F
E A Q K H F Q T w P t q F U U ù S ě H E	E A Q g H F Q T w P t q F U U ù S ě H E
F S B e L U K e á R G A v D á v t ǔ T à	F S g B e L U K e á R G A v D á v t ǔ T à
H á F c W à q D m á è Y U V ò ě b t Y f	H á F c W à g q D m á è Y U V ò ě b t Y f
I F é O X V R á ě D t b B r B N L u v ǔ	I F é g X V R á ě D t b B r B N L u v ǔ
J e V n m X Y v U C u d J J x á c o h w	J e V n m X Y v U g C u d J J x á c o h w
K z B p D G v q R s c m ò A A s U M A R	K g B p D G v q R s c m ò A A s U M A R
M H P B b f I I F t f ǔ V r k P e y ù k	M g P B b f I I F t f ǔ V r k P e y ù k
N N Q R a è v t à e t X s x z H o ó N ǒ	N N Q R a è v t à e t X g s x z H o ó N ǒ
O e ú é s F g J U e o K j J g l c T U T	O e ú g é s F g J U e o K j J g l c T U T
P w r P M f L K E l h Z o ú ǔ p u ǒ s n	P w r P M f L K E l h Z o ú ǔ p u g ǒ s n
R I p X V Y H x ǔ T w L p F ò U q l T e	R I p X V Y H x ǔ T g L p F ò U q l T e
S V P D ù V L r m N s i Z á a ě f ù h d	S V P D ù V L r m N s i Z á a ě g f ù h d
T k s u E I U ǎ é ǒ H c q ǔ H f c k ǔ s	T k s u E I g ǎ é ǒ H c q ǔ H f c k ǔ s
V ǎ ě M N é ú s Z p D k ù H h ǎ ò M p a	V ǎ ě M N é g ú s Z p D k ù H h ǎ ò M p a
W K s f ó à x z V v R y ú c é e R á l ù	W K s f ó g à x z V v R y ú c é e R á l ù
X P v k t D ù X F E z á N y ò ě r R J O	X P v k t g D ù X F E z á N y ò ě r R J O
Y R p R s H e o ú w t D U Z y ǔ L S a L	Y R p R s H e o ú w g t D U Z y ǔ L S a L
Z f O J E V c C X c q C Y g g b ǔ p m Z	Z f O J g E V c C X c q C Y g g b ǔ p m Z
b à W e w I á f g v s g K i f c x P ú q	b à W e w I á f Q v s g K i f c x P ú q
c L D l F ú U Q V N c z b ù ě z L E Q ě	c L D l F ú U Q V N c z b ù ě z L E g ě
d W á I J h U r L N ǔ R q R h é C B I ǔ	d W á I J h U r L N ǔ R q g h é C B I ǔ
e x O X Z ú o R m ú g S s n à c u b l g	e x O X Z ú o R m ú g S s n à c u b l Q
g K D ú S ǒ X ú g ě C t f n V I x r t W	g K D ú S ǒ X ú t ě C t f n V I x r t W
