step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.044758,-53.9151725769043,-53.910743713378906,soft_tsl2,32,0.001,40.739688873291016
10,0,41.007404,-53.86194610595703,-53.85916519165039,soft_tsl2,32,0.001,39.695343017578125
20,1,40.969498,-53.80937194824219,-53.80624771118164,soft_tsl2,32,0.001,40.15618896484375
30,1,40.9322,-53.75690460205078,-53.75444793701172,soft_tsl2,32,0.001,41.817909240722656
40,2,40.89468,-53.70452117919922,-53.70212173461914,soft_tsl2,32,0.001,40.786834716796875
50,3,40.85741,-53.65180587768555,-53.650367736816406,soft_tsl2,32,0.001,39.69585037231445
60,3,40.820053,-53.59885025024414,-53.59857177734375,soft_tsl2,32,0.001,40.4053955078125
70,4,40.78245,-53.54587936401367,-53.54609298706055,soft_tsl2,32,0.001,41.02334213256836
80,5,40.74495,-53.492698669433594,-53.493900299072266,soft_tsl2,32,0.001,40.57954788208008
90,5,40.7065,-53.43962860107422,-53.43986892700195,soft_tsl2,32,0.001,40.93758010864258
100,6,40.66932,-53.38638687133789,-53.38827133178711,soft_tsl2,32,0.001,41.65416717529297
110,6,40.631626,-53.333003997802734,-53.33570098876953,soft_tsl2,32,0.001,40.3155632019043
120,7,40.5944,-53.279781341552734,-53.2838020324707,soft_tsl2,32,0.001,40.78145217895508
130,8,40.556828,-53.226444244384766,-53.23135757446289,soft_tsl2,32,0.001,40.98931884765625
140,8,40.51975,-53.17330551147461,-53.17985153198242,soft_tsl2,32,0.001,40.6533203125
150,9,40.48241,-53.12010192871094,-53.1276969909668,soft_tsl2,32,0.001,41.206947326660156
160,10,40.44526,-53.06690979003906,-53.07583999633789,soft_tsl2,32,0.001,39.242713928222656
170,10,40.40842,-53.01393508911133,-53.024417877197266,soft_tsl2,32,0.001,39.80187225341797
175,10,40.389874,-52.98747253417969,-52.998451232910156,soft_tsl2,32,0.001,40.8305778503418
