step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04454,-53.90316390991211,-53.92372131347656,ptsl2,32,0.001,41.83467102050781
10,0,41.00222,-53.82560348510742,-53.88546371459961,ptsl2,32,0.001,41.223716735839844
20,1,40.960526,-53.74787139892578,-53.849266052246094,ptsl2,32,0.001,40.265052795410156
30,1,40.91879,-53.669925689697266,-53.813053131103516,ptsl2,32,0.001,39.808128356933594
40,2,40.877056,-53.591617584228516,-53.77701187133789,ptsl2,32,0.001,41.39717102050781
50,3,40.8352,-53.51322937011719,-53.74068832397461,ptsl2,32,0.001,41.074623107910156
60,3,40.793217,-53.434173583984375,-53.70463180541992,ptsl2,32,0.001,41.132545471191406
70,4,40.751163,-53.35506820678711,-53.668365478515625,ptsl2,32,0.001,40.56901550292969
80,5,40.708797,-53.27481460571289,-53.63228988647461,ptsl2,32,0.001,39.859859466552734
90,5,40.666378,-53.194053649902344,-53.596256256103516,ptsl2,32,0.001,39.98198699951172
100,6,40.623802,-53.11285400390625,-53.560638427734375,ptsl2,32,0.001,39.865760803222656
110,6,40.581417,-53.03178024291992,-53.52542495727539,ptsl2,32,0.001,41.89146423339844
120,7,40.53863,-52.95030212402344,-53.48912048339844,ptsl2,32,0.001,41.54743194580078
130,8,40.49602,-52.86848449707031,-53.45368194580078,ptsl2,32,0.001,40.08292770385742
140,8,40.45358,-52.78691864013672,-53.418373107910156,ptsl2,32,0.001,40.58767318725586
150,9,40.41092,-52.704002380371094,-53.383663177490234,ptsl2,32,0.001,41.50653839111328
160,10,40.36831,-52.62127685546875,-53.34879684448242,ptsl2,32,0.001,39.70346450805664
170,10,40.326206,-52.538551330566406,-53.31536865234375,ptsl2,32,0.001,38.923057556152344
175,10,40.30509,-52.49729537963867,-53.29826736450195,ptsl2,32,0.001,39.3558464050293
