grammatical	ungrammatical
ù ù B o C i J U m L v u o v a C ǎ G ù ě	ù ù B o C i J U m L v u o v ó C ǎ G ù ě
ǔ ú é ǔ Y l n b p i o á a F j ú L n f à	ǔ ú é ǔ Y l n b p i o á Q F j ú L n f à
á Z y n ù ǒ A n N u v Z E n a W á ǔ p u	á Z y n ù ǒ A n N u v Z E n b W á ǔ p u
à o ǒ Z J H ù K Q a K A à y W Q A f b s	à o ǒ Z J H ù K Q I K A à y W Q A f b s
ǎ z à C m P n Y á B u u F á a o z f e S	ǎ z à C m P n Y á B u u F á J o z f e S
è R E C a à k f p Q p D d C L w ò ǔ L B	è R E C g à k f p Q p D d C L w ò ǔ L B
ě d x ǎ F é L j d ò m h a K b d à Z J n	ě d x ǎ F é L j d ò m h S K b d à Z J n
ó z a g C x w t R G J y d ú D t A ǒ h g	ó z P g C x w t R G J y d ú D t A ǒ h g
ǒ N Q o a á Y I h F u z J s K Q C Z à é	ǒ N Q o Y á Y I h F u z J s K Q C Z à é
ú i U q v ù a é e e à L O X ú á N N N P	ú i U q v ù Y é e e à L O X ú á N N N P
B è ó m ě ě l e F H ǒ s y C O D à l a M	B è ó m ě ě l e F H ǒ s y C O D à l b M
C T U ò O x ú d G Y j F a y K ǔ A á U k	C T U ò O x ú d G Y j F g y K ǔ A á U k
D q ǎ Z K b K q M t i ě a Z N s x s ǒ R	D q ǎ Z K b K q M t i ě n Z N s x s ǒ R
F ě z p L H J W á a R R C ǔ k n à ǒ Z ù	F ě z p L H J W á w R R C ǔ k n à ǒ Z ù
G W n E a s ú è x y X á S è B n v Q C B	G W n E c s ú è x y X á S è B n v Q C B
I é E è é u f I ǒ t e I ó P l S U a t V	I é E è é u f I ǒ t e I ó P l S U W t V
J K d K T u R z J u l à K a I B J I ǔ f	J K d K T u R z J u l à K C I B J I ǔ f
K d N r S i ú t s á A T a W C E G L w Z	K d N r S i ú t s á A T e W C E G L w Z
M à C J w H v j m C a H i e k R f E A o	M à C J w H v j m C r H i e k R f E A o
N J a é C t c i n q ò w l b W b G R p w	N J H é C t c i n q ò w l b W b G R p w
O i L P i g M x J I ó a t P O ò H O à Y	O i L P i g M x J I ó Y t P O ò H O à Y
P y D Z J ǎ a H s à E n c K W E x z k W	P y D Z J ǎ C H s à E n c K W E x z k W
R E è q a f Q x ú J m é f U m c l l N T	R E è q L f Q x ú J m é f U m c l l N T
S g K p ù i E ù Y ú a è J x x e y ó D M	S g K p ù i E ù Y ú l è J x x e y ó D M
U é W b U Z j ǒ G Z à m ó b C a u ě Q r	U é W b U Z j ǒ G Z à m ó b C U u ě Q r
V P J v k j N H m t V g t a B B h F y j	V P J v k j N H m t V g t U B B h F y j
W j ó a ǎ E g k y ú m z A ó m Q W m r T	W j ó X ǎ E g k y ú m z A ó m Q W m r T
Y ú z Z C é O z Q à ù A v Z ò Y a N M Z	Y ú z Z C é O z Q à ù A v Z ò Y m N M Z
Z W F X W j a U n x p x b Q ǔ è X Q B w	Z W F X W j W U n x p x b Q ǔ è X Q B w
