grammatical	ungrammatical
ù à á u r Q y ǎ W ò p G J F Q a ǒ J v é b á I S ù X S c N s x	ù à á u r Q y ǎ W ò p G J F Q é ǒ J v é b á I S ù X S c N s x
á K à ù u è s J l q a I b ò ù h u o Q d Y u D J A b ò F R w j	á K à ù u è s J l q a I b ò ù h u o Q d Y u D d J A b ò F R w j
ǎ i p x a h x Y x à á u u M V J è ě ǎ F d C i j j ě y c a L Z	ǎ i p x a h x Y x à á u u M V J è ě ǎ F d C i j j ě y c a a L Z
ě ù z ú G A n y n i R M j E J l Z K k D g a A ě v u K M O V è	ě ù z ú G A n y n i R M j a E J l Z K k D g a A ě v u K M O V è
ó s S F r é P H H a d t w T y T ú é m ě à b s R C z c U u k Z	ó s S F r é P H H n d t w T y T ú é m ě à b s R C z c U u k Z
ú h M Y z k j ù g Y Y n H x a w q C K H v y z ǔ j B x ǒ d G x	ú h M Y z k j ù g Y Y n H x e w q C K H v y z ǔ j B x ǒ d G x
C à Z J k A è i Y F ě y a N V ò D i ǎ y i h F A q i S ǔ R ǔ ǎ	C à Z J k A è i Y F ě y V N V ò D i ǎ y i h F A q i S ǔ R ǔ ǎ
E U á S N a á g ù i s ó U p ǔ ǒ z n o W O ù ě K F D E C á E U	E U á S N y á g ù i s ó U p ǔ ǒ z n o W O ù ě K F D E C á E U
G z k w é R h ú S m l j F ù a á T O X z m n ǔ r U B J j A K V	G z k w e é R h ú S m l j F ù a á T O X z m n ǔ r U B J j A K V
J V X n t V h á v C g L D T a x S y ù z u x n ò M C r L C u E	J V X n t V h á d C g L D T a x S y ù z u x n ò M C r L C u E
M é z X ě ó r B J ǎ m C l r l a à f E z Q W n V a Q U X Q q ě	M é z X ě ó r B J ǎ m C l r l a à f E z a W n V a Q U X Q q ě
O ó q C Y ǒ T è A ó a á A à e w W ǔ a u ó e ǎ o r è Y A v à v	O ó q C Y ǒ T è A ó a á A à Q w W ǔ a u ó e ǎ o r è Y A v à v
Q ě p t V é ǔ ǒ Z y E ú h X J v L w n a O m R Q g ǒ T k m B E	Q ě p a V é ǔ ǒ Z y E ú h X J v L w n a O m R Q g ǒ T k m B E
S a C b k i Y j I T á p ò X o T W ě H a B X x S O V E b o X X	S a C b k i Y j I T á p ò X o T W ě H é B X x S O V E b o X X
V L F ú r B x O a W x i C ǎ h O ǔ E E N c d T e c A u y J t p	V L F ú r B x O e a W x i C ǎ h O ǔ E E N c d T e c A u y J t p
X z E r H X O E r D i ě F L U C j l y S V E h o ě M u a á ě ǔ	X z E r H X O E r D i ě F L f C j l y S V E h o ě M u a á ě ǔ
a é o G à è V s ù Y ù A f ǒ k c L b H n w s Q c O ó è I s F C	a é o G à è V s ù Y ù A f ǒ k c L j H n w s Q c O ó è I s F C
a s Y q m O b a q i m P w P q u à à A u L g U V o ǒ I x v ǔ C	N s Y q m O b a q i m P w P q u à à A u L g U V o ǒ I x v ǔ C
i ú W ò V N Y I n ě v W T a e G d b o p d D C v s f b e á w ě	i ú W ò V N Y d I n ě v W T a e G d b o p d D C v s f b e á w ě
k C g C á W R x K è ù ó X D t B a h z R ó H u T ǔ x é j ǎ b ò	k C g C á W R x K è ù ó X D t B a h z R ó H u T ǔ x é j b b ò
n é Y T Y á á J A F i D é D k a O w V è L ǎ i U è J v N i T A	n é Y T Y á á a J A F i D é D k a O w V è L ǎ i U è J v N i T A
p a i x X r W l w s o R ó M u ó x Z S l E A ù R o p L i k v J	e a i x X r W l w s o R ó M u ó x Z S l E A ù R o p L i k v J
s S r y t x o u z Z Q ǎ ě i N P G N r R D v ǔ N v ò ě y a v C	s S c r y t x o u z Z Q ǎ ě i N P G N r R D v ǔ N v ò ě y a v C
v ò l a i q q X J x Q y ǎ G Z V k u ě X H f k v r ú á D ǎ e y	v ò l T i q q X J x Q y ǎ G Z V k u ě X H f k v r ú á D ǎ e y
x Y j ù a Y X Z k ě Z d à u á y a y m é è X b z r V è C H S m	b Y j ù a Y X Z k ě Z d à u á y a y m é è X b z r V è C H S m
ù ù F G n j r s j K j x a D y r p t l b k I ó g s c U A z ù é w	ù ù F G n j r s j K j x f D y r p t l b k I ó g s c U A z ù é w
á a H k g W e N Y á Q M d E P I ǔ B G j ě E A J é N o r c w G à	á a H k g W e N Y á Q M d E P I c B G j ě E A J é N o r c w G à
é ù H r z ǎ N a Z g Z o Y s è F F ǒ S U e ǔ a à O e F x E ò i E	é ù H b z ǎ N a Z g Z o Y s è F F ǒ S U e ǔ a à O e F x E ò i E
ě G á a u J q ò M à S v x ú ǔ X u e c H R R ě f Q J Q ǔ E ǎ E O	ě G a á a u J q ò M à S v x ú ǔ X u e c H R R ě f Q J Q ǔ E ǎ E O
ò v a w j ó á r E s C y ě ò B j Y ǒ V E é A è f y S q ǎ m F D k	ò v W w j ó á r E s C y ě ò B j Y ǒ V E é A è f y S q ǎ m F D k
A A o S ò K N F ó p ǎ h O X ǒ a m Z J à r ó Y C J g G à X Q n U	A A o S ò K N F ó p ǎ h a X ǒ a m Z J à r ó Y C J g G à X Q n U
C l u E D V l Y G g v t T ú F D a F p y b V E C a i X x B U B h	C l u E D V l Y G g v e t T ú F D a F p y b V E C a i X x B U B h
E s O s H O v X z B h n g v Y X a W L q g y U p j R D l à Y k g	E s O s H O v X z B h n g v Y X a W L q g a y U p j R D l à Y k g
H S M Q a C b ǔ C Z q G ě r C y X R é d ó ǒ o q á ù f ó ě ò o ǔ	H S M Q x C b ǔ C Z q G ě r C y X R é d ó ǒ o q á ù f ó ě ò o ǔ
J g H w X p g r a s w T y ù ǎ I z j n s o q b t W h K r U è B W	J g H w X p g r X s w T y ù ǎ I z j n s o q b t W h K r U è B W
L m B R L ǒ ó h D ó ě K M ù w r U A F F é J N Y r S a W f y E w	L m B R L b ǒ ó h D ó ě K M ù w r U A F F é J N Y r S a W f y E w
O S z C F ó F i S N u ù ǎ a q Z L P K s z x T ò J B ǒ D ú s T ě	O S z C F ó e i S N u ù ǎ a q Z L P K s z x T ò J B ǒ D ú s T ě
Q k l l p n p h á G C é A à h a O y w ǔ ǔ ú f J Z N S J X ú s R	Q k l l p n p h á G C é A à h M O y w ǔ ǔ ú f J Z N S J X ú s R
T ǔ u j D ò á h ò ě a f ú A á K r V q ě ú ǒ K ǒ Y y ó o T T r k	T ǔ u b j D ò á h ò ě a f ú A á K r V q ě ú ǒ K ǒ Y y ó o T T r k
V R ǎ s R x ǎ r i a é V ù M T F M G n A B o ǔ O h ǎ K r x J R Y	V R ǎ s b x ǎ r i a é V ù M T F M G n A B o ǔ O h ǎ K r x J R Y
Y ě q A ú a q v T A J k n k U x c Y K W à u b v c b i N e r u N	Y ě q A ú Q q v T A J k n k U x c Y K W à u b v c b i N e r u N
a ó d à m t l q á w R I g U è n z X T i é K h ú Q H q Q j R j B	a ó d à m t l q á w R I g U è n d X T i é K h ú Q H q Q j R j B
a k f Y P ǎ U a u z ǒ D d Y P Z è m A b k ǎ à l f ǔ C é W Y ǔ q	a k f Y P a ǎ U a u z ǒ D d Y P Z è m A b k ǎ à l f ǔ C é W Y ǔ q
h S z l C à t ǔ l v N p R I H S O ú ù t a u s é X B O Q t F Q z	h S z l C à t ǔ l v N p R f I H S O ú ù t a u s é X B O Q t F Q z
k á S K x B E w ě F Y w ù o ǒ s ǔ T q B I D s ǎ a A N o H M ó n	k á S K x B E w ě F f Y w ù o ǒ s ǔ T q B I D s ǎ a A N o H M ó n
m a ǔ L ǒ v L G à t z X ò è c s O e A G A j O j f ò i á o ǒ ó z	m a ǔ L ǒ v L G à t z c ò è c s O e A G A j O j f ò i á o ǒ ó z
p I B W I H C i x O i K W C I L I I R h ú m è j P k T s a K g ù	p I B W c I H C i x O i K W C I L I I R h ú m è j P k T s a K g ù
r a Z è C M R r n ú G B é á L y w o N j g e S O ǔ I M G c Y é g	r a Z è C M R r n ú G B é á L y a o N j g e S O ǔ I M G c Y é g
u I m K V ǎ N k h ù E W Y a j q Y t C Z Y f ò q L q ǒ ǎ G ú s h	u I m K V ǎ a N k h ù E W Y a j q Y t C Z Y f ò q L q ǒ ǎ G ú s h
