step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.02107,-53.880126953125,-53.88686752319336,sl2,16,0.001,40.17986297607422
10,0,40.940063,-53.74019241333008,-53.807830810546875,sl2,16,0.001,39.90645217895508
20,0,40.858078,-53.59677505493164,-53.72902297973633,sl2,16,0.001,41.8978157043457
30,0,40.77743,-53.456298828125,-53.651058197021484,sl2,16,0.001,40.707820892333984
40,1,40.700146,-53.32023239135742,-53.57743835449219,sl2,16,0.001,40.48876953125
50,1,40.624447,-53.18704605102539,-53.50525665283203,sl2,16,0.001,39.48808670043945
60,1,40.550686,-53.056758880615234,-53.43501281738281,sl2,16,0.001,40.48005294799805
70,2,40.47829,-52.928226470947266,-53.36692810058594,sl2,16,0.001,40.3931770324707
80,2,40.407913,-52.8033447265625,-53.30040740966797,sl2,16,0.001,40.37078857421875
90,2,40.33965,-52.6811408996582,-53.23686599731445,sl2,16,0.001,42.35707473754883
100,3,40.272808,-52.5601692199707,-53.17585372924805,sl2,16,0.001,41.39720153808594
110,3,40.207947,-52.44245910644531,-53.116756439208984,sl2,16,0.001,40.11774826049805
120,3,40.14412,-52.3262939453125,-53.05912399291992,sl2,16,0.001,40.91064453125
130,4,40.082123,-52.213279724121094,-53.003231048583984,sl2,16,0.001,41.70033264160156
140,4,40.02235,-52.10323715209961,-52.950130462646484,sl2,16,0.001,39.856048583984375
150,4,39.96398,-51.995750427246094,-52.89854049682617,sl2,16,0.001,39.86894607543945
160,5,39.906914,-51.89003372192383,-52.848514556884766,sl2,16,0.001,39.31794738769531
170,5,39.85062,-51.78538131713867,-52.799922943115234,sl2,16,0.001,37.48438262939453
180,5,39.796608,-51.684356689453125,-52.753562927246094,sl2,16,0.001,37.53271484375
190,5,39.743954,-51.58479690551758,-52.70835876464844,sl2,16,0.001,39.23135757446289
200,6,39.69294,-51.48729705810547,-52.66587448120117,sl2,16,0.001,37.6528434753418
210,6,39.64303,-51.39177322387695,-52.624114990234375,sl2,16,0.001,39.01985549926758
220,6,39.594357,-51.29780197143555,-52.584903717041016,sl2,16,0.001,38.786170959472656
230,7,39.546852,-51.2061767578125,-52.546043395996094,sl2,16,0.001,38.039249420166016
240,7,39.50066,-51.11590576171875,-52.50966262817383,sl2,16,0.001,38.823486328125
250,7,39.45546,-51.027496337890625,-52.473751068115234,sl2,16,0.001,39.77611541748047
260,8,39.411522,-50.9412956237793,-52.4384765625,sl2,16,0.001,37.05723571777344
270,8,39.36888,-50.85659408569336,-52.40532684326172,sl2,16,0.001,38.650535583496094
280,8,39.32745,-50.773345947265625,-52.374412536621094,sl2,16,0.001,39.798439025878906
290,9,39.286926,-50.69259262084961,-52.34296417236328,sl2,16,0.001,38.45278549194336
300,9,39.248043,-50.61429214477539,-52.313140869140625,sl2,16,0.001,39.70252227783203
310,9,39.209805,-50.536258697509766,-52.28492736816406,sl2,16,0.001,39.960655212402344
320,10,39.172123,-50.45920944213867,-52.257755279541016,sl2,16,0.001,37.53886032104492
330,10,39.135937,-50.38438415527344,-52.23227310180664,sl2,16,0.001,39.5200309753418
340,10,39.100197,-50.310726165771484,-52.206790924072266,sl2,16,0.001,36.38973617553711
350,10,39.065487,-50.23849868774414,-52.182334899902344,sl2,16,0.001,38.63894271850586
351,10,39.06209,-50.23130798339844,-52.18010330200195,sl2,16,0.001,34.4037971496582
