grammatical	ungrammatical
ù ù á à l ú è a N s j O d f I y A U L I	e ù á à l ú è a N s j O d f I y A U L I
ǔ ó z F l u V V p Y W a s T l X ò z B p	ǔ ó z F l u V V p Y W D s T l X ò z B p
á G a T K x y ó j H r q H H Z ǎ T p x K	á G W T K x y ó j H r q H H Z ǎ T p x K
à X Z o P r V x m p Y ó á H G L a à o N	à X i Z o P r V x m p Y ó á H G L a à o N
ǎ a L l u G Q é s ú O w T s j ǒ S s X N	ǎ P L l u G Q é s ú O w T s j ǒ S s X N
é v a w ú k ó w o b U ǔ b M J o B ǒ v b	é c a w ú k ó w o b U ǔ b M J o B ǒ v b
ě ó X J V ó L P a S t L è a o w r C h V	f ě ó X J V ó L P a S t L è a o w r C h V
ó B M N a à é O g g U Q y L d W ù E j v	ó B M N h à é O g g U Q y L d W ù E j v
ò W n r a b F m w ó u j k o N h o X X r	ò W n r S b F m w ó u j k o N h o X X r
ǒ a ě m X é S R ù ú p ě H P ǒ m E X ò L	ǒ f ě m X é S R ù ú p ě H P ǒ m E X ò L
ú a s w é x A i R B è ǒ n L G T o è à y	ú d a s w é x A i R B è ǒ n L G T o è à y
A v x N t p o ù E Z x P a é l g E Z f s	A v x N j t p o ù E Z x P a é l g E Z f s
C ǎ ú v N Q ú w x ò a M l ǔ k p ě V A ǎ	C ǎ ú v N Q ú w x ò p M l ǔ k p ě V A ǎ
D è W è z B p q N á F s C z H v a d n ù	h è W è z B p q N á F s C z H v a d n ù
E I p a v L L b x ǔ Y S n á ú x a é f x	E I p a v L L b x ǔ Y S n á ú b x a é f x
F Q S è H ě F ǎ V P ǔ ú á A R Z l w a é	F Q S è H ě F ǎ V P ǔ ú á A R Z l w P é
G N B E D u ǒ N ǒ U x a ǎ J J I ǔ O Z Q	G N B E D u d N ǒ U x a ǎ J J I ǔ O Z Q
H o ù ú D a G l c è à ò à r O R U N K u	H o ù ú D L G l c è à ò à r O R U N K u
J ò W M ǒ z v M r n I a d E T h l N J L	J ò W M ǒ z v M r k n I a d E T h l N J L
K B R s ě C B Z ǎ ě W a à k C q ǒ Z U t	K k B R s ě C B Z ǎ ě W a à k C q ǒ Z U t
L R L U O a á l J N w T v w x l á è A P	L R L U O k á l J N w T v w x l á è A P
M R O C S B t v u U Z ù a ě ò Q N B R s	M g R O C S B t v u U Z ù a ě ò Q N B R s
N X n U l á a N w ó L G A D i J k u T T	N X n U l á ě N w ó L G A D i J k u T T
O a E A b Q K a v B h Y Q j Y d a à h Z	O Z E A b Q K a v B h Y Q j Y d a à h Z
P n x t l s H a é W Z n M c G m á q l ǔ	P n k t l s H a é W Z n M c G m á q l ǔ
Q u a d N r M N ǎ B ǎ ó m B R X W E Y g	Q u k a d N r M N ǎ B ǎ ó m B R X W E Y g
R v v N ě V F D H M Z G q M ò L S a S ó	b R v v N ě V F D H M Z G q M ò L S a S ó
T F S ú N a P J n h I v x n S u o t s W	T F S ú N h P J n h I v x n S u o t s W
U J ó B F a E ó o è ó z c p G T g H o m	U J ó B F D E ó o è ó z c p G T g H o m
V a ǎ L r I á ě ǒ U Z T N ó Y H ě à m P	V e a ǎ L r I á ě ǒ U Z T N ó Y H ě à m P
X ǔ é ǎ T P é v V é é è M L U a E l V Z	X ǔ é ǎ T P é v h V é é è M L U a E l V Z
Y é z M Y q n V ù I U y Q m a A ù a l k	Y é z j Y q n V ù I U y Q m a A ù a l k
Z C M J ǒ L G ó p J I E a ǔ Q U s k ó H	Z g M J ǒ L G ó p J I E a ǔ Q U s k ó H
a ě ò V i g n X a ú F H t z y è n H L ǔ	D ě ò V i g n X a ú F H t z y è n H L ǔ
a K R N Z L T y ě K D l ǎ Z a U E P W B	j a K R N Z L T y ě K D l ǎ Z a U E P W B
a Z ù W ǎ ǔ v ě ù j ú m i j d ě k h i o	ó Z ù W ǎ ǔ v ě ù j ú m i j d ě k h i o
a m M f l e j a ú H o à c S i F à J W F	ě m M f l e j a ú H o à c S i F à J W F
l ǒ G q T K ǔ ù E u ǒ ó a A H Z z B A H	l ǒ h G q T K ǔ ù E u ǒ ó a A H Z z B A H
m I ǔ m s F N R V p ú v a B Y D j c c X	m I ǔ m s F N R V p ú v P B Y D j c c X
n T ě v K ǒ C o z é ú U s a è J T C ǒ T	n T f ě v K ǒ C o z é ú U s a è J T C ǒ T
o Z s à R R H t C m a a ù O t à A m Q F	e Z s à R R H t C m a a ù O t à A m Q F
p q S N L T L R u Y v a é z d c C ǒ t X	p q S N L T L R u Y v g a é z d c C ǒ t X
r è a g V P n r j j I i J g R k ó q E F	r è J g V P n r j j I i J g R k ó q E F
s F a w Q l o S u F ǎ V ó w ò K á o x D	s F e a w Q l o S u F ǎ V ó w ò K á o x D
t K v s ǔ B O o ě R ò K G l a K á ó H I	t K v g s ǔ B O o ě R ò K G l a K á ó H I
u Y N o z P K U é H q A é t a ě ě ǎ m G	u Y N o z P K U é H q A é t i a ě ě ǎ m G
v m E Y C x à I J n X T F W a h J m F è	v m E Y C x à I J g n X T F W a h J m F è
w n ó R o P x Q Q l v ě a b B y O k u è	w n ó R o P x Q Q l v ě g a b B y O k u è
x n E o X R ǎ ó B é C a p s S i I j X ǎ	x n E o X R ǎ ó B é C ò p s S i I j X ǎ
y r D ù E a G à D q M H Q è N J Z D ǒ m	y r D ù E z G à D q M H Q è N J Z D ǒ m
ù ǔ t E V a N ò ǔ S I o y C h V z à V K á	ù ǔ t E V j a N ò ǔ S I o y C h V z à V K á
ù x s v u H Y O a è e m à W t B è ǔ X u X	ù x s v u H Y O T è e m à W t B è ǔ X u X
á ú a à x X á N à é d K k S J a C Q L K E	e ú a à x X á N à é d K k S J a C Q L K E
à V a v L n C p q b P A ú n T ù K L J ú y	à V a v L n C p q b P A ú n T ù K L J ú b y
ǎ p t L D à m l I y X m n y a h è W q s ǎ	ǎ p t L D à m l I y X m n y D h è W q s ǎ
è ù C L o o n l a d M U A V n S ǎ ó F ě n	è ù C L o o n l J d M U A V n S ǎ ó F ě n
ě ú p s q u z I W a ǔ E L b Y Z a D E ǒ è	ě ú p s q f z I W a ǔ E L b Y Z a D E ǒ è
ó L K m ò y C C è q à ǎ J C m a J e p V W	ó L K m ò y C C è q à ǎ i C m a J e p V W
ò a B a G L h f I ǔ è E n H J E N S n r ǒ	ò f a B a G L h f I ǔ è E n H J E N S n r ǒ
ǒ a q J m l p j C m M z g e Q b T d Z á Y	ǒ q q J m l p j C m M z g e Q b T d Z á Y
ú a j y ě T f Y ò O T e W é ǔ W I T S x T	ú n j y ě T f Y ò O T e W é ǔ W I T S x T
A m y a y I n R t N g q u ò W n C i W l i	d m y a y I n R t N g q u ò W n C i W l i
B s o p a ù Q w é l U ó P è C h n d w á K	b s o p a ù Q w é l U ó P è C h n d w á K
C s J u a b ǒ K N z L k o r c M x R Z D s	C s h J u a b ǒ K N z L k o r c M x R Z D s
D w ǎ à a g á c g d r I m a S m r m c U I	D w f à a g á c g d r I m a S m r m c U I
F ǎ Q ú ù S a v z m B I Q R t k D Y X B y	F ǎ c ú ù S a v z m B I Q R t k D Y X B y
G é E C K t U á S z v H o L s p E D V ǒ a	G é E C K t U á k z v H o L s p E D V ǒ a
H L l a N G y ú e é C z Q F N n O j I B b	H L l o N G y ú e é C z Q F N n O j I B b
I a P E U g ú è á d E S l Y A L m z z ù U	I g P E U g ú è á d E S l Y A L m z z ù U
K é a D i ù I ǒ A W n L ò C w Y à é w e c	e é a D i ù I ǒ A W n L ò C w Y à é w e c
L H x n F P a r H u Q é Q Q u A à C á ò ó	L H x n F P H r H u Q é Q Q u A à C á ò ó
M a B K I r N a ù F x w z W l m K A R h ù	M a B K I r N a ù F x w z W l m K b A R h ù
N Y é a q U G ó h D y ó F ó Y Z X ǎ v n J	N Y é z q U G ó h D y ó F ó Y Z X ǎ v n J
O o u P R p F U ǎ a c b R A O L x I U ǒ ó	O o u P R i F U ǎ a c b R A O L x I U ǒ ó
P s Q C X W ǒ ǒ á a t e a d p x b E k W w	P s Q d X W ǒ ǒ á a t e a d p x b E k W w
Q z p A U è t q O s w S U a u ó O G ǒ w h	Q z p A U è t g q O s w S U a u ó O G ǒ w h
S ǔ W t ó D T w S s a ǒ R o d O d K h ǎ S	S ǔ W j ó D T w S s a ǒ R o d O d K h ǎ S
T A l é ú r K r L T I C l ó a g y N J M ú	T A l g ú r K r L T I C l ó a g y N J M ú
U G ú K ù s ǎ a ò r u G y E ě Y g d I Q S	U e G ú K ù s ǎ a ò r u G y E ě Y g d I Q S
V K ǒ a D u é i ò y d K C j W é c v v Y x	V K ǒ K D u é i ò y d K C j W é c v v Y x
W P r x H F N è t ǔ ǎ Z a R V K p j ó E B	W P r x H F k N è t ǔ ǎ Z a R V K p j ó E B
X V A U T s x K ě P a m ù U ù D á T T O W	X V A U T s x K d P a m ù U ù D á T T O W
Y w ú è C à à V ù r q ǎ ú a ù Y d E e ù d	Y w ú è C k à à V ù r q ǎ ú a ù Y d E e ù d
Z v a n M è ó ó è Z k G h s C b u E ǒ g r	f v a n M è ó ó è Z k G h s C b u E ǒ g r
a A l Q ò A B U b y z v T G J g ú r h h t	a A l Q ò A B U b b z v T G J g ú r h h t
a Q b m à M J l v J ě w x V à W w S à è n	a Q b m à M J l v J ě w x V à W b w S à è n
a i I ò o V O T c I N L B è i W V h N w é	g i I ò o V O T c I N L B è i W V h N w é
a z C ǎ P à j g Q W W B o ě M á E t Z z ú	p z C ǎ P à j g Q W W B o ě M á E t Z z ú
m ǔ K G H ǒ S A a X Y T u Z Z é ǔ ó d G W	m ǔ K G H ǒ S A x X Y T u Z Z é ǔ ó d G W
n O D n A l X W R L T K y p y N è z a Y á	n O D n A l X W R L T K y p y N è z J Y á
o J a F y á b W N R ě H ě R W O j ò W y T	o d a F y á b W N R ě H ě R W O j ò W y T
p a Q ǔ v S D r f ǎ f C é e t S p Y ǒ y z	p B Q ǔ v S D r f ǎ f C é e t S p Y ǒ y z
q r C t D D N n C ě H l N a ú U Q J L I ó	q r C t D j D N n C ě H l N a ú U Q J L I ó
r y a I M t p Z X I ò K J e ú h Q x G I U	r d a I M t p Z X I ò K J e ú h Q x G I U
s u p ǔ z o ú ú p L S M X a X j w x x M k	s u p ǔ z o ú ú p L S M X b a X j w x x M k
u ǎ é o ú ú o P X y B Z I ú p s r a a k n	u ǎ é o ú ú o P X y B Z I ú k p s r a a k n
v D I à U t y l Y ǒ L J a ó Z U ǎ t j k ò	v D I à U t y l Y ǒ L J e a ó Z U ǎ t j k ò
w K P a é P ù ě ǒ o H n I N C r b O ò l B	w K P b a é P ù ě ǒ o H n I N C r b O ò l B
x X t ǔ è Z a D d U I o w ù N S Y Y z N b	x f X t ǔ è Z a D d U I o w ù N S Y Y z N b
y q L G N ǔ v a p x K ù f à q S ě o d M D	y q L G f ǔ v a p x K ù f à q S ě o d M D
ù ù ù N A ò K t ù L a S X s p q q ǒ l L L g	f ù ù N A ò K t ù L a S X s p q q ǒ l L L g
ǔ à a w R U Q R q C T Y j à R é b S è I c f	ǔ à x w R U Q R q C T Y j à R é b S è I c f
á ó q A ú a S H ó k ù W v ò w S j ǔ Z ǎ l J	á ó q A b a S H ó k ù W v ò w S j ǔ Z ǎ l J
à C t ǒ t ò o m a z z D ǎ f M Q O ò ǒ á è X	à C t ǒ t ò o f m a z z D ǎ f M Q O ò ǒ á è X
ǎ G Q p w n Q è P r X a è P ú x S r y T ǎ q	ǎ G Q p w i n Q è P r X a è P ú x S r y T ǎ q
é G W v C è ě ě è ú M P R J a F W C H F O k	é G W v C è ě ě è ú M P R c J a F W C H F O k
è Q E a é k m n L H à Y y ǒ y y l D q V g f	è Q E K é k m n L H à Y y ǒ y y l D q V g f
ě U ǒ s E ě O T S n H Q S a l v c g x ú L ě	ě U ǒ f s E ě O T S n H Q S a l v c g x ú L ě
ó n F a f u r I n é V r x O d v d V r á X l	ó n F e f u r I n é V r x O d v d V r á X l
ǒ A Y l A ó a L ě e s r ě m l M d n ǎ A d T	ǒ A Y l A ó b L ě e s r ě m l M d n ǎ A d T
ú Q x ě a é ò f D A ǎ g W Z b l A ǒ s R c H	ú Q x ě ú é ò f D A ǎ g W Z b l A ǒ s R c H
A V G è U ù Z R Y X n O q a l D K Z r L t ó	A V G è U ù Z R Y h n O q a l D K Z r L t ó
B U é z S r p o u y V p M m J ě l o a q ǒ è	B U é z S r p o u b y V p M m J ě l o a q ǒ è
C X q a à i ù x G N i ǔ n r ǒ h p s Q I k s	C X d q a à i ù x G N i ǔ n r ǒ h p s Q I k s
D r n a r H H ǎ F o U J d n à g W S s L U Z	D r n D r H H ǎ F o U J d n à g W S s L U Z
F ó L C V l ò o è Z s P P J a j W ó E Y b L	F ó L C V l ò o è f s P P J a j W ó E Y b L
G D a p ǎ à j X h H T x z i b j y w w Y F E	G D L p ǎ à j X h H T x z i b j y w w Y F E
H W L a c R W a ǔ J é ǔ Y D D i w n L l C C	H W L ú c R W a ǔ J é ǔ Y D D i w n L l C C
I a g n e B P h á G Z T á F O X v á p a V é	e a g n e B P h á G Z T á F O X v á p a V é
J w P G t a X J é v C à i L ò ú u á g t X i	J w P G t I X J é v C à i L ò ú u á g t X i
L ú ǎ Q E q ě C ě m é T v C ǎ a m d ò Q e W	L ú ǎ Q E q ě C ě b é T v C ǎ a m d ò Q e W
M ú N a á E M ǒ P d ǎ f à l j m n H à T o L	M ú f N a á E M ǒ P d ǎ f à l j m n H à T o L
N M è q ǒ q a I V L M T ù l s c j ú z Q T á	N M è q ǒ q j I V L M T ù l s c j ú z Q T á
O P Y T n r y a q ǒ Y o I v N P b n H y R ǒ	O P Y T n e y a q ǒ Y o I v N P b n H y R ǒ
P Z a ǒ n f j l k l b p V W k q u O V t D j	P Z w ǒ n f j l k l b p V W k q u O V t D j
Q u a S l v l B c e p U H o J z I o z J e Y	Q u Z S l v l B c e p U H o J z I o z J e Y
S è a N c r Z L è D h u v o q ǒ B B ó ó Y ǒ	S è ě N c r Z L è D h u v o q ǒ B B ó ó Y ǒ
T è H y ě a ǔ Y D w B u ó L H Q T h j G L T	T è H e y ě a ǔ Y D w B u ó L H Q T h j G L T
U L è z O W O a ò h b w ǒ W ě ù á w F R ǒ F	U L è z O W i a ò h b w ǒ W ě ù á w F R ǒ F
V G ú ǎ t U p ě X L J T z Q ě a r T O C q t	V G ú ǎ t U p ě X L J T d z Q ě a r T O C q t
W S P p L o é o K D K V a Q v L j k B d q R	g W S P p L o é o K D K V a Q v L j k B d q R
X a y O C K G Q á b s P v g R ú ě u V i j ò	X z y O C K G Q á b s P v g R ú ě u V i j ò
Y x ó o z o a ě Z C A r E N à ú ó A V T A n	Y x ó i z o a ě Z C A r E N à ú ó A V T A n
a ǔ H V E o K V f D I M P V R v ǔ E á H b è	d a ǔ H V E o K V f D I M P V R v ǔ E á H b è
a E z K D ú a R m á a h q ě à n C a w ú ǔ L	a E z K D ú a R m á a h q ě b n C a w ú ǔ L
a U ó ǔ g H ó Z t X B l K R j o U z O o u z	J U ó ǔ g H ó Z t X B l K R j o U z O o u z
a g r ě S c d á k U z ǔ ó m B f è j d O t è	à g r ě S c d á k U z ǔ ó m B f è j d O t è
a v y E o Q é á F S è è U z ò é n u X ó c F	y v y E o Q é á F S è è U z ò é n u X ó c F
m ò Z s t K M à a i ò ǎ H j B é L ǒ Y a t O	m ò Z s t K M à m i ò ǎ H j B é L ǒ Y a t O
n J a n A V W e w y Z N I ǔ E E O Z z O w k	n J X n A V W e w y Z N I ǔ E E O Z z O w k
o l è x X A ǒ P W t T ó B a l l c n O T W ó	o l è x X A f P W t T ó B a l l c n O T W ó
p s Z I à q ó a ǔ U v v q t j k b l e q a a	p s Z I à q ó C ǔ U v v q t j k b l e q a a
q t ǎ v a I V ù Z U S J V s J D P Z à i ě ě	q t ǎ v ǎ I V ù Z U S J V s J D P Z à i ě ě
s ě v à ù n ò M C H s a Z N V ě T z D b é W	s ě v à ù n d M C H s a Z N V ě T z D b é W
t L l G E a D i E á M D B i j l c r U ǎ i k	g L l G E a D i E á M D B i j l c r U ǎ i k
u I ú I s ǎ D q a w w U T Y a w C i I ǔ ù ě	g I ú I s ǎ D q a w w U T Y a w C i I ǔ ù ě
v T z r á Z a r i L u T U à é h Z u J K F c	v T z r á Z g a r i L u T U à é h Z u J K F c
w T B y R ù D E R o R ú S u ò u a o p G M ě	w T B y R ù D E R c o R ú S u ò u a o p G M ě
x a ǒ C I j Z v q Z c y ǔ M ù V T T á s t ǎ	x ò ǒ C I j Z v q Z c y ǔ M ù V T T á s t ǎ
y o ǒ u ǎ y J o l a D ù B f G C z q s ò j r	y o f u ǎ y J o l a D ù B f G C z q s ò j r
ù ù a B v m ù j N ú b ě r b K ǒ Q k ě Q ù O A	ù ù H B v m ù j N ú b ě r b K ǒ Q k ě Q ù O A
ǔ ǒ Y H a ú P H z ù Y J è o é f m I v E f B W	ǔ ǒ Y b a ú P H z ù Y J è o é f m I v E f B W
á ó E ǒ P a E f Y X T g R U V P q q E a U K F	á ó E ǒ P M E f Y X T g R U V P q q E a U K F
à V C a h ò g Q T M A ě ù o n ǒ O X r R b i ǒ	g à V C a h ò g Q T M A ě ù o n ǒ O X r R b i ǒ
ǎ o ù I a C l D f x A d f ǔ H S v w f b w a á	ǎ o ù I C l D f x A d f ǔ H S v w f b w a á
è ǎ S é ǎ á à C E R o á a ǎ Y y R F Q ò o n N	è ǎ S é ǎ á à C E R o á W ǎ Y y R F Q ò o n N
ě A é s L J a ǎ C ǒ ě m ǒ G j n j D E a o á W	ě A é s j L J a ǎ C ǒ ě m ǒ G j n j D E a o á W
ó E u q v s é a a q t x S k R a Z F H D i ù Q	ó E u q v s f é a a q t x S k R a Z F H D i ù Q
ò H T o a N T e Z q n D b V è p O n c k U K é	ò H T o E N T e Z q n D b V è p O n c k U K é
ǒ J è S Y ò I a f ù U r N j U K d m L E r S s	h ǒ J è S Y ò I a f ù U r N j U K d m L E r S s
ú O X ǒ D ǎ V a ǎ ǎ n A f à ú l V t d ǔ t X b	ú O X ǒ D ǎ V ò ǎ ǎ n A f à ú l V t d ǔ t X b
