grammatical	ungrammatical
ù ǔ K G M Q ú X n W ó E a a S l è ò l a	ù ǔ K G M Q ú X n W ó E a a S l j è ò l a
ǔ ǒ a ǔ á a W B G ǎ l á a f T D ó ò y G	ǔ ǒ a ǔ á a W B G ǎ l á x f T D ó ò y G
á W t P K q a a w G L P I Y è è y D a é	á W t P K q a a w G L P b Y è è y D a é
à a a x ó M t Q a r U n B V W o ě P P ó	à a a x ó M t c Q a r U n B V W o ě P P ó
ǎ a x l w E ó s V ó x H a á m R U a N R	ǎ z x l w E ó s V ó x H a á m R U a N R
é u è A è a J a x a J M ù x e y ǔ L P b	é u è A è a J ǒ x a J M ù x e y ǔ L P b
ě ǎ a D L I R é K a n é C F C Y H x K a	ě ǎ a D L j I R é K a n é C F C Y H x K a
ó K B è ǎ a a J u r ǒ I ě u K S a o G I	ó K B è ǎ a a J u r ǒ i ě u K S a o G I
ò n o ě a x a M v r F p ò Y ǔ a A S ù x	ò n o ě a x a M v e r F p ò Y ǔ a A S ù x
ú M H a n C S W z O I Y F M á u W a a w	ú M H a n C g S W z O I Y F M á u W a a w
A a F a t T à a y t I y ó q N Z n I f á	A Z F a t T à a y t I y ó q N Z n I f á
B t K u E q a o a V à a S w d F b E f J	B t K u E q a o a e V à a S w d F b E f J
D O a n ě w a a v h ǔ m x X f h D ě g á	D O a n ě j a a v h ǔ m x X f h D ě g á
E a H B l a o W a K m n t S D ǎ U ǔ Z S	E a b B l a o W a K m n t S D ǎ U ǔ Z S
F l X l A a Z R H a L V n K y G a n è u	F l X l A a Z a R H a L V n K y G a n è u
H ǒ A B a Q W a a H I W R k y T J S ǔ v	H j ǒ A B a Q W a a H I W R k y T J S ǔ v
I N N v Q X E m s T ù ǎ ù P L E q a a a	I N N v Q X E m k s T ù ǎ ù P L E q a a a
J a C o m G a E m u q a h J h y F b T ǎ	J a C o m G c E m u q a h J h y F b T ǎ
K o Q a C w o a m B o a B é b ú V W u t	K o Q a C w o a a B o a B é b ú V W u t
M T H Y I w ó ò Y a E o C ó w a V ǎ a ó	M T H Y I w ó ò Y è E o C ó w a V ǎ a ó
N a a Z ò N ě Z ǔ H I D a W L q Z P X o	N a a Z ò N ě Z ǔ H I D u W L q Z P X o
P ù H L a m R ǔ C a R a x ǔ e z u v ù ǔ	f P ù H L a m R ǔ C a R a x ǔ e z u v ù ǔ
Q C q U ò W N W v a I a X a x w u O à k	Q C q U ò W N W v a I ǔ X a x w u O à k
R R a w ǔ P C q a a ó C V ù X K y A A T	R R a w d ǔ P C q a a ó C V ù X K y A A T
S a a p a o e ú m u X j r ò k x ú G V ò	a S a a p a o e ú m u X j r ò k x ú G V ò
U ǔ a F a A A ǎ ǔ a g ě b K a f G ò W à	U ǔ a F a A A ǎ ǔ e a g ě b K a f G ò W à
V O x A è J s x U w è F a W a a Y P k D	V O x A è J s x U w è F z W a a Y P k D
W a T W U a I U H u a ǔ W O ú d B è q W	W a T W U à I U H u a ǔ W O ú d B è q W
Y è F a y p P è P H a a g m W é V U H h	Y è F X y p P è P H a a g m W é V U H h
Z K a r G z M s ǎ z ǒ s R a M M ǒ a x V	Z K o r G z M s ǎ z ǒ s R a M M ǒ a x V
a ǎ ò H á a U P à a M T ú s X á T d B v	a ǎ ò H á a U P à á M T ú s X á T d B v
a ú L a X T A ú a à à ù A s L G t V H X	a ú L a X T A ú p à à ù A s L G t V H X
a F L a T F a i T s d ù B l à K é ú g M	a g F L a T F a i T s d ù B l à K é ú g M
a M r ú a a g ǒ F e ě ò à G ě V I t ǔ Y	a M r ú ú a g ǒ F e ě ò à G ě V I t ǔ Y
a U N H a a ú T P M U Y è S T o g ó L C	ú U N H a a ú T P M U Y è S T o g ó L C
a a G a á y F T g Q ǒ a ǎ N h C p C ě a	a a G Z á y F T g Q ǒ a ǎ N h C p C ě a
a a s O I ǒ S J I F A r u a c H à q a n	a a s O I ǒ S J I F A r u a W H à q a n
a q Q V r q R a à a W g A ú z l r k ǎ V	a q Q V r q R à à a W g A ú z l r k ǎ V
a x K z a ó è m w ó r M q á P s P a ǒ o	a x K z a ó è m w ó r M q á P s P k a ǒ o
l a a ò q x a q J W r o n s z C à ǎ F c	l a a ò q e a q J W r o n s z C à ǎ F c
n ǒ a q R ó F ǎ S Z z p á ǎ a W U M G a	n ǒ a q R ó F ǎ S Z z p á ǎ a W U j M G a
o M M V H u a T I X J ǔ C H m a J a d A	o M M V H u a T I e J ǔ C H m a J a d A
p a G T S p G a x L M M T L A ú ǔ a l r	p a G T S p G a x L M M T h L A ú ǔ a l r
q r a w v A é a x a y ò X k A x P N G Y	q r a w v A é a x i a y ò X k A x P N G Y
s ǒ I è W a u à L r a q V w q ù ò á a H	s ǒ I è W a u à L r A q V w q ù ò á a H
t X N a p a P à o K Z S t ǒ a b T w Q b	t X N a p a P à a o K Z S t ǒ a b T w Q b
u y à M ú v R H ò x a a w U C X I x a z	u y à M ú v R H ò x T a w U C X I x a z
w H I A z y l H V H D Y à a n a a P Y O	w H I A z y l H V i H D Y à a n a a P Y O
x a è a m a é o ǒ Y x w Y p ú x N ò ǒ ǔ	x a è a i m a é o ǒ Y x w Y p ú x N ò ǒ ǔ
y m a B R G ú r q ǒ v v a I ǔ C a P V n	y m a B R G ú r q ǒ v v a I ǔ C S P V n
ù ù w D a a x W D a D á ó e X s i U c l Y	b ù w D a a x W D a D á ó e X s i U c l Y
ǔ X a q C X ú t K F p ó v a E è a t g t M	ǔ X a q C X ú t K F p ó v R E è a t g t M
á q M a M y F J a a Y Q k m ǔ E Z ǔ p X h	á q M a M y F J a N Y Q k m ǔ E Z ǔ p X h
ǎ ù P p Y a Q Z K a è á K X p a o w ò S g	ǎ ù P p Y a Q Z K W è á K X p a o w ò S g
é J a o r ú è a à a U è ù D h N r ó k K à	é k J a o r ú è a à a U è ù D h N r ó k K à
è s U ú a Q D L Y é D a C x K B ò m ò a J	è s U ú a Q D L Y é k D a C x K B ò m ò a J
ó ú à a D K Y p a Z l A U M r W M ù a Y ǔ	ó ú à a D K Y p a Z l A U M r W M ù U Y ǔ
