grammatical	ungrammatical
ù ǔ ě e x è L ǎ S a a a a a a p F X G ò	ù ǔ ě e x è L ǎ S a a Z a a a p F X G ò
ǔ H M q S d U L P Y h X ù a a a a a a v	ǔ H M q S d U L P Y h X ù a K a a a a a v
á a a d a a a a a U t u L ó E ó P ò B E	á a a d a a w a a a U t u L ó E ó P ò B E
ǎ è U H D à à é U ù K u a a a a a a J v	ǎ è U H D à à é U ù K u a a a a J a J v
é W à q ò I ú u J p c a a g i a a a a a	é W à q ò I ú u J p c a a g i t a a a a
è m a a a a L m M P G q o ù a a a v E ú	è m a a a ǎ a L m M P G q o ù a a a v E ú
ó K á R l é V r U G d S è a a a a a a P	ó K á R l é V r U G d S è a a a a a C a P
ò a a a a á p V S j O h z F g v ò a a a	ò u a a a á p V S j O h z F g v ò a a a
ú L F p p y p R j p g é a a a a a a x ù	ú L F p p y p R j p g é a a a a Y a x ù
A c ǒ Z D g ú ò Z U a a a a a a b z O d	A c ǒ Z D g ú ò Z U a a a a a q a b z O d
B z l a a f X L A U P Q z a a a a a n R	B z l a U a f X L A U P Q z a a a a a n R
D P m f b á a a a a a a i S w O à v g ǔ	D P m f b á a a a a a B i S w O à v g ǔ
E r a a a a a a A l ǎ k I L h Q C Q Y F	E r a a m a a a a A l ǎ k I L h Q C Q Y F
G I M U à V O k A v Y ò K W a a a a a a	G I M U à V O k A v Y ò K W a a a X a a a
H b k b Q X j w é á C ú P a a a a a a C	H b k b Q X j w é á C ú P a a A a a a a C
I t S A m Q Y é n h R U a a a a a a N P	I t S A m Q Y é n h R U a a C a a a a N P
K ò ǔ c R ǔ T ò Y ǒ u b a a a a a a i F	K ò ǔ c R ǔ T ò Y ǒ u b a a Y a a a i F
L p ó à ò F a a a a a a ě ù l o v D A m	L p ó à ò F a c a a a a ě ù l o v D A m
N C W X p D s R ú a a a a U a a a N è p	N C W X p D s R ú a ǔ a a a U a a a N è p
O i g a a a a a a O c ǔ è u S ò v B H u	O i g a a a U a a a O c ǔ è u S ò v B H u
Q S i é h a a a a a a C a C Q ě j p ǒ R	Q S i é h a a á a a a a C a C Q ě j p ǒ R
R k n z y a a a a g b S i a a a t W X z	R k n z y a a a K a g b S i a a a t W X z
T ó g y u d F a a a a a a p J K X h z z	T ó g y u d F a ǒ a a a a p J K X h z z
U X N z d p a a a a a a g p A c o p a K	U X N z d p a a N a a a a g p A c o p a K
W ù x r K j O a a a a a a J o v u d ǎ e	W ù x r K j O a Y a a a a a J o v u d ǎ e
X T z C a a a a a a M X ò f é K ǎ M d R	X T z C a a a a a ǎ a M X ò f é K ǎ M d R
Y u V o y T C h o j b g à g a a a a a a	Y u V o y T C h o j b g à g B a a a a a
a a a a a a x N z a C G R L W l v p ó H	S a a a a a x N z a C G R L W l v p ó H
a a a ò q K é O f M ó ǔ a a a a ǎ u o R	a a a ò q K é O f M ó ǔ P a a a ǎ u o R
a a a a a a t q c d C T E é ǎ b ú W M y	a a a a a z a t q c d C T E é ǎ b ú W M y
a a a z ě p W b d u C a a a a u ó n V P	a a a z ě p W b d u C a a a i a u ó n V P
a a a M O d ó t m é S è i R a a a a t E	a a h M O d ó t m é S è i R a a a a t E
a a a a a a A L J p S O A X p j á ě à u	a L a a a a A L J p S O A X p j á ě à u
b s ò m B Q G W a a a a a a e f ě ú q ò	b s ò m B Q G W a a a a X a e f ě ú q ò
d F D N d l C m E é o x a a a a a a k T	d F D N d l C m E é o x a a a M a a k T
e s L F V i C c m r g ǒ ě ǒ a a a a a a	e s L F V i C c m r g ǒ ě ǒ a a k a a a a
g T N r D c X Q x U a a a a a a A A ú q	g T N r D c X Q x U a a a a a N A A ú q
h t d a a a a a a J i Z e N Y b z ǎ E é	h t d a a a d a a a J i Z e N Y b z ǎ E é
j T è I H ě F K q a a a a a a z H l ù y	j T è I H ě F K q a a a q a a z H l ù y
k l a a a a W n u F n g j P a a a d S U	k l ú a a a W n u F n g j P a a a d S U
m L ò C ù d ǒ a a a a a a G N W p X R è	m L ò C ù d ǒ a a a a ú a G N W p X R è
n Z ó é a a a a g ú z r u a a a t O G G	n Z ó é a R a a a g ú z r u a a a t O G G
p ě y ù á ǒ O U à h N C a a a c a a a a	p ě y ù á ǒ O U à h N C y a a c a a a a
q S c e è X G a a a a a a T M n à r è m	q S c e è X G a a a a a y a T M n à r è m
r p c ú á x q a a a a a a W n p T s j E	r p c ú á x q a a e a a a a W n p T s j E
t I j a a a a a a ǎ R X o O g u m ě P M	t I j a a à a a a ǎ R X o O g u m ě P M
u d w ú S Y V ǎ k s t a a a a a a l a c	u d w ú S Y V ǎ k s t a u a a a a a l a c
v v a a a a a a r V i ě B g C é ú B g ǒ	v v a a a l a a r V i ě B g C é ú B g ǒ
x S H N C W Y b S u a a a a a a L F m c	x S H N C W Y b S u a a a a m a a L F m c
y b j b ò é o a a a a a a s i q ó à f X	y b j b ò é o a a a a A a a s i q ó à f X
ù ù I a a a R n a m o w M a a a a J R k a	ù ù I a a M a R n a m o w M a a a a J R k a
ǔ Q ú B v a a a a a é y V S a a y f e y r	ǔ Q ú B v a b a a a é y V S a a y f e y r
á e ǔ ò a a a a f a a a T U O g p u D o m	á e ǔ ò a a a a f a G a a T U O g p u D o m
à v a a a ě E ě n é V a a a a b g o p à d	à v Q a a ě E ě n é V a a a a b g o p à d
é D K N s U K ǒ s Q a a a a a a i J r J P	é D K N s U K ǒ s Q a a a a a S i J r J P
è f G c m d B x ǎ a a a a a a g T p V K d	è f G c m d B x ǎ a C a a a a g T p V K d
ó ě a a a a a a C k ě N t à B D a R à á q	ó ě a a a a S a C k ě N t à B D a R à á q
ò Q è j j c ò X u b ě A a a a a a a Q N G	ò Q è j j c ò X u b ě A a a a a m a a Q N G
ú á j B S ě X y n a a a a a a b F F I E T	ú á j B S ě X y n a a a a P a a b F F I E T
A N Y E f ǎ l X a a a é V y I I a a a a r	A N Y E f ǎ l X a a a é V y I I a a S a a r
B d U Q è M Q a a a a Z a l A T f B a a a	B d U Q è M Q a a a a Z a l A T f B a a S a
D ě X a a l v C h U U j z ó a a a a a ǎ m	D ě X a a l v C h U U j z ó a V a a a ǎ m
E V c c S G a a Q x w R I k p ò a a a a a	E V c c S G a a Q x w R I k p ò a a ù a a a
F k o J z x à a a a a a d Q Y q a a U B D	F k o J z x à a ò a a a a d Q Y q a a U B D
H C M a a a a a a T e V à C t m O X ò t e	H C M a a a a Q a T e V à C t m O X ò t e
I a a a a a a O c m à A j B U b à j b ǒ y	I a a a a X a O c m à A j B U b à j b ǒ y
J u ò r Z a a a a a a n X t I Z e à Y ù v	J u ò r Z a a a Q a a a n X t I Z e à Y ù v
L P ǔ y a a a a a a K ó A ù X e k ǒ a ú D	L P ǔ y a a a a H a a K ó A ù X e k ǒ a ú D
M q a a a a a a X Q H L ò w á O Z X f a è	M q a b a a a a a X Q H L ò w á O Z X f a è
O F P s i m a a a a a a á r B F ǎ V A U z	O F P s i m a a a a a ě á r B F ǎ V A U z
P o N c c j ò a a a a a a M t è y Y m I b	P o N c c j ò a a y a a a M t è y Y m I b
R é a a a a a i k ù m L b b ǔ é r a a W à	R é a a a a J a i k ù m L b b ǔ é r a a W à
S Q G E y é Z l r u ǒ g c a a a a a a ǎ e	S Q G E y é Z l r u ǒ g c a H a a a a a ǎ e
T q U o V Q á x ǒ Z a a a a a a j i A ě l	T q U o V Q á x ǒ Z a a y a a a a j i A ě l
V L x a a a a ě r D e w y w M L Q a a a D	V L x à a a a ě r D e w y w M L Q a a a D
W s U O a a a a a a A E U U b t u y F m è	W s U O a a a a ù a a A E U U b t u y F m è
Y ò j e C Z ǔ ó j n a a a a a a L J q ù U	Y ò j e C Z ǔ ó j n a a a a a d L J q ù U
Z V K T b H u é e a a a a a a c V r è E X	Z V K T b H u é e a a ú a a a c V r è E X
a R á a M a a v W I a a a a a K è f g L T	a R á a M ǎ a v W I a a a a a K è f g L T
a a a a Q é ǎ R a a a à X P T U Q e F t D	a a a a Q é ǎ R I a a à X P T U Q e F t D
a a a a a x G Q G F J I K ě X ǎ k a a W Z	a a a a r a x G Q G F J I K ě X ǎ k a a W Z
a a a a a M á V R m C A ó à o a a é P S k	a a R a a M á V R m C A ó à o a a é P S k
a a a H c a a a a G é q ǎ r Y F O T N k c	a P a a H c a a a a G é q ǎ r Y F O T N k c
b i D T J a a a a a a S ě W c X G K r M n	b i D T J a è a a a a a S ě W c X G K r M n
d E d B r d Z v y k a a ò a a a ě b a a a	d E d B r d Z v y k m a ò a a a ě b a a a
e f B a a a a C a a a I J w d u v F O G w	e f B a a a a C v a a I J w d u v F O G w
g ò G ǒ P v X T ú m w à j r a a a a a a R	g ò G ǒ P v X T ú m w à j r a a a L a a R
h n D E ǎ h a a a a a a à D A C D W e F F	h n D E ǎ h a a L a a a a à D A C D W e F F
j H L é á t q C w Z N m v c J a a a a a a	j H L é á t q C w Z N m v c J a a a a L a
k d g m é J B a a a a a a r m N z n x M Q	k d g m é J B D a a a a a r m N z n x M Q
l w a a a r a a a a C H x c N O D ù Q O ò	l w a a ě a r a a a a C H x c N O D ù Q O ò
n D J I V m f e Q n c a a a a a a J Z e t	n D J I V m f e Q n c a u a a a a J Z e t
o h o J R ǒ X y J O U k ǒ ú a a a a a a s	o h o J R ǒ X y J O U k ǒ ú a a P a a a a s
q ú W ǎ K D k e q a l ǔ a a a a a a G r I	q ú W ǎ K D k e q a l ǔ a a a a v a a G r I
r c A U y ǒ o q C K s b a a a a a a e G J	r c A U y ǒ o q C K s b a t a a a a e G J
s o y Y g y Z z a a a a a w a a w N F I z	s o y Y g y Z z a a a a a w a v w N F I z
u L X e G m a a a a a X f ě V T è l Z a a	u L X e G m a a a a a X f ě V T è l Z a o
v p w ú r T K ù r V a a a a a a z M T y F	v p w ú r T K ù r V a a E a a a z M T y F
x I R L s l f E N ò v a a a m A a a a a q	x I R L s l f E N ò v a a a m A a a z a q
y a a a a a y j a a o M f w E G W c n C k	y a a j a a y j a a o M f w E G W c n C k
ù ù E é i s d ó F A G ó a a a a a a ǎ o O o	ù ù E é i s d ó F A G ó a a a a C a a ǎ o O o
ǔ Y a a a a a a ǔ j y M C U ò ú h e à m e ǔ	ǔ Y a a z a a a a ǔ j y M C U ò ú h e à m e ǔ
á q q K é W D E a a a a a G I B V r a a h h	á q q K é W D E a a a a a G I B V r S a h h
ǎ T á r j d a a a a a a F v G Y R a Y o x Z	ǎ T á r j d a a a a a R F v G Y R a Y o x Z
é b e c q D j a U w X P U a a a a a a f l t	é b e c q D j a U w X P U a a a a a á f l t
ě ě q s ù y K L Q i w a a a C x l C a a a a	ě ě q s ù y K L Q i w a a a C x l C a a X a a
ó P t h V a a a a a a j q j ǒ ù y l Z ǒ ó n	ó P t h V a a P a a a a j q j ǒ ù y l Z ǒ ó n
ò p a a a a a T ǒ ó y à C a a Z l q u á r U	ò p a a a a a T ǒ ó y à C a p Z l q u á r U
ú N k ǒ v k a a a a N r d u N j è a K a a a	ú N k ǒ v k a a f a a N r d u N j è a K a a a
A x b á a U A W b N C c a a a a a a P p ě y	A x b á a U A W b N C c a a a l a a P p ě y
C V A a a a a a a b C F x z l ú u K l G F S	C V A a a a a Y a a b C F x z l ú u K l G F S
D a a a a x K ù é o I E a a a O e à O U C f	D a V a a x K ù é o I E a a a O e à O U C f
F é f h è Y e K o m v t g C A P a a a a a a	F é f h è Y e K o m v t g C A P a a c a a a
G L K O t r a a a a a a m V ě u j ó E E B i	G L K O t r a a a a L a a m V ě u j ó E E B i
H a a a a a a w n C à x b n á A E V Z I ǒ V	H a ò a a a a a w n C à x b n á A E V Z I ǒ V
J ǒ è x I C f Q S X a a a a a a ǒ U V z ù c	J ǒ è x I C f Q S X a D a a a a a ǒ U V z ù c
K a a a d i L ù ǔ o j O è à a a a a ě G ú t	K a H a d i L ù ǔ o j O è à a a a a ě G ú t
M ǎ r V C C s F J E ù ě E p a a a a a a é K	M ǎ r V C C s F J E ù ě E p a a a a a ě a é K
N Y w i ó o C a a a j n Q ó ǔ ú u a a a a I	N Y w i ó o C a u a a j n Q ó ǔ ú u a a a a I
O q ò a a ó p w R ú a a a a a l Q O r D H V	O q ò g a ó p w R ú a a a a a l Q O r D H V
Q H r à i j N ó é a a a a a a L F j ě è r x	Q H r à i j N ó é a a a Q a a a L F j ě è r x
R l p S z E F x w a o ó H B ú i a a a a a a	R l p S z E F x w a o ó H B ú i a c a a a a
T ǒ e g é t a a a a a a ǒ I Y q ǒ K r ù c z	T ǒ e g é t a J a a a a a ǒ I Y q ǒ K r ù c z
U W D L ǒ ù a a a a a a u J H h i c V v P j	U W D L ǒ ù a W a a a a u J H h i c V v P j
