grammatical	ungrammatical
ù á a C á à n ú J G b k H R h k n l N f	ù a a C á à n ú J G b k H R h k n l N f
ǔ ú W b a R u J x m à u a E w h Z n I i	ǔ ú W b a R u J x m à u a a E w h Z n I i
á l J y E a O X Z á ù d W C é h t U b y	á l J y a a O X Z á ù d W C é h t U b y
ǎ N I c c t w q t v h m ǎ a k w ǒ B I R	ǎ N I c c t w q t v h m ǎ a a w ǒ B I R
é h ú l m Q e è T P a t ó à ó I E R G ǎ	é h ú l m Q e è T a a t ó à ó I E R G ǎ
ě ě G V j a L z ě ò y f H t S h S i z z	ě ě G V j a a L z ě ò y f H t S h S i z z
ó e P U n Z B l a T á l z K q á ǒ ù b n	ó e P U n Z B l a a T á l z K q á ǒ ù b n
ò r ǎ ó z ú v T k C Y é y á M a u ú c i	ò r ǎ ó z ú v T k C Y é y á M a a ú c i
ú H ó l H h a i é z r y ú ě N f O ǔ v P	ú H ó l H a a i é z r y ú ě N f O ǔ v P
A e ò v d m ò q i M ú w n U T X a V O R	A e ò v d m ò q i M ú w n U T X a a O R
B y v k d l d W a m S ǔ M m s Q T ù N C	B y v k d l d W a a S ǔ M m s Q T ù N C
D J R B V a ú ě b J ò o ò ǒ H S á Z ú ù	D J R B V a a ú ě b J ò o ò ǒ H S á Z ú ù
E a G p h p Z g M t r d N ó s t X ě J U	E a a p h p Z g M t r d N ó s t X ě J U
F z ǒ m R C F w n j Z Y V i d x a ǎ ò Y	F z ǒ m R C F w n j Z Y V i d a a ǎ ò Y
H a L M ě D A R g r d G C f k j ě ò è d	H a a L M ě D A R g r d G C f k j ě ò è d
I r M N I a ò L ù i v c T G X x ò Q p ǔ	I r M N a a ò L ù i v c T G X x ò Q p ǔ
K ǒ v i j t U z L á ǎ ù n d a j N ú r ó	K ǒ v i j t U z L á ǎ ù n d a a j N ú r ó
L C ò B v l z d o g è T Y è ǎ à n F a y	L C ò B v l z d o g è T Y è ǎ à n F a a
M S ó m g p é u r S ó B O B c S è a e Y	M S ó m g p é u r S ó B O B c S è a a e Y
N a h q r T I G b g v i I v N E Y F à V	N a a h q r T I G b g v i I v N E Y F à V
P ǔ I U K v R d ù D a z T K N u r E e H	P ǔ I U K v R d ù D a a z T K N u r E e H
Q G b g y d Y j z d Z N s d A l k ó w a	Q G b g y d Y j z d Z N s d A l k ó w a a
R M H A r a C x à K h J k é f m x v Z F	R M H A r a a C x à K h J k é f m x v Z F
S o F b a v T d ú u i S P P J F j A j I	S o F b a a v T d ú u i S P P J F j A j I
