step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.042862,-53.90616226196289,-54.60381317138672,ptsl2,32,0.001,40.32257843017578
10,0,41.00137,-53.829532623291016,-54.533817291259766,ptsl2,32,0.001,40.67813491821289
20,1,40.960117,-53.754085540771484,-54.46458435058594,ptsl2,32,0.001,41.469261169433594
30,1,40.91879,-53.678104400634766,-54.395050048828125,ptsl2,32,0.001,40.60877227783203
40,2,40.877277,-53.60173797607422,-54.325199127197266,ptsl2,32,0.001,41.00398635864258
50,3,40.83563,-53.52476119995117,-54.25486755371094,ptsl2,32,0.001,40.4633903503418
60,3,40.794056,-53.44744110107422,-54.1843376159668,ptsl2,32,0.001,40.18834686279297
70,4,40.75213,-53.36943817138672,-54.1131706237793,ptsl2,32,0.001,39.5263557434082
80,5,40.710094,-53.29107666015625,-54.04174041748047,ptsl2,32,0.001,39.590049743652344
90,5,40.667957,-53.2123908996582,-53.97002029418945,ptsl2,32,0.001,40.95855712890625
100,6,40.62567,-53.133140563964844,-53.8979377746582,ptsl2,32,0.001,41.505332946777344
110,6,40.583344,-53.053558349609375,-53.82564926147461,ptsl2,32,0.001,40.86489486694336
120,7,40.540863,-52.97262954711914,-53.75227737426758,ptsl2,32,0.001,41.425682067871094
130,8,40.498486,-52.8921012878418,-53.679283142089844,ptsl2,32,0.001,41.5634651184082
140,8,40.456055,-52.81150817871094,-53.60628128051758,ptsl2,32,0.001,39.04533004760742
150,9,40.413864,-52.73064041137695,-53.53315353393555,ptsl2,32,0.001,40.396690368652344
160,10,40.371655,-52.64950180053711,-53.45981216430664,ptsl2,32,0.001,40.614952087402344
170,10,40.329525,-52.56821823120117,-53.38648986816406,ptsl2,32,0.001,40.80255126953125
175,10,40.308376,-52.52749252319336,-53.349754333496094,ptsl2,32,0.001,41.34739685058594
