grammatical	ungrammatical
ù á O o F Y P x q n A ú d ǎ ù x á ě p r	ù á O o F Y g x q n A ú d ǎ ù x á ě p r
ǔ Z W i h t g z ò T ǔ X g á Y v q y ǎ M	ǔ Z W i h t W z ò T ǔ X g á Y v q y ǎ M
à á r n d u ó B V T u r è Q w w ě B z B	à á r n d u ó B V T u g è Q w w ě B z B
ǎ D m è U ǔ k I p á o W Z q ú u r B h z	ǎ D m è U ǔ k I p á o W Z g q ú u r B h z
é X H k K Q v t v ú q ǎ X T A ò C ǎ o q	é X H k K Q v t v ú q ǎ X g T A ò C ǎ o q
è p Y V è T ǒ ě F N i á y s ù ú O m à l	è p Y V è T ǒ ě F N i á y g s ù ú O m à l
ě t U G T X U f c C v q c h x ú l á z H	ě t U g G T X U f c C v q c h x ú l á z H
ò M O ò P K á X E m T t K ò W Y á F O v	ò M O ò P K á X E g T t K ò W Y á F O v
ǒ Y U i b W l l é F y ě I z D ú U s I Q	a Y U i b W l l é F y ě I z D ú U s I Q
ú r t m b à V c h L P p ù W ě B X k V ě	ú r t m b à V c h L P p ù d ě B X k V ě
B ò u ú S K ò M u K A á ě s N e P h ǒ S	B ò u ú S K g ò M u K A á ě s N e P h ǒ S
C K X Q N i T i Z U à O x e à S m h Q b	C K X Q N i T i Z U à O x e à g S m h Q b
D c m Z F K w z K R E a G h s Q u ò W z	D c m Z F K w z K d E a G h s Q u ò W z
E v W d g M N è é ǎ ò g y V C U O ǎ n ó	E v W d R M N è é ǎ ò g y V C U O ǎ n ó
G M G T T P Q ú i B P a S N á W F r z ó	G M G T T P Q ú g i B P a S N á W F r z ó
H d W F T à T f f X G G A Q h B V e Y i	H d W F T à T f f X G g A Q h B V e Y i
I l h F w a B K W m e Q U j b ú I ò m m	I l h F w a B K W m R Q U j b ú I ò m m
J z z b r h ò e Z ù è ǎ j r F C k V u R	J z z b r h ò e Z ù è ǎ j r F C k f u R
L Q f e ú à s ù I ǎ é D S r U b N U a d	L Q g f e ú à s ù I ǎ é D S r U b N U a d
M v T r O c x ǔ o V k r M P A O á T p K	M v T r g c x ǔ o V k r M P A O á T p K
O ǒ A r é X ó l e J é i a B K u r Q é ú	O ǒ A r é X ó l e f J é i a B K u r Q é ú
P R è á ǒ I t C T q ǔ Q z T u m I n ò ě	P R è á ǒ I t C T q ǔ Q g T u m I n ò ě
Q k k v W ó d D z T é d f A ú M K k p v	Q k c v W ó d D z T é d f A ú M K k p v
R r i U ǎ e n b X ó z K è m r h R C y H	R r i U ǎ e n b X ó z g è m r h R C y H
T E A e Z S D X Q c N W A n ó e è H a Z	T E A e Z S D X Q c N W A n ó e è H a b
U N k R A K h f n J C N a M B ò j ò ǔ I	U e k R A K h f n J C N a M B ò j ò ǔ I
V h X j ǒ à S o l J e O u Z D G i à s e	V h X j ǒ à S o l J e g O u Z D G i à s e
W o f X s M L ǒ x L B i i X n Q R W t l	W o f X s M L ǒ x L B i i X n g R W t l
Y è z F L I A h ù o é b b ò I á ǔ l K s	Y è z F L I g h ù o é b b ò I á ǔ l K s
Z G B L e h e H h ú x m n é e e r ò I p	Z G B L e h e H h ú x m n é e e r g I p
a f D H ǎ N E m j ò m C E w G o Z T c X	a f D H g ǎ N E m j ò m C E w G o Z T c X
b j a r v y O r i X R f u F V à V O n G	b j a r v y O r g X R f u F V à V O n G
d ǔ L e o t E q Z ú W t A K P S á L Z ǔ	g ǔ L e o t E q Z ú W t A K P S á L Z ǔ
e H V v F v S F á x P r r E R u y s j O	e H V v F v S F á x P r r E f R u y s j O
f c O è è U Z U B n Z ù à C p s F p V é	f c O è è U Z U B n g ù à C p s F p V é
g v s A l k z N è k á C g z y I ǎ J J ú	ě v s A l k z N è k á C g z y I ǎ J J ú
i A p r N ù a w k x D k V N S d d R u t	i A p r N ù a w k x D k V c N S d d R u t
j U k p C n X s C s o á ú h G W h S á Q	j U k p C n X s C s g o á ú h G W h S á Q
k V D R Y ú m Q k q P Z è r ù ó U b U v	k V D R Y a ú m Q k q P Z è r ù ó U b U v
l h n q U ǔ p Q R l u T w t ù e G y P u	l h n q U ǔ p g R l u T w t ù e G y P u
n ǔ h U T d à E D U b d O z ò ò s Y b è	n c h U T d à E D U b d O z ò ò s Y b è
o S à ǔ w E i m f ó f R é B L A ú i ò à	o S à e w E i m f ó f R é B L A ú i ò à
p f E ǎ l n s W x ǎ p E G o w h à à O ò	p g E ǎ l n s W x ǎ p E G o w h à à O ò
r à u Z k N h P à U E N ù k N è s f b x	r à u Z k N h P à U E N ù k N è e s f b x
s R p F G u V á p h à y h l F H q ǒ H ù	s R p F G u V á p h à y h l F H q ǒ H g
t e ǎ s ò R U c E é X h l ǎ N f W G f j	t e ǎ f ò R U c E é X h l ǎ N f W G f j
u x ó q Q A G h r K ó u Q k L ǔ E W ǒ U	u x g ó q Q A G h r K ó u Q k L ǔ E W ǒ U
w F M s F ǎ l Q r é I ò á V B c k u M O	w F M s g ǎ l Q r é I ò á V B c k u M O
x T u G r r V v o u ě Y U g V g I i h á	x T u G r r g v o u ě Y U g V g I i h á
y p ú ǒ y G y O à e O p U M W a o ú Y ě	y p ú ǒ y G y O g à e O p U M W a o ú Y ě
ù ù s s O w r o n Y z z ù ó ù a m R G P V	ù ù g s O w r o n Y z z ù ó ù a m R G P V
ǔ G h t S x k z A r v w A l v ú b R V r U	ǔ G h t S x k z A r v w A l v ú b R g r U
á o ó H p C v u n z ù K ò ǔ D d W I ǎ F e	á o ó H p C v u n z ù K ò ǔ D c d W I ǎ F e
à z f s S ǔ N J I t M W Z a p y f C n B V	à z f s S ǔ N J I t M W Z a p e f C n B V
é K u y x s Y e ú ú ǎ N r D l ò H d R B è	é K u y x s Y e ú ú ǎ N r D l ò c d R B è
è X X m M g i è N J O F b ě g H ú X Q è Y	g X X m M g i è N J O F b ě g H ú X Q è Y
ě s N G f B ò p k e H A d D s N x I G a ě	ě s N G f B ò g p k e H A d D s N x I G a ě
ò ò è q e à D ě k ù Z K o B Y y è c X ú W	ò ò è q e à D ě k ù Z K f B Y y è c X ú W
ǒ H o C k H u B f y è ǒ O m ù T e h E n D	ǒ H o C k H e B f y è ǒ O m ù T e h E n D
ú j r a O t r A à h ǒ r T ǒ h K ǒ à p S y	ú j r a O t r A à h ǒ r g T ǒ h K ǒ à p S y
