step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,40.998898,-53.810306549072266,-54.66035842895508,sp2,32,0.001,40.977386474609375
10,0,40.71873,-53.1988410949707,-54.055206298828125,sp2,32,0.001,40.474365234375
20,1,40.475384,-52.6580924987793,-53.52253723144531,sp2,32,0.001,40.498104095458984
30,1,40.26432,-52.17667770385742,-53.04998016357422,sp2,32,0.001,40.46652603149414
40,2,40.086266,-51.74020767211914,-52.62533950805664,sp2,32,0.001,40.27362060546875
50,3,39.934265,-51.35569763183594,-52.25286102294922,sp2,32,0.001,39.35962677001953
60,3,39.800976,-51.01771926879883,-51.92670440673828,sp2,32,0.001,39.17939758300781
70,4,39.682575,-50.72116470336914,-51.64164733886719,sp2,32,0.001,39.203941345214844
80,5,39.57534,-50.45858383178711,-51.38951110839844,sp2,32,0.001,37.745933532714844
90,5,39.484234,-50.21684646606445,-51.15993118286133,sp2,32,0.001,39.56830978393555
100,6,39.401318,-50.001949310302734,-50.956024169921875,sp2,32,0.001,38.192527770996094
110,6,39.327583,-49.808528900146484,-50.77346420288086,sp2,32,0.001,36.985469818115234
120,7,39.263313,-49.62784957885742,-50.60432434082031,sp2,32,0.001,38.30916976928711
130,8,39.19319,-49.46772003173828,-50.45304870605469,sp2,32,0.001,38.6405143737793
140,8,39.134155,-49.31761932373047,-50.313072204589844,sp2,32,0.001,38.1055793762207
150,9,39.074642,-49.18166732788086,-50.18556213378906,sp2,32,0.001,37.60684585571289
160,10,39.024635,-49.05446243286133,-50.067771911621094,sp2,32,0.001,36.796993255615234
170,10,38.97488,-48.93561553955078,-49.95792007446289,sp2,32,0.001,37.940853118896484
175,10,38.951855,-48.879825592041016,-49.90644073486328,sp2,32,0.001,37.46525955200195
