step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.050953,-53.92921447753906,-53.90702438354492,soft_tsl2,32,0.001,41.65655517578125
10,0,41.00868,-53.86210250854492,-53.86529541015625,soft_tsl2,32,0.001,40.2926139831543
20,1,40.967052,-53.79584884643555,-53.8241081237793,soft_tsl2,32,0.001,41.64242935180664
30,1,40.92557,-53.72976303100586,-53.78314971923828,soft_tsl2,32,0.001,40.88818359375
40,2,40.883934,-53.663448333740234,-53.74190139770508,soft_tsl2,32,0.001,40.791778564453125
50,3,40.84214,-53.59681701660156,-53.700687408447266,soft_tsl2,32,0.001,41.81851577758789
60,3,40.800247,-53.52973937988281,-53.659889221191406,soft_tsl2,32,0.001,41.67636489868164
70,4,40.75816,-53.46253204345703,-53.6182975769043,soft_tsl2,32,0.001,40.2752685546875
80,5,40.71585,-53.39484405517578,-53.57675552368164,soft_tsl2,32,0.001,40.78187561035156
90,5,40.6732,-53.32643508911133,-53.53522872924805,soft_tsl2,32,0.001,41.57102966308594
100,6,40.630527,-53.25772476196289,-53.494022369384766,soft_tsl2,32,0.001,41.73965835571289
110,6,40.587776,-53.18876647949219,-53.45280456542969,soft_tsl2,32,0.001,40.927207946777344
120,7,40.545097,-53.12014389038086,-53.41142272949219,soft_tsl2,32,0.001,40.53634262084961
130,8,40.502167,-53.050907135009766,-53.370025634765625,soft_tsl2,32,0.001,39.11751174926758
140,8,40.459194,-52.98127365112305,-53.32908630371094,soft_tsl2,32,0.001,40.1961784362793
150,9,40.416363,-52.91202926635742,-53.287803649902344,soft_tsl2,32,0.001,40.32771301269531
160,10,40.37335,-52.842308044433594,-53.24665451049805,soft_tsl2,32,0.001,41.03276062011719
170,10,40.33036,-52.77280044555664,-53.20519256591797,soft_tsl2,32,0.001,40.63059616088867
175,10,40.308937,-52.73794937133789,-53.184906005859375,soft_tsl2,32,0.001,39.77103042602539
