grammatical	ungrammatical
ù ù a c a a b ú A z U I C g W N y è J B	ù ù a a a a b ú A z U I C g W N y è J B
ǔ W ó t a a a s o ó ǔ b q ǎ n ú B L Q n	ǔ W ó t a a a a s o ó ǔ b q ǎ n ú B L Q n
á q G o D K G a a a W f t a H ó b ǒ q ǔ	á q G o D K G a a a a f t a H ó b ǒ q ǔ
ǎ B ú X Z e ò v l ǔ ǒ M a a a L b z n c	ǎ B ú X Z e ò v l ǔ ǒ M a a a a L b z n c
é b v á F K B a a a W ò b z ě E S ú E M	é b v á F K B a a a a W ò b z ě E S ú E M
ě ǔ l w k m á a U k a W a a Z x J U V b	ě ǔ l w k m á a U k a a a a Z x J U V b
ó S x a a a A L X ú è u m S u ě á b p ǒ	ó S x a a a a A L X ú è u m S u ě á b p ǒ
ò q t x f z I R á Q a a a a e S p i F W	ò q t x f z I R á Q a a a a e S p b i F W
ú B b G Z a a a a à Q Q r ó u ò é i Y m	ú B b G Z a a a a b à Q Q r ó u ò é i Y m
A h ǒ e a a a V W r ó h h é G j N j o b	A h ǒ e a a a a V W r ó h h é G j N j o b
C ǒ S i é O S P a a a R U s s Q E ǔ ǒ b	C ǒ S i é O S P a a a a R U s s Q E ǔ ǒ b
D b Y a a a b P z N Y j N N c Z W Y à N	D b a a a a b P z N Y j N N c Z W Y à N
F ǎ L s è z ò a a a n à e y y l ǔ r b ù	F ǎ L s è z ò a a a a n à e y y l ǔ r b ù
G V a a a a Q I a G m ó H H o è I y w d	G V a a a a Q I a G m ó H H o è I b y w d
H z o ú c a X M e Q a S a a j z k V b F	H z o ú c a X M e Q a a a a j z k V b F
J R f a a a K g q S ě b J ǔ n V r á S G	J R a a a a K g q S ě b J ǔ n V r á S G
K m w p c ǎ á G a a n a ú A N B f H b S	K m w p c ǎ á G a a a a ú A N B f H b S
M T ò a a a L b o Z r t q M O i T ǔ Q K	M T ò a a a a L b o Z r t q M O i T ǔ Q K
N y e ú L T k ù a a a i E q I L T b b à	N y e ú L T k ù a a a a i E q I L T b b à
P M b W z o l a a a Z I T R è W ó b e Q	P M b W z o a a a a Z I T R è W ó b e Q
Q h v z x i v ù b a a a v u V z b ò á f	Q h v z x i v ù b a a a a v u V z b ò á f
S B Y m Q a a a I A I g b D a ě g L M j	S B Y m Q a a a a I A I g b D a ě g L M j
T T l n a a c a b T g é b o à ǎ Z D N G	T T l n a a a a b T g é b o à ǎ Z D N G
U m m h ò á a a a Z s ǎ ǔ K I R è b e u	U m m h ò a a a a Z s ǎ ǔ K I R è b e u
W H t G ù è á c d v X Y r a a a a q ú x	W H t G ù è á c d v X Y r a a a a q ú x b
X a a a a s r C ǔ d Q è g n ǒ q Z j ǔ o	X a a a a s r C ǔ d Q è g n b ǒ q Z j ǔ o
Y y t K Z i a a a b á n ó t C u a D I ě	Y y t K Z i a a a a b á n ó t C u a D I ě
a A a a U H b Q z M G D ě e U h n g J H	a a a a U H b Q z M G D ě e U h n g J H
a a a é è ò k b l y K ú s H q ě á V G S	a a a a é è ò k b l y K ú s H q ě á V G S
a a a Q N è ú u M P h h p x M b f z A B	a a a a Q N è ú u M P h h p x M b f z A B
a a a a K à j P r K Z ú o N K s Z Z E S	a a a a K à j P r K Z b o N K s Z Z E S
a a a g J D t é q k s b C U d L A j a l	a a a a g J D t é q k s b C U d L A j a l
a a z a ǒ d z U N d b X c p T n d b a C	a a a a ǒ d z U N d b X c p T n d b a C
b x á F y a a a R u E V ò ǒ a b Z c k ǎ	b x á F y a a a a u E V ò ǒ a b Z c k ǎ
d a a a w Q Z y ǔ g K b ǔ u f ǎ X Q C D	d a a a a w Q Z y ǔ g K b ǔ u f ǎ X Q C D
e p S á W Z d G R D a a a w ě E W Q b R	e p S á W Z d G R D a a a a w ě E W Q b R
g O a a a é o è D P ǎ à w k b e M h X ǒ	g O a a a a é o è D P ǎ à w k b e M h X ǒ
h v ǒ s y ù D a I a a a ǒ b è ò k á a r	h v ǒ s y ù D a I a a a a b è ò k á a r
j D B a a a a g T Y Y y i k z t A B E t	j D B a a a a g T Y b Y y i k z t A B E t
k a a a b n X è L B I O T x ò è y à F F	a a a a b n X è L B I O T x ò è y à F F
l x u d a a a H K ě b O ó e X x W E w V	l x u d a a a a H K ě b O ó e X x W E w V
n D d a a a w z ǔ f á K ù h b z c F U v	n D d a a a a z ǔ f á K ù h b z c F U v
o j E K J é è J z K é H t ě ǒ a a a b b	o j E K J é è J z K é H t ě ǒ a a a a b b
q ě o à a a ú a F é t X b h h ú f ó f o	q ě o à a a a a F é t X b h h ú f ó f o
r Z W Z ó e d p ù A l U ó r á a a a a d	r Z W Z ó e d p ù A l U ó r á a a a a b
t L Q a a a m b b N ò O á d r B ò v f x	t L Q a a a a b b N ò O á d r B ò v f x
u g ǒ O H M q a u a a ě O D ú b W ě g c	u g ǒ O H M q a a a a ě O D ú b W ě g c
v w X a a a V C w V z I á l b A b V W b	v w a a a a V C w V z I á l b A b V W b
x R K ǔ U ǒ a a a c W L W g B b e B r Z	x R K ǔ U ǒ a a a a c W L W g B b e B r Z
y l ò v ú ǎ R U e G a a a P ú L p I b V	y l ò v ú ǎ R U e G a a a a P ú L p I b V
ù ù a a a L y Y K C s ó è z Z a Y O w b q	ù a a a a L y Y K C s ó è z Z a Y O w b q
ǔ P C g ù k c ǎ ě p U v r ǔ n X G a a a b	ǔ P C g ù k c ǎ ě p U v r ǔ n X G a a a a b
á i V q u F M v a m a a é n n T b w s ǒ ò	á i V q u F M v a a a a é n n T b w s ǒ ò
