step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.02839,-53.890625,-53.893516540527344,soft_tsl2,32,0.001,40.46434020996094
10,0,40.98584,-53.82162094116211,-53.85463333129883,soft_tsl2,32,0.001,40.91261291503906
20,1,40.943653,-53.75315475463867,-53.81580352783203,soft_tsl2,32,0.001,40.900848388671875
30,1,40.901344,-53.684356689453125,-53.777305603027344,soft_tsl2,32,0.001,40.949729919433594
40,2,40.859077,-53.615623474121094,-53.73862838745117,soft_tsl2,32,0.001,40.290771484375
50,3,40.816685,-53.54635238647461,-53.70048904418945,soft_tsl2,32,0.001,40.877845764160156
60,3,40.77407,-53.47657012939453,-53.66219711303711,soft_tsl2,32,0.001,41.921260833740234
70,4,40.73108,-53.40609359741211,-53.6237907409668,soft_tsl2,32,0.001,41.01411437988281
80,5,40.688133,-53.33563232421875,-53.58528518676758,soft_tsl2,32,0.001,39.88563919067383
90,5,40.64495,-53.26495361328125,-53.54625701904297,soft_tsl2,32,0.001,41.69948196411133
100,6,40.60168,-53.193695068359375,-53.507911682128906,soft_tsl2,32,0.001,40.16032409667969
110,6,40.558266,-53.12205123901367,-53.4696159362793,soft_tsl2,32,0.001,40.674964904785156
120,7,40.514763,-53.050174713134766,-53.43103790283203,soft_tsl2,32,0.001,39.08672332763672
130,8,40.471214,-52.97813034057617,-53.392539978027344,soft_tsl2,32,0.001,40.70282745361328
140,8,40.42766,-52.9062614440918,-53.35390853881836,soft_tsl2,32,0.001,40.99323272705078
150,9,40.384003,-52.83380126953125,-53.31557083129883,soft_tsl2,32,0.001,40.56311798095703
160,10,40.340164,-52.760963439941406,-53.27709197998047,soft_tsl2,32,0.001,39.47800064086914
170,10,40.296574,-52.688499450683594,-53.23876190185547,soft_tsl2,32,0.001,40.2156982421875
175,10,40.274723,-52.65205764770508,-53.21971130371094,soft_tsl2,32,0.001,40.97356033325195
