step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.052376,-53.92857360839844,-53.92345428466797,soft_tsl2,32,0.001,40.13827133178711
10,0,41.01427,-53.86157989501953,-53.88270950317383,soft_tsl2,32,0.001,40.84624481201172
20,1,40.976585,-53.79438018798828,-53.84310531616211,soft_tsl2,32,0.001,39.646793365478516
30,1,40.93881,-53.72728729248047,-53.80323791503906,soft_tsl2,32,0.001,41.59881591796875
40,2,40.900955,-53.65983963012695,-53.763187408447266,soft_tsl2,32,0.001,42.449676513671875
50,3,40.863113,-53.591896057128906,-53.7236213684082,soft_tsl2,32,0.001,38.75287628173828
60,3,40.82522,-53.52346420288086,-53.68395233154297,soft_tsl2,32,0.001,40.5635986328125
70,4,40.786926,-53.454681396484375,-53.64396667480469,soft_tsl2,32,0.001,42.451255798339844
80,5,40.74846,-53.385772705078125,-53.60367965698242,soft_tsl2,32,0.001,40.41619873046875
90,5,40.710064,-53.3161506652832,-53.56402587890625,soft_tsl2,32,0.001,41.10844039916992
100,6,40.671455,-53.2461051940918,-53.524051666259766,soft_tsl2,32,0.001,40.06092834472656
110,6,40.632915,-53.175697326660156,-53.48444747924805,soft_tsl2,32,0.001,41.54590606689453
120,7,40.594105,-53.10481643676758,-53.44423294067383,soft_tsl2,32,0.001,40.73237991333008
130,8,40.555138,-53.03349304199219,-53.404293060302734,soft_tsl2,32,0.001,40.81721878051758
140,8,40.516228,-52.962158203125,-53.3643913269043,soft_tsl2,32,0.001,40.45707321166992
150,9,40.47755,-52.89030075073242,-53.32524108886719,soft_tsl2,32,0.001,40.03982162475586
160,10,40.43874,-52.818572998046875,-53.285804748535156,soft_tsl2,32,0.001,40.14875411987305
170,10,40.400208,-52.74705123901367,-53.24674987792969,soft_tsl2,32,0.001,39.88600158691406
175,10,40.38089,-52.711181640625,-53.22718048095703,soft_tsl2,32,0.001,42.175201416015625
