step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.040382,-53.91370391845703,-53.90283966064453,ptsl2,32,0.001,41.131919860839844
10,0,40.999672,-53.83909225463867,-53.86575698852539,ptsl2,32,0.001,40.13014221191406
20,1,40.959496,-53.76433563232422,-53.8304443359375,ptsl2,32,0.001,40.27045822143555
30,1,40.919277,-53.68938446044922,-53.79515075683594,ptsl2,32,0.001,41.027587890625
40,2,40.878937,-53.614288330078125,-53.759578704833984,ptsl2,32,0.001,39.962013244628906
50,3,40.838425,-53.53845977783203,-53.72419357299805,ptsl2,32,0.001,40.41249465942383
60,3,40.797886,-53.462364196777344,-53.688873291015625,ptsl2,32,0.001,41.9249382019043
70,4,40.75707,-53.3857536315918,-53.65319061279297,ptsl2,32,0.001,39.540977478027344
80,5,40.716167,-53.30849838256836,-53.61787414550781,ptsl2,32,0.001,40.414676666259766
90,5,40.67511,-53.231075286865234,-53.58220672607422,ptsl2,32,0.001,40.88205337524414
100,6,40.63407,-53.15267562866211,-53.547611236572266,ptsl2,32,0.001,41.86195373535156
110,6,40.59297,-53.073814392089844,-53.51323318481445,ptsl2,32,0.001,41.597190856933594
120,7,40.551773,-52.99479293823242,-53.478546142578125,ptsl2,32,0.001,40.959136962890625
130,8,40.510517,-52.915557861328125,-53.443843841552734,ptsl2,32,0.001,38.949798583984375
140,8,40.469494,-52.83660888671875,-53.409332275390625,ptsl2,32,0.001,42.5378303527832
150,9,40.42814,-52.75678634643555,-53.374698638916016,ptsl2,32,0.001,39.34700012207031
160,10,40.38689,-52.67654037475586,-53.34076690673828,ptsl2,32,0.001,41.017757415771484
170,10,40.345768,-52.596229553222656,-53.307090759277344,ptsl2,32,0.001,39.584373474121094
175,10,40.325253,-52.556034088134766,-53.29035949707031,ptsl2,32,0.001,39.671695709228516
