grammatical	ungrammatical
ù ù T h ǔ E S ǒ ó d D J R W h z b L p S	ù ù T h ǔ E S ǒ ó d a D J R W h z b L p S
ǔ E Q a Q U H m w D G ù M A s q S ǒ l M	ǔ E Q a Q U H m w b D G ù M A s q S ǒ l M
á i ò j H E ě I á S U t ù O j B ǔ b U z	á i ò j H E ě I á S U t ù O a B ǔ b U z
ǎ G h ǒ á a ě T k g B D X n à ě ě ě S n	ǎ G h ǒ á a ě T k g B D b n à ě ě ě S n
é f c Z H M l z f ǎ D k h é ǒ G b X A U	é f c Z H M l z f ǎ D a h é ǒ G b X A U
è o a à Z Y G c m G g R Q Z C à G j P y	è o a à Z Y G c m G g R b Q Z C à G j P y
ó ú U Z a á z h D E t Y e á n V o n H n	ó ú U Z a á z h b E t Y e á n V o n H n
ò c T v J w j é b j N H M z i G U S E I	ò c T v a J w j é b j N H M z i G U S E I
ǒ r ú u D u R ǔ w N r k g a V à G S w f	ǒ r ú u D u R ǔ w N r k g a V à G S b f
A A S d R i f J à Q x Z F b m á P L A h	A A S d a i f J à Q x Z F b m á P L A h
B Y ě y e q z M J Y K g q J r á b ó x V	B Y ě y e q z a J Y K g q J r á b ó x V
C j N S I R b U l Y o a u N C T B g c K	C j N S I R a b U l Y o a u N C T B g c K
D l e ǎ F v M c d E G F Y ǎ q n Q ù P b	a l e ǎ F v M c d E G F Y ǎ q n Q ù P b
F ǎ z ǎ t o c ù q M o Q ù H N q b f j I	F ǎ a z ǎ t o c ù q M o Q ù H N q b f j I
G E C K i U c r P M ó a z X S O y C F ǒ	G E C K i U c r P M ó a z X S O y C b ǒ
H L l y ù ú t C u é X ǒ j L b m Y Z è O	H L l y ù ú t a u é X ǒ j L b m Y Z è O
I u à é O b v j h R L Z F á a h i x K J	I u à é O b v j h R L Z F á a b h i x K J
K ě Z M K c p u ǎ k H B b n z ù S Y O Y	K ě Z M K c p a u ǎ k H B b n z ù S Y O Y
L P L y y p f á H c W A Z O ú G j J ǔ b	L P L y y p f á H c W A Z O a ú G j J ǔ b
M q D Z x b ě m A a I L r W o p F O Q U	M q D Z x b ě m A a I L r W o p F b O Q U
O ò w O a ó T ò q w s T y x g à q F V c	O ò w O a ó T ò q w s T y b x g à q F V c
P O ǔ L w V x K i B P b k A I A G d e M	P O ǔ a L w V x K i B P b k A I A G d e M
Q c ě R X p E a h Y ǒ D s R J O é W p ú	Q c ě R X p E a h Y ǒ D b R J O é W p ú
R u C b O à à J S O V ě X k b ù I U M ǎ	R u C b O à à J S a V ě X k b ù I U M ǎ
T ú ú t f á J B O N á F L K q à Y P b X	T ú ú t f á J B O N á F L K a à Y P b X
U D K o t R o ǒ r J e ò Y b P u ǔ á E d	a U D K o t R o ǒ r J e ò Y b P u ǔ á E d
V K n ò i ǔ z ǎ s o h i S h W I ò v b Q	V K n ò i ǔ z ǎ s o h a S h W I ò v b Q
W c v d Y x v a ó ò M é m ě è B o S Y w	W c v d Y x v a ó ò M é m ě è B o b Y w
Y é c K X R F W c r r x a ó F Z e ǒ ǒ á	Y é c K X R F W c r r x a ó F b e ǒ ǒ á
Z T g x b d m é i k I T I M e u ò ò V ù	Z T g a x b d m é i k I T I M e u ò ò V ù
a B c K E F o F è M k d d ò M i O h T U	a B c K E F o F è M k d d ò M i O h T b
a c ó P m S w ù K k D c S ò ǒ I p S i Z	a c ó P m S w ù K k D c S ò ǒ I p S i b
a z I Z L ù X H Q v ǔ w H C ò L L X á F	a z I Z L ù X H Q v ǔ w H C ò L L X b á F
c á r ú w Y H ó m é ǔ J á e b g Q B O A	c á r ú w a Y H ó m é ǔ J á e b g Q B O A
d T O q Y t l J è D T P S t G h a g p D	d T O q Y t l J è D T P S t G h a g p b
e q ǎ K é ò C n H ǔ C j U m o p b z o G	e q ǎ K é ò C n H ǔ C j U m o a p b z o G
g ú e D P N ǒ B Q R M T C f ò Q c z è b	g ú e D P N ǒ a B Q R M T C f ò Q c z è b
h X Z ó o f ǔ f è è ǎ ù V ǎ b J ǒ ǎ c o	h X Z ó o f ǔ f a è è ǎ ù V ǎ b J ǒ ǎ c o
i y n e Q r è D è a ǒ s e u X m L h ó W	i y n e Q r è D è a ǒ s e b u X m L h ó W
k G V N E s N b s t u M V c z S h g x V	k G V N a E s N b s t u M V c z S h g x V
l m b s g L ě M h f ú k X P a e à h Q e	l m b s g L ě M h f ú k X P a b à h Q e
n J N ǔ Z P g c R ě J z m E b d á à N x	n J N ǔ Z P g c R a J z m E b d á à N x
o e é h L n P F T N è é b C J ú ú B ó ù	o e é a h L n P F T N è é b C J ú ú B ó ù
q ǎ t a D Y a X s v L ě o j ǔ á s o P f	q ǎ t a D Y a X s b L ě o j ǔ á s o P f
r T d q ǎ i z t h Z ú K v V a c ú ǔ d u	r T d q ǎ i z t h Z ú K v V a c ú ǔ b d u
t ǔ Q b X F ǒ t á q ǎ w ú o R ǒ c r u S	t a Q b X F ǒ t á q ǎ w ú o R ǒ c r u S
u N h c e o C K z E a ǒ o W é u V E J S	u N h c e o C K z E a ǒ o b é u V E J S
v p A ù r Q ú r z c ú P M I è w d N b ě	v p A ù r Q ú r z c ú P M I è w a d N b ě
x R w B s z G Y d P F ú a h Q v f x g T	x R w B s z G Y d P F ú a b Q v f x g T
y l r ú è t T K G J á d L j b R l I R z	y l r ú è t T K G J á d a j b R l I R z
ù ù N a I z v v Q t r t Z R r ǒ O s T i V	ù ù N a I z b v v Q t r t Z R r ǒ O s T i V
ǔ L ǒ b L d n a g r T ǒ è N Y G x x U ó T	ǔ L ǒ b L d n a g b r T ǒ è N Y G x x U ó T
á X a j p J N t q ǒ R f ù Y ù M ě j y ě ǒ	á X a j p b N t q ǒ R f ù Y ù M ě j y ě ǒ
à p à é L x P g O C ě è U X I b u ó u S ò	à p à é L x P g O C ě a è U X I b u ó u S ò
é D u à G y V L p é a é c B g k v s A c ó	é D u à G y V L p é a b c B g k v s A c ó
è a r B ú W M Q w A z t r d x ù F F H D i	è a r B ú W M b w A z t r d x ù F F H D i
ó ú f q b r Q a C j Y s B r P t I ǎ O W Z	ó ú f q b r Q a C j Y s B r P t I b O W Z
ò S X N J X e o F a L y V u ò m z p ǒ f m	ò S X N J X e o F a L y V b ò m z p ǒ f m
ǒ j a s ǎ v I G y k f è C á ù ě c è E S T	ǒ j a s ǎ v I G y k f è C á b ě c è E S T
A A r q a U ò w Z D é g K X p y K E K U T	A A r q a U ò w Z D é g K X b p y K E K U T
B d O E b w i a è V V ě c ǔ L j Z N e j F	B d O a E b w i a è V V ě c ǔ L j Z N e j F
C x m D A H v ě ú á t M L B ě S C c G b G	C x m D A H v ě ú á t M L B ě a C c G b G
E B B Y x á u b F L t I X ú ǒ c X v á ú k	E B B Y x á a u b F L t I X ú ǒ c X v á ú k
F F r o ú G c è à F z V à L k z v j b v F	F F r o ú G c è à F a V à L k z v j b v F
G O y Y ó ù Q b ǔ s e B a y O i ǔ g ǒ i f	G O y Y ó ù Q b ǔ s e B a y O i b g ǒ i f
H m C z j u x T I a Z I K Q J I à ù Q c E	H m C z j u x T I a Z I K Q J I à ù Q b E
J F ù o a N p g w y v e J ò ó W u v ù X R	J F ù o a b N p g w y v e J ò ó W u v ù X R
K b Y q m s ǎ ě a l H r z B M è C X K w J	K b Y q m s ǎ ě a l H r z b B M è C X K w J
L l ǒ j ó a W r h é ó S A Y Q Y ó ó w M F	L l ǒ j ó a W r h é ó S A b Q Y ó ó w M F
N ù o ě ó k G K J v é q O t F ú Y v à L b	N ù o ě ó a G K J v é q O t F ú Y v à L b
O D L n j Y J M J b j z s E w m L f r à f	a D L n j Y J M J b j z s E w m L f r à f
P a à ǔ C x ó Q C G e E F y ǎ D d m ò ǒ ǎ	P a à b ǔ C x ó Q C G e E F y ǎ D d m ò ǒ ǎ
Q k N a é t V t V á o ù ǔ J R M f ě è x x	Q k N a é t V b t V á o ù ǔ J R M f ě è x x
S ò G a f G i ě z O p d O X w è I é c h B	S ò G a f G i ě z O p d b O X w è I é c h B
T a à w a J E U B y d h D t r H G h Z ó q	T a à w a J E U B y d h D t r H G h Z ó q b
V é h ǒ ǒ F ǔ Z b d X f H T C ǎ z m R ě s	V é h ǒ ǒ F ǔ a b d X f H T C ǎ z m R ě s
W V C d W S P V R ě l v b Y r E Q L Z T B	W V C d W a S P V R ě l v b Y r E Q L Z T B
X y B V l p a o H A m o á M n l N ǎ d R m	X y B V l p a b H A m o á M n l N ǎ d R m
Z G W h J a F t r u V c o D T l j z ò P g	Z G W h J a F t r b u V c o D T l j z ò P g
a ó D d W F O ó M K B è a I n é U N B C à	a ó b d W F O ó M K B è a I n é U N B C à
a V f I k ò e h i v O O i ǔ x X f S A à Y	a V f I k ò e h i v O O i ǔ x X f S b à Y
a x Y s B ù ó w r K B W ò e é E ě M O e U	a x Y s B ù ó w r K b B W ò e é E ě M O e U
c J f ǔ u J N ò ǎ m b Z è e H M é j N k r	c J f ǔ u J N ò a m b Z è e H M é j N k r
d i j q P à z d r K Z r b r p D I X D O I	d i j q P a à z d r K Z r b r p D I X D O I
f è B a a ú ě e U à r ù L ǔ ǔ ě q ò ǎ t j	f è B a a ú ě e U à r b L ǔ ǔ ě q ò ǎ t j
g ǒ D A ó C a l i i ǎ è g X W P ǎ J ǔ R p	g ǒ D A ó C a l i b i ǎ è g X W P ǎ J ǔ R p
h Q a V z j E à d Y á v g U U x e o Y Y r	h Q a V z j E à d Y á v g U U x b e o Y Y r
i a Y ǎ f j s u ǔ n B a à c C R ǔ E L E M	i a Y ǎ f j s u ǔ n B a à b C R ǔ E L E M
j o à l U ù é l B p ě I w K N b z t à V C	j o à l a U ù é l B p ě I w K N b z t à V C
l ó l y H b b ǒ m a T W Z R Q O B ù B K z	l ó l y H b a b ǒ m a T W Z R Q O B ù B K z
m U ú N p t ò C ǒ g y e V V V y b ù d ó p	m U ú N p t ò C ǒ g y e V a V y b ù d ó p
n x è H Z F d C Y B k H á u ó b e E Y U ǒ	a x è H Z F d C Y B k H á u ó b e E Y U ǒ
p P p T s b ò j I ú Z B F n à y é à e P s	p P a T s b ò j I ú Z B F n à y é à e P s
q x w p b j F D E N n L v J è ǔ d ǒ b D B	q x w p b j F D E N a n L v J è ǔ d ǒ b D B
s A p d N j G á c u Z o F D ú R y I b k è	s A p d a N j G á c u Z o F D ú R y I b k è
