grammatical	ungrammatical
ù ù a a G ò w m N H t Z ǎ Q a w a v a K	ù ù a a G ò w m N a H t Z ǎ Q a w a v a K
ǔ a à V a ó ǎ a A ǔ ò a O a J V ě Y ǒ N	ǔ a à V a ó ǎ a A ǔ ò a O a a J V ě Y ǒ N
à C C z x u V i E a a è é a Q R á a A a	à C C z x u V i E a a a è é a Q R á a A a
ǎ b Y L a a ǎ a n a ò C Y K a j a ě G U	ǎ b Y L a a ǎ a n a ò C Y K a y a ě G U
è B d G é W a a ù A ó I a ù ǎ x J x a a	è B d G é W a a ù A ó I a ù ǎ x J x a a a
ě d g a g a W a w ù v X w a a J a u Z c	ě d g a g a W a w ù v X a w a a J a u Z c
ò K a ǎ ǒ R ě K a q p a Q a ě Q t á s a	ò K a ǎ ǒ R ě K a q p a Q a a ě Q t á s a
ǒ j f M G W v à a O l a a C r a D K q a	ǒ j f M G W v à a a l a a C r a D K q a
A a z m a a V Y X ù ǎ u B ǒ a B W r a ò	A a z m a a V Y X ù ǎ u B a a B W r a ò
C C h G a U M a Q E v R a x V s a A y a	C C h G a a U M a Q E v R a x V s a A y a
D W a x u a ò z Z a a F a è ó P A x E t	D W a x u a ò z Z a a F a è ó P A a E t
E p T ú a ù a u D m a S à ó a T Q a S ó	E p T ú a ù a u D m a S à ó a T Q a S a ó
G a Q w a a X a H ó a c G a g s J I W y	a G a Q w a a X a H ó a c G a g s J I W y
I ò N é b V r ǎ a Z r ò a n a n a N ǒ a	I ò N é b V r ǎ a Z r a ò a n a n a N ǒ a
J b a é Y ú I Y á ǒ a è a C è W v a y a	J b a é Y ú I Y á ǒ a è a C a W v a y a
L B H a S Y a A n K u a q B ǔ a a U s q	L B H a S Y a A a n K u a q B ǔ a a U s q
M b Z I O a a J a W l ò v a t N ě G B a	M b Z I O a a J a W l ò a a t N ě G B a
O N e s a F R T P X a N P a a U L T a E	O N e s a a F R T P X a N P a a U L T a E
P g I M ù R a a y f M l ǒ a n q a Q a s	P g I M ù R a a y a M l ǒ a n q a Q a s
R Z D G a a è X a é a a L K á Y q M é T	R Z D G a a a X a é a a L K á Y q M é T
T U è m q à M a ù à E ò a L a a u a ú l	T a è m q à M a ù à E ò a L a a u a ú l
V ò a a T n a p a H a ǔ Y L E P R P D à	a V ò a a T n a p a H a ǔ Y L E P R P D à
W a G s a a X a B x z q D t a W o W Q l	W a G s a a X a B x z q a D t a W o W Q l
Y ù ǒ R y a a ù m C a m N ǔ a R x a L t	Y ù ǒ R y a a a m C a m N ǔ a R x a L t
Z w J ò x a a a o a ě ě ò z a U y n y V	Z w J ò x a a a o a ě ě ò z a a U y n y V
a ó è a è Y a ó é A F a B a G ǎ r t r H	a a ó è a è Y a ó é A F a B a G ǎ r t r H
a C p D l a T a Z N a a a á ò Q a Y P ě	a C p D l a T a Z N a a a á ò Q X Y P ě
a I a a R ǎ D Z u M v E a a A x p ǒ ó ù	a I a a R ǎ D Z u a M v E a a A x p ǒ ó ù
a P w a s W ǒ N E W J a k W y ǒ a Y a c	a P w a s W ǒ N E W J a a W y ǒ a Y a c
a Y ó G à I M a G T E a ě a T a n B d t	a Y ó G à I M a G T E a ě a a T a n B d t
a a K y x a q a P M s a v q W d U H ǒ T	a a K y x a a a P M s a v q W d U H ǒ T
a a m ǒ a N Y K M v o è r X m a a W S G	a a a m ǒ a N Y K M v o è r X m a a W S G
a m a ò a a a ú S U g w v Y c o n j g C	a m a a ò a a a ú S U g w v Y c o n j g C
