grammatical	ungrammatical
a è k ě r ù X O p m T c Y q F f ě q é T	ù a è k ě r ù X O p m T c Y q F f ě q é T
a X f W R á E O t a R é F n c ú H Q u K	à a X f W R á E O t a R é F n c ú H Q u K
a J n t W Q b B D k R d z U H A Y e w S	é a J n t W Q b B D k R d z U H A Y e w S
a ú ú ě J ǔ á ě g R p T X E B y M Z T f	ó a ú ú ě J ǔ á ě g R p T X E B y M Z T f
a ó I è R s u E W á g x b z ù c F é I C	ú a ó I è R s u E W á g x b z ù c F é I C
a O s è o F U J ù g T o i ú ǒ J k ò K è	C a O s è o F U J ù g T o i ú ǒ J k ò K è
a s ó w S g ù E X T O m R ě R q K ǒ q S	F a s ó w S g ù E X T O m R ě R q K ǒ q S
a R N ě ù V e ù F p n è O I K S d H y v	I a R N ě ù V e ù F p n è O I K S d H y v
a g F P J Q J m L y ò H è Z l u g Z ě O	K a g F P J Q J m L y ò H è Z l u g Z ě O
a D Y C m U m U t q D H b f ǎ I D U L x	N a D Y C m U m U t q D H b f ǎ I D U L x
a N t a f l d Q U N r Y w B ó r Z ó F ě	P a N t a f l d Q U N r Y w B ó r Z ó F ě
a F I D T D ǎ ò H ǒ D M w o ǔ e ǒ n L C	S a F I D T D ǎ ò H ǒ D M w o ǔ e ǒ n L C
a w c ǔ v H l f B j g l è y D Q Z F ǎ s	U a w c ǔ v H l f B j g l è y D Q Z F ǎ s
a H ù d b Z u ò e t G s o J R é ǎ g O ě	X a H ù d b Z u ò e t G s o J R é ǎ g O ě
a s ǔ d r è L e w U i x d g k i h F é X	a a s ǔ d r è L e w U i x d g k i h F é X
a p ó P C U U X h a s k K E ǎ e s x l I	d a p ó P C U U X h a s k K E ǎ e s x l I
a o U c ǎ B J U W V l E B B Z A ě Z I u	g a o U c ǎ B J U W V l E B B Z A ě Z I u
a R W J i ù è F Q H G h d P z X X A r c	j a R W J i ù è F Q H G h d P z X X A r c
a é S Z u x H i T m é m l L V f O d M n	m a é S Z u x H i T m é m l L V f O d M n
a V q á n é Y D n ú K M ě P s M ě d o ù	o a V q á n é Y D n ú K M ě P s M ě d o ù
a P v I v B v Y E t r ǒ ú s O K z e I g	r a P v I v B v Y E t r ǒ ú s O K z e I g
a N W è j ě i x é S y ù i á Z W h B J S	u a N W è j ě i x é S y ù i á Z W h B J S
a Y W i v N Z ǔ y I á b r ù d ě ò á F o	x a Y W i v N Z ǔ y I á b r ù d ě ò á F o
a B é ǔ ò s T ù M m á r i ù m R u H P K	z a B é ǔ ò s T ù M m á r i ù m R u H P K
a A q z y z W e A d P p m ò ó m O B P J	ǔ A q z y z W e A d P p m ò ó m O B P J
a W o j r n n h b è k D e w J ě ǔ w w c	ǎ W o j r n n h b è k D e w J ě ǔ w w c
a d b l t z l K r L a J m y ú ó ǔ à J X	ě d b l t z l K r L a J m y ú ó ǔ à J X
a S à ò X á G R N H x H c n b u à z M L	ò S à ò X á G R N H x H c n b u à z M L
a Y T T x y a w p A ǒ e P c P á é M O è	A Y T T x y a w p A ǒ e P c P á é M O è
a v y ě m P V ù I l R u Y U V C r ó ù T	C v y ě m P V ù I l R u Y U V C r ó ù T
a o à P D ǒ O I Z g d I J c r U Y O ě ǔ	F o à P D ǒ O I Z g d I J c r U Y O ě ǔ
a X S T A Y è x V à v o U E N O a K V v	I X S T A Y è x V à v o U E N O a K V v
a ú q k U c a o y q s p r à F ě C U K V	K ú q k U c a o y q s p r à F ě C U K V
a x j o W o J v q X ó T S h ù ó g U T t	N x j o W o J v q X ó T S h ù ó g U T t
a v r Q Q ò è h B P k n Z c O A A ò d P	Q v r Q Q ò è h B P k n Z c O A A ò d P
a n V v m l h k B S Z g l Q ě v Y à S g	T n V v m l h k B S Z g l Q ě v Y à S g
a ó E b é J y K P P r e w j G e Q n S X	W ó E b é J y K P P r e w j G e Q n S X
a l à J j ǎ q p a v W Z p w F H b x R s	Y l à J j ǎ q p a v W Z p w F H b x R s
a X v e L W G r B P g d Z x l F r Q è Z	a X v e e L W G r B P g d Z x l F r Q è Z
a z p N T k a s w n O f J I I b q d k a	a z p N T a a s w n O f J I I b q d k a
a j i f l m q j t T é L F W à f K e W ù	a j i f f l m q j t T é L F W à f K e W ù
a ǔ a k l r ù A g J E K c ú U P X P F A	c ǔ a k l r ù A g J E K c ú U P X P F A
