step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.029896,-53.89101791381836,-53.897403717041016,soft_tsl2,32,0.001,41.118141174316406
10,0,40.98594,-53.821990966796875,-53.85824203491211,soft_tsl2,32,0.001,41.321571350097656
20,1,40.942554,-53.753753662109375,-53.81863784790039,soft_tsl2,32,0.001,41.77068328857422
30,1,40.899166,-53.68535232543945,-53.77959442138672,soft_tsl2,32,0.001,40.299102783203125
40,2,40.85552,-53.61643981933594,-53.74104690551758,soft_tsl2,32,0.001,40.81163024902344
50,3,40.811874,-53.54734802246094,-53.70249557495117,soft_tsl2,32,0.001,39.588897705078125
60,3,40.767902,-53.477561950683594,-53.66357421875,soft_tsl2,32,0.001,40.36968231201172
70,4,40.72406,-53.40793228149414,-53.62464904785156,soft_tsl2,32,0.001,40.134498596191406
80,5,40.680286,-53.33824920654297,-53.58612060546875,soft_tsl2,32,0.001,39.964393615722656
90,5,40.63621,-53.26777648925781,-53.54790115356445,soft_tsl2,32,0.001,40.21712112426758
100,6,40.59231,-53.19761276245117,-53.50943374633789,soft_tsl2,32,0.001,41.544071197509766
110,6,40.548313,-53.12704849243164,-53.471031188964844,soft_tsl2,32,0.001,40.51192855834961
120,7,40.50453,-53.05649185180664,-53.43339920043945,soft_tsl2,32,0.001,40.29150390625
130,8,40.460445,-52.98543930053711,-53.395484924316406,soft_tsl2,32,0.001,40.74623489379883
140,8,40.416702,-52.91453170776367,-53.358070373535156,soft_tsl2,32,0.001,39.75031280517578
150,9,40.37293,-52.843570709228516,-53.32068634033203,soft_tsl2,32,0.001,40.40639114379883
160,10,40.32915,-52.77237319946289,-53.2837028503418,soft_tsl2,32,0.001,40.63410186767578
170,10,40.285587,-52.70102310180664,-53.24724197387695,soft_tsl2,32,0.001,41.416465759277344
175,10,40.263897,-52.66560745239258,-53.22897720336914,soft_tsl2,32,0.001,41.44587326049805
