step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.06203,-53.95436477661133,-53.90928268432617,sl2,32,0.001,41.272735595703125
10,0,40.972416,-53.80730438232422,-53.827430725097656,sl2,32,0.001,41.666770935058594
20,1,40.885136,-53.66352462768555,-53.74875259399414,sl2,32,0.001,41.17772674560547
30,1,40.79972,-53.52234649658203,-53.672611236572266,sl2,32,0.001,39.85341262817383
40,2,40.716106,-53.38374328613281,-53.59967041015625,sl2,32,0.001,39.070838928222656
50,3,40.634785,-53.24848556518555,-53.529422760009766,sl2,32,0.001,40.44932174682617
60,3,40.55552,-53.116336822509766,-53.461124420166016,sl2,32,0.001,39.824161529541016
70,4,40.47779,-52.98601150512695,-53.395076751708984,sl2,32,0.001,40.80896759033203
80,5,40.40182,-52.85820007324219,-53.33095932006836,sl2,32,0.001,40.544193267822266
90,5,40.32745,-52.7326545715332,-53.269264221191406,sl2,32,0.001,40.88170623779297
100,6,40.25527,-52.61063766479492,-53.20954132080078,sl2,32,0.001,39.82317352294922
110,6,40.184875,-52.491092681884766,-53.15161895751953,sl2,32,0.001,39.51325225830078
120,7,40.11552,-52.37266159057617,-53.09605026245117,sl2,32,0.001,39.68621063232422
130,8,40.047695,-52.25653839111328,-53.04148483276367,sl2,32,0.001,39.960289001464844
140,8,39.981937,-52.14346694946289,-52.98933410644531,sl2,32,0.001,39.84270095825195
150,9,39.91786,-52.03314208984375,-52.938961029052734,sl2,32,0.001,39.259220123291016
160,10,39.855083,-51.92451477050781,-52.88974380493164,sl2,32,0.001,40.40901184082031
170,10,39.793266,-51.81687927246094,-52.84286880493164,sl2,32,0.001,40.54671859741211
175,10,39.763218,-51.76432800292969,-52.82045364379883,sl2,32,0.001,37.58849334716797
