grammatical	ungrammatical
ù ǔ á a b ě w ú a o t u b è K a b L o ǔ S	ù ǔ á a b ě w ú a o t u b è K b L o ǔ S
ǔ f ó J b c b C f X A ò c b g x y c Z V	ǔ f ó J b c b C f X A ò c L g x y c Z V
à d d S à J d H m d z d f è W g d T ǒ k n	à d d S à J H m d z d f è W g d T ǒ k n
é X h S d ó d Q G à d ǔ d T d s M H d z r	é X h S d ó d Q G à ǔ d T d s M H d z r
è v d o ù E d è P e d d é d ò w H b J O d	è v d o ù E d è P e d é d ò w H b J O d
ó a b ǒ E S W z Z x a N W T G D é b a b	ó a b ǒ E S W z Z x a N W T G D é b a e
ǒ a o c T I d c a O U é d l c o h d o R	ǒ a o p T I d c a O U é d l c o h d o R
A ǔ S e a b j G u Z C ù E a ǔ b j a D b	A ǔ S e a b j G u Z C ù E a ǔ P j a D b
B b n W Z g c b p l d c l j ǒ b c d N k g	B b n W Z g c b p l d c l j ǒ c d N k g
D ě S ú c d c s á z m d u O e A c e d q	D ě S ú F d c s á z m d u O e A c e d q
E i r y a b v h J a F b ǒ a G b o B è M m	E i r y a v h J a F b ǒ a G b o B è M m
G R n y d v d F N W ǔ ǎ K d P d z d N d	G R n y d v P F N W ǔ ǎ K d P d z d N d
H o a b a k t m Z b a F B y b J o b C D Q	H o a b k t m Z b a F B y b J o b C D Q
c J d J c e Y H O l B n I d Q c o V k d J	J d J c e Y H O l B n I d Q c o V k d J
L J d i n m ù d d è F l ǔ b B y d W d v d	L J d i n m ù d è F l ǔ b B y d W d v d
M e è b p J P c C b k q c ǒ w k è D b c	M e è b p J P c C b k q c ǒ w k è D b K
O ò ù h ó a s g ú x j b a b j U ú V a w b	O ò ù h ó a s g ú x j b b j U ú V a w b
P c b a p d V z c d è c R T c d f é v T Y	P c b a p d V z d è c R T c d f é v T Y
R G Z c d c R H v K q d c d K ǔ C D h A	R G Z c y c R H v K q d c d K ǔ C D h A
T A b j à c b c à ǔ r T w b M c R j X J B	T A b j à c b à ǔ r T w b M c R j X J B
U p H ǎ d d s h b J q q ú ǔ h d d ú v d d	U p H ǎ d d s h b J q q ú ǔ h d ú v d d
W Z a b W é a b w G a B u é ú u Z b Z I p	W Z a b W é b w G a B u é ú u Z b Z I p
Y è a J b ǎ a ó x g b p w N g ě e a ǎ b ǎ	Y è a J b ǎ ó x g b p w N g ě e a ǎ b ǎ
a Z y b a b w A p o R C v ù a s é p U ò b	Z y b a b w A p o R C v ù a s é p U ò b
a I i b c q ǎ ǒ I c ú p b t c P N A b c	a I i b c q ǎ ǒ I c ú p b t c P N A b T
