grammatical	ungrammatical
ù ù N g h s r U ǒ n t H b g b v q t w U	ù ù N g h s r a U ǒ n t H b g b v q t w U
ǔ P N N A é r O k Q a Y U z m X d è g ó	ǔ P N N A é r O k Q a Y U z m X b è g ó
á v ǒ V ǒ W L I Y D b ǒ p W j ǎ L G ó N	á v ǒ V ǒ a W L I Y D b ǒ p W j ǎ L G ó N
ǎ P P c N k C I ǒ U M N a x ǒ k ě F C y	ǎ P P c N k C I ǒ U M N a x b k ě F C y
é k T ě G B Y l Q O O Y L G ó b x á i q	é k T ě a B Y l Q O O Y L G ó b x á i q
ě C k f ò Q ó à A T u b y I g X G b R k	ě C k f ò Q ó a A T u b y I g X G b R k
ó S a Q ó P á J F X a ù B J V P i é T à	ó S a Q ó P á J b F X a ù B J V P i é T à
ò f á Y f x ǒ g P C y A ǔ R J h a ǔ ǎ s	ò f á Y f x ǒ g P C y A ǔ R J h a ǔ b ǎ s
ú A a N è M g D T y ǔ h U E k Q W g F Q	ú A a N b è M g D T y ǔ h U E k Q W g F Q
A M ó Y ě E S V P m a x T p e D v U ǔ s	A M ó Y ě E S V P m a b x T p e D v U ǔ s
B V x c è i á b M l D l ǎ p b F h D T W	B V x c è i á a M l D l ǎ p b F h D T W
C u a Q V w ó G v C C m l S ú h ò C j P	C u a Q V w ó G v C b m l S ú h ò C j P
E L I R b w b z x G c A y g O s u D B ó	a L I R b w b z x G c A y g O s u D B ó
F v a q v d o ǔ d w Z ó ò C ò i S h u M	F v a q v b o ǔ d w Z ó ò C ò i S h u M
H F i I l k m x j ó v a è á K ǔ Q K A Q	H F i I l k m x j ó v a è á K ǔ Q K A b
I X á ú u ó x y c ú J w a s ǔ D ě F z E	I X á ú u ó x y c ú J w a s ǔ D ě b F z E
J p p a C B J á ù m B z p ù t t a I P h	J p p a C B J á ù m B z p b ù t t a I P h
L è ǔ ǒ f a ǒ W O v W l S w I u ó e ó M	L è ǔ ǒ f a ǒ b O v W l S w I u ó e ó M
M B è ǎ a Z a c A k J B j z b v f ú v z	M B è ǎ a Z a b A k J B j z b v f ú v z
N W l a S I V l ě V I x é ǔ Y K q p D ó	N W l a S I V l ě V I x é ǔ Y K q p D b
O v v n c P h G z R P x b k ù r D K ě G	O v v n c P h G z R P a b k ù r D K ě G
Q A è a D Y u Q g y b L s H z S i U F g	Q A è a D Y u Q R y b L s H z S i U F g
R F è ù L ó b ǎ u a P à F M x A y O g J	a F è ù L ó b ǎ u a P à F M x A y O g J
S a l ù a W á à ò x v n f t U b U e J P	S a l ù a W á à ò x v n ò t U b U e J P
T m a D F B X ǒ u ǎ i U ě b K X B C E v	T m a D F B X ǒ u ǎ u U ě b K X B C E v
V é u o Z y Z p f Q ǒ x y J r Y u B b k	V é u o Z y Z p f Q ǒ x y J r Y a B b k
W J N z i P K è à a r H Y s D y A d h ó	W J N z i P K è à a r H Y s D b A d h ó
X c m J n A c K s b e S Q v Z r V D F c	X c m J n A c K s a b e S Q v Z r V D F c
Z ǔ ú t ò s S a é V ǒ H S A F Y x P M o	Z ǔ ú t ò s S a é V ǒ b S A F Y x P M o
a ó s R f Z H V r W c C I n a è ǔ O I s	a ó s R f Z H V r W c C I n a è ǔ b I s
a V ò ě ě ú L K e G b h N q ù k é e j r	a V ò ě ě ú L K ǎ G b h N q ù k é e j r
a y ǔ i k n u X C m G M k s p Q j ǔ y X	a y ǔ b i k n u X C m G M k s p Q j ǔ y X
b y j A m ò s f u P c L S H b p l P C a	b y j A m ò s f u P c L a H b p l P C a
d F x b R P u Q C G G M é O è q G s ǔ à	d F a x b R P u Q C G G M é O è q G s ǔ à
e e à ǒ V à á g b Q s K ě ú i Y s q N s	e e à ǒ V à á g a b Q s K ě ú i Y s q N s
g A N Y p b C m C S b X ó y K Q x B t M	g A N Y p a b C m C S b X ó y K Q x B t M
h a p k è b F c ǒ C ú W U x h ǔ i q U S	h a p a è b F c ǒ C ú W U x h ǔ i q U S
j ǒ S R I z Z b y A Y B z S F m f h ó l	j ǒ a S R I z Z b y A Y B z S F m f h ó l
k R j é D Z u a u g j y ù a k o B E ě B	k R j é D Z u a u b j y ù a k o B E ě B
l j I p c G B w H g E y à L u S m b j N	l j I p c G B w H g E y à a L u S m b j N
n A C N h V q X è è n u c B ě w b V C D	n A C N h V q X è è n u c B ě a w b V C D
o a s l O M L Q ǒ ǎ O B ó ò s s s ù J I	o a s l O M b L Q ǒ ǎ O B ó ò s s s ù J I
p q L x M n W z m x b b l M L V i R ǎ r	p q L x M n W a z m x b b l M L V i R ǎ r
r A ù S g ù w s à x V y U C ú x b X s è	r A ù S g ù w s à x V a y U C ú x b X s è
s Q z a t q V Y A ó T n é r m x ú T j v	s Q z a t q V Y A ó T n é b m x ú T j v
t h w s U q Z h w l n a ǒ C Q F y ó s o	t h w s U q Z h w l n a b ǒ C Q F y ó s o
v á u L U X E ě a U è ǔ D N N H N ù K P	v á u L U X E ě a U è b ǔ D N N H N ù K P
w L j H V v B é b C ǎ ě K A H P b V b y	w L j H V v a B é b C ǎ ě K A H P b V b y
x a k i d ǒ ǔ è Z C h H b Z z ò x v V C	x a k i d ǒ ǔ è Z C h a b Z z ò x v V C
y n t I T E B b Q B ǒ A u N T A h D x X	y n t I T a B b Q B ǒ A u N T A h D x X
ù ǔ C I o l S X ǒ ó Q b G D ù H z K t W à	a ù ǔ C I o l S X ǒ ó Q b G D ù H z K t W à
ǔ i M ě f q A y á X L v q b y Q ú M c k u	ǔ i M ě f q A y á X L v a b y Q ú M c k u
à A K ǒ k á ǔ z W ě R J h X a p T N á v n	à A K ǒ k á ǔ z W ě R J h X a b T N á v n
ǎ U Q T ú U ě W I n o à O Y m z C r R b a	ǎ U Q T ú U ě W I n o a à O Y m z C r R b a
é e y ǔ d Z w t ǎ a R è s m D ù ǒ l Z ó I	é e y ǔ d Z w t ǎ a R è s b m D ù ǒ l Z ó I
ě ú ó m m V ù N l N T K m b d w r P F K L	ě ú ó m m V ù N l N T K m a b d w r P F K L
ó N ě b G q u W n ù ǒ ù M á r I ù K ǔ s b	ó N ě b a G q u W n ù ǒ ù M á r I ù K ǔ s b
