step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.067158,-53.9478645324707,-53.941001892089844,ptsl2,32,0.001,42.928531646728516
10,0,41.02666,-53.887821197509766,-53.89078903198242,ptsl2,32,0.001,41.21774673461914
20,1,40.9867,-53.82835006713867,-53.841224670410156,ptsl2,32,0.001,41.37503433227539
30,1,40.94677,-53.768951416015625,-53.79169845581055,ptsl2,32,0.001,42.48234176635742
40,2,40.906788,-53.70942687988281,-53.74217987060547,ptsl2,32,0.001,41.634368896484375
50,3,40.86664,-53.64964294433594,-53.692317962646484,ptsl2,32,0.001,41.33908462524414
60,3,40.826374,-53.58974075317383,-53.64251708984375,ptsl2,32,0.001,41.483489990234375
70,4,40.78594,-53.529441833496094,-53.59229278564453,ptsl2,32,0.001,39.894439697265625
80,5,40.745453,-53.46898651123047,-53.54206085205078,ptsl2,32,0.001,40.85335159301758
90,5,40.704487,-53.4079704284668,-53.49110412597656,ptsl2,32,0.001,40.15531921386719
100,6,40.663933,-53.3472785949707,-53.4408073425293,ptsl2,32,0.001,41.09960174560547
110,6,40.62334,-53.28647232055664,-53.39036560058594,ptsl2,32,0.001,41.45911407470703
120,7,40.5827,-53.22550582885742,-53.33992004394531,ptsl2,32,0.001,39.27604293823242
130,8,40.542175,-53.16468048095703,-53.289772033691406,ptsl2,32,0.001,39.721435546875
140,8,40.501835,-53.10406494140625,-53.240055084228516,ptsl2,32,0.001,41.94575500488281
150,9,40.46148,-53.043365478515625,-53.19011688232422,ptsl2,32,0.001,39.933937072753906
160,10,40.42124,-52.9827880859375,-53.140296936035156,ptsl2,32,0.001,40.6343879699707
170,10,40.38122,-52.9224853515625,-53.09065628051758,ptsl2,32,0.001,39.44390869140625
175,10,40.3613,-52.89241027832031,-53.066070556640625,ptsl2,32,0.001,40.8757209777832
