step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04728,-53.91728591918945,-54.571006774902344,ptsl2,32,0.001,40.73997116088867
10,0,41.009632,-53.864376068115234,-54.518070220947266,ptsl2,32,0.001,40.843421936035156
20,1,40.97294,-53.81296920776367,-54.4664306640625,ptsl2,32,0.001,40.55949020385742
30,1,40.9361,-53.761192321777344,-54.41445541381836,ptsl2,32,0.001,40.963905334472656
40,2,40.899208,-53.70932388305664,-54.36265563964844,ptsl2,32,0.001,38.78612518310547
50,3,40.86249,-53.657596588134766,-54.3110237121582,ptsl2,32,0.001,41.29629898071289
60,3,40.82611,-53.60613250732422,-54.25991439819336,ptsl2,32,0.001,39.76252746582031
70,4,40.788994,-53.553749084472656,-54.20754623413086,ptsl2,32,0.001,41.667213439941406
80,5,40.75217,-53.501766204833984,-54.15573501586914,ptsl2,32,0.001,40.333648681640625
90,5,40.715797,-53.4501953125,-54.10443115234375,ptsl2,32,0.001,41.640464782714844
100,6,40.679222,-53.39847946166992,-54.05302429199219,ptsl2,32,0.001,41.005611419677734
110,6,40.642876,-53.34693145751953,-54.00193405151367,ptsl2,32,0.001,40.97056579589844
120,7,40.606052,-53.29489517211914,-53.94986343383789,ptsl2,32,0.001,41.22768783569336
130,8,40.569557,-53.24289321899414,-53.89841842651367,ptsl2,32,0.001,40.689842224121094
140,8,40.533092,-53.19080352783203,-53.84686279296875,ptsl2,32,0.001,39.606109619140625
150,9,40.497322,-53.139442443847656,-53.7965087890625,ptsl2,32,0.001,41.600196838378906
160,10,40.461525,-53.08816909790039,-53.746055603027344,ptsl2,32,0.001,39.35810089111328
170,10,40.42498,-53.03639602661133,-53.6944465637207,ptsl2,32,0.001,39.34905242919922
175,10,40.407047,-53.010799407958984,-53.66919708251953,ptsl2,32,0.001,38.58115768432617
