step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03491,-53.90481948852539,-54.55970001220703,sl2,32,0.001,40.946510314941406
10,0,40.97022,-53.81114959716797,-54.47224426269531,sl2,32,0.001,42.11447525024414
20,1,40.906704,-53.71905517578125,-54.385406494140625,sl2,32,0.001,40.49835968017578
30,1,40.84415,-53.629302978515625,-54.299293518066406,sl2,32,0.001,40.12419128417969
40,2,40.787968,-53.545894622802734,-54.224456787109375,sl2,32,0.001,40.91622543334961
50,3,40.730675,-53.46229553222656,-54.14664840698242,sl2,32,0.001,40.0793571472168
60,3,40.673637,-53.3791618347168,-54.0683479309082,sl2,32,0.001,39.830589294433594
70,4,40.61935,-53.300350189208984,-53.994197845458984,sl2,32,0.001,40.367332458496094
80,5,40.565662,-53.22238540649414,-53.9202766418457,sl2,32,0.001,40.40720748901367
90,5,40.511707,-53.14453125,-53.8452033996582,sl2,32,0.001,40.79301834106445
100,6,40.461308,-53.07099914550781,-53.776100158691406,sl2,32,0.001,39.7905158996582
110,6,40.411602,-52.99818801879883,-53.70714569091797,sl2,32,0.001,41.155452728271484
120,7,40.36422,-52.9288215637207,-53.64157485961914,sl2,32,0.001,41.51714324951172
130,8,40.318367,-52.861541748046875,-53.57841491699219,sl2,32,0.001,40.23150634765625
140,8,40.271496,-52.79408645629883,-53.51271057128906,sl2,32,0.001,38.55195999145508
150,9,40.22932,-52.73103713989258,-53.455284118652344,sl2,32,0.001,40.80110168457031
160,10,40.18809,-52.66950607299805,-53.39877700805664,sl2,32,0.001,41.00969314575195
170,10,40.145638,-52.607181549072266,-53.339176177978516,sl2,32,0.001,39.43779373168945
175,10,40.124355,-52.57612991333008,-53.30921173095703,sl2,32,0.001,40.531917572021484
