step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03469,-53.89716720581055,-53.89613723754883,ptsl2,32,0.001,39.669193267822266
10,0,40.996353,-53.8433952331543,-53.8429069519043,ptsl2,32,0.001,41.243919372558594
20,1,40.958454,-53.79057693481445,-53.79013442993164,ptsl2,32,0.001,41.850948333740234
30,1,40.9208,-53.73782730102539,-53.73777389526367,ptsl2,32,0.001,40.51286315917969
40,2,40.883305,-53.68508529663086,-53.68559646606445,ptsl2,32,0.001,40.82490921020508
50,3,40.84573,-53.632080078125,-53.633392333984375,ptsl2,32,0.001,40.490413665771484
60,3,40.808258,-53.57925033569336,-53.58126449584961,ptsl2,32,0.001,40.84646987915039
70,4,40.770893,-53.526248931884766,-53.52936553955078,ptsl2,32,0.001,41.75395202636719
80,5,40.733124,-53.47303009033203,-53.47675323486328,ptsl2,32,0.001,41.120086669921875
90,5,40.695377,-53.41984939575195,-53.42409896850586,ptsl2,32,0.001,40.73646545410156
100,6,40.6584,-53.36705780029297,-53.372711181640625,ptsl2,32,0.001,40.98796081542969
110,6,40.62141,-53.314109802246094,-53.32129669189453,ptsl2,32,0.001,41.00634765625
120,7,40.58389,-53.26123809814453,-53.268795013427734,ptsl2,32,0.001,41.1639404296875
130,8,40.54656,-53.20827102661133,-53.21660232543945,ptsl2,32,0.001,39.74059295654297
140,8,40.508583,-53.15519332885742,-53.16316223144531,ptsl2,32,0.001,40.739505767822266
150,9,40.472137,-53.10243225097656,-53.112648010253906,ptsl2,32,0.001,40.06422805786133
160,10,40.43517,-53.0498046875,-53.0609130859375,ptsl2,32,0.001,39.32929992675781
170,10,40.398617,-52.99748229980469,-53.00989532470703,ptsl2,32,0.001,40.62641525268555
175,10,40.380486,-52.97136306762695,-52.98456954956055,ptsl2,32,0.001,41.06541061401367
