grammatical	ungrammatical
ù ù S P a ǎ a I x f q ó á P à T V E s K	c ù ù S P a ǎ a I x f q ó á P à T V E s K
ǔ C a ó r K u b e à S m g z ó i K T ù r	ǔ C a ó r K u C e à S m g z ó i K T ù r
á T F a u a t F è u d S H Q B g l O h d	á T F a u c a t F è u d S H Q B g l O h d
à l J è t E a x ó ǒ ǎ o b N ǔ k W ǎ O w	à l J è i E a x ó ǒ ǎ o b N ǔ k W ǎ O w
ǎ o ǎ N m m ó a l s ǎ ù a x c o à ě K E	ǎ o ǎ N m m ó N l s ǎ ù a x c o à ě K E
è B K a S x C K ù b l ù M Z e R n o G U	è B K y S x C K ù b l ù M Z e R n o G U
ě U a C B Y a ǔ z ó C i ǔ d E P C Y y ǒ	ě U a C B Y R ǔ z ó C i ǔ d E P C Y y ǒ
ó a P N T u G C Z O Z W J a ù z R M V U	ó a P N T u G C Z O Z W J h a ù z R M V U
ò p w B H v L S a a l M f W é N V Q k é	ò p w k B H v L S a a l M f W é N V Q k é
ú P Y ù D w a ú M E H B z Q a d W S o p	ú P Y h D w a ú M E H B z Q a d W S o p
A l a P y u x ù ǎ L q a J S á ù d G V g	A l N P y u x ù ǎ L q a J S á ù d G V g
C D Y a P v y ǎ s V b U p ě q f b Q b ó	C D Y e P v y ǎ s V b U p ě q f b Q b ó
D R O S G w Y L ǎ P a ù U t a ǔ o v l g	D R O S G w g Y L ǎ P a ù U t a ǔ o v l g
E W Z a b à p O F m y y ě c B l H U T U	E a W Z a b à p O F m y y ě c B l H U T U
F m n a ǒ C U B A Y U e B W q ě a u a j	F m n a ǒ C U B A Y U e B W q ě a u r j
H ǎ z O T ú a v t u y u b ù ǔ G à v U i	H ǎ z O T ú a v t u y a u b ù ǔ G à v U i
I ě u T E a b ǒ U é X e P U o ǎ U m è à	I ě u e T E a b ǒ U é X e P U o ǎ U m è à
J F B u C p u W a ù H a U z ó y ǒ s m n	J F B u C p u W a ù H V U z ó y ǒ s m n
K a D s z a j D y I M ó è V r á H g L ě	h a D s z a j D y I M ó è V r á H g L ě
L a V ǎ S Y a M d d P Q s r t V S F w C	L a V ǎ S Y K M d d P Q s r t V S F w C
M s a é U M E á F C p U A v Z b t è e o	M s a é U M i E á F C p U A v Z b t è e o
O B è J a a ǎ o n O ù G z J ò n Z o R C	O B è J H a ǎ o n O ù G z J ò n Z o R C
P M a a ó p D Z ě A F h j ú w T a ù ú Q	c M a a ó p D Z ě A F h j ú w T a ù ú Q
Q a K à R b ǒ h x à ò v J K a v x P H ù	f a K à R b ǒ h x à ò v J K a v x P H ù
R z O D m p w E a F K è n x á K à G l b	R z O D m d w E a F K è n x á K à G l b
T ó ò é ǎ Y ú v ǎ á Z a H F a S w r d P	T ó ò é ǎ Y ú v ǎ á Z O H F a S w r d P
U P W s ǔ a v A Y U ú ǎ I t W u b D l m	U P W k ǔ a v A Y U ú ǎ I t W u b D l m
V q a Y ě b N a m g i c N N Q h n s f á	V q i a Y ě b N a m g i c N N Q h n s f á
X B z Z X O I S q a Q ǔ K P y ò b á b r	X B z Z X O I S q à Q ǔ K P y ò b á b r
Y M Q a P à ú è M a k K Y á ù ò ǎ N é L	Y M Q a P à ú è M g k K Y á ù ò ǎ N é L
Z a H L l ǒ z W Q O G y ù b S ǒ p q A M	i a H L l ǒ z W Q O G y ù b S ǒ p q A M
a é J S B q a é f e F R W t c ó X Q z T	a é J S B q H é f e F R W t c ó X Q z T
a C é G z Y D W E á à X à a ù m ú o X ó	a C é G z Y D W E á à c X à a ù m ú o X ó
a J M B o b M Y T Z T y ǎ á a z t T R b	a J M B o q M Y T Z T y ǎ á a z t T R b
a R V l h f p G ǒ q Q Z a J z y à b Q I	a R V l h f p G ǒ q Q Z Z J z y à b Q I
a a E O ú i ǒ ó n Y y d h G c U u f Q U	P a E O ú i ǒ ó n Y y d h G c U u f Q U
a j ú n a R b v h D B T b i A h R q è Z	e a j ú n a R b v h D B T b i A h R q è Z
