step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.055115,-53.929656982421875,-53.92512512207031,ptsl2,32,0.001,42.708919525146484
10,0,41.004913,-53.842063903808594,-53.8898811340332,ptsl2,32,0.001,40.116477966308594
20,1,40.95531,-53.755069732666016,-53.85612106323242,ptsl2,32,0.001,41.29502487182617
30,1,40.90543,-53.667396545410156,-53.8223991394043,ptsl2,32,0.001,39.660545349121094
40,2,40.855267,-53.579063415527344,-53.788936614990234,ptsl2,32,0.001,40.98582077026367
50,3,40.804947,-53.49002456665039,-53.755916595458984,ptsl2,32,0.001,40.449344635009766
60,3,40.754505,-53.4004020690918,-53.72348403930664,ptsl2,32,0.001,40.384910583496094
70,4,40.703842,-53.31041717529297,-53.69115447998047,ptsl2,32,0.001,39.16502380371094
80,5,40.652702,-53.21936798095703,-53.65867233276367,ptsl2,32,0.001,39.55620193481445
90,5,40.60131,-53.12762451171875,-53.62662124633789,ptsl2,32,0.001,39.959266662597656
100,6,40.549805,-53.035152435302734,-53.59513854980469,ptsl2,32,0.001,40.18349838256836
110,6,40.498116,-52.94229507446289,-53.564090728759766,ptsl2,32,0.001,39.046836853027344
120,7,40.446163,-52.848873138427734,-53.5333137512207,ptsl2,32,0.001,39.02729797363281
130,8,40.39423,-52.754981994628906,-53.50299072265625,ptsl2,32,0.001,40.89781951904297
140,8,40.342087,-52.660606384277344,-53.473087310791016,ptsl2,32,0.001,39.26601028442383
150,9,40.28964,-52.56521224975586,-53.44350814819336,ptsl2,32,0.001,39.72653579711914
160,10,40.237194,-52.469627380371094,-53.41461944580078,ptsl2,32,0.001,39.36478805541992
170,10,40.184853,-52.373878479003906,-53.38655471801758,ptsl2,32,0.001,39.76981735229492
175,10,40.15862,-52.325904846191406,-53.37247085571289,ptsl2,32,0.001,39.936798095703125
