grammatical	ungrammatical
ù ǔ m a c d g S ě E D w è c X l l d á C V	ù ǔ m a d g S ě E D w è c X l l d á C V
ǔ F z b F j f I t u q n a á á s J b a ǒ A	ǔ F z b F j f I t u q n a á á s J a ǒ A
á n l A j C I t c X d Y c g D a q d á F	á n l A j C I t c X z Y c g D a q d á F
b ǎ a è h b q J B M o n D J a z z z ě e T	ǎ a è h b q J B M o n D J a z z z ě e T
é v X c V v n d á b H J c à ù u l F C d	é v X c V v n d á b H J c à ù u l F C D
ě L ò g d d b w v Z v a Z M r W b D a ǎ K	ě L ò g d d w v Z v a Z M r W b D a ǎ K
ò á r B ù a i x b s e z n a b X ù o T ó S	ò á r B ù a i x b s e z n a X ù o T ó S
ǒ a b V R r I b X é Y m y G ó a ó I ó U b	ǒ b V R r I b X é Y m y G ó a ó I ó U b
ú s R y a è B g M b V a b Q w E H ě m C	ú s R y a è B g M è V a b Q w E H ě m C
B P d c g x ò Y z d t c q E d y I k F O	B P d b g x ò Y z d t c q E d y I k F O
C r a f V á f ǎ b c h d c r y d E ó é I k	C r a f V á f ǎ b c h d r y d E ó é I k
E K ǒ a E B j T T M à S P W D á y b a b V	E K ǒ a E B j T T M à S P W D á y a b V
F h q b v z a M E R b Z s é r p z X g a	F h q b v z a M E R Y Z s é r p z X g a
H ǒ n s á c M r ú x d c à W z d ù q z F r	H ǒ n s á c M r ú x d à W z d ù q z F r
I h J Z a V p b Q o ò v W e M a y H u b n	I h J Z a V p b Q o ò v W e M a y H u n
K é ú w i ó b Z d v y v U W x R a b a b	K é ú w i ó b Z d v y v U W x R a c a b
L a ò A b Q a ò H y t b a T o t T D S T F	L a ò A b Q a ò H y t a T o t T D S T F
c é I ǔ o d ò ǎ c T h u d D H L x P U m	N é I ǔ o d ò ǎ c T h u d D H L x P U m
O a R V b k w a H w K M g P o u b X U u	O a R V b k w a H w K M g P o u B X U u
P v D y G c a q e N b e t è s ù a m b q	P v D y G c a q e N D e t è s ù a m b q
R F d ú F u ǎ Z c d é b c s c h M e K d b	R F d ú F u ǎ Z c d é b c s c h M e K b
S c z b I M N ǎ I H v d E c d J I N g é	S c z b I M N ǎ I H v d E c M J I N g é
U G é q A v P u c á d W s n r c b d G F O	U G é q A v P u c á d W s n r b d G F O
V n l M ò ǒ ù a ǔ b a g n c è p b ò Z q t	V n l M ò ǒ ù a ǔ b a g n c è p ò Z q t
X A p ě e ǎ à c x d X r m F c G X d f I Q	X A p ě e ǎ à c x d X r m F G X d f I Q
Y b f h a O y w J b f ù R M K a e f ò B	Y b f h x O y w J b f ù R M K a e f ò B
Z z l ǎ D ó o á t b O a x b K i Z H a à a	Z z l ǎ D ó o á t O a x b K i Z H a à a
a O b ù j M R U x è k u ǔ S ù Y z a n f b	a O ù j M R U x è k u ǔ S ù Y z a n f b
a f b R o z a v q s b U k h R è k V ě a O	a f b R o z v q s b U k h R è k V ě a O
b é Q s a b ǒ ě K S l g Q R i T é z a v	b é Q s z b ǒ ě K S l g Q R i T é z a v
b R v m k ò w a w z b y e a S Y N I F a	b R v m k ò w a w z W y e a S Y N I F a
b h ǒ ó t u c m a e M Q M P b ě a Y E B C	b h ǒ ó t u c m a e M Q M P b ě Y E B C
c à X e d q y s m a c z g n M z d M D X M	c à X e q y s m a c z g n M z d M D X M
c O u s e A d M Y p D S H M c p k l V d	c O u s e A N M Y p D S H M c p k l V d
c h o h z d F l P r C ò c V b z g s H d I	c h o h z d F l P r C ò c V b z g s H I
d G n z Y n t ú c N M d ǔ z d c d ǔ L K I	d G n z Y n t ú c N M d ǔ z d d ǔ L K I
e e ě r K n c a X q b ǔ a s á d b è O C	e e ě r K n c a X q a ǔ a s á d b è O C
