step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.044918,-53.90974044799805,-53.919517517089844,ptsl2,32,0.001,42.09124755859375
10,0,41.001656,-53.84002685546875,-53.8791389465332,ptsl2,32,0.001,41.626251220703125
20,1,40.958664,-53.77022933959961,-53.83991241455078,ptsl2,32,0.001,39.31873321533203
30,1,40.915813,-53.7005615234375,-53.80078887939453,ptsl2,32,0.001,40.65570068359375
40,2,40.87335,-53.63127899169922,-53.762306213378906,ptsl2,32,0.001,41.099205017089844
50,3,40.83059,-53.561458587646484,-53.72377395629883,ptsl2,32,0.001,41.808738708496094
60,3,40.787617,-53.4910774230957,-53.685394287109375,ptsl2,32,0.001,41.252017974853516
70,4,40.74494,-53.42132568359375,-53.64662551879883,ptsl2,32,0.001,40.928218841552734
80,5,40.70197,-53.350791931152344,-53.60819625854492,ptsl2,32,0.001,38.80624771118164
90,5,40.658947,-53.28003692626953,-53.56998825073242,ptsl2,32,0.001,40.765628814697266
100,6,40.615555,-53.20853042602539,-53.531558990478516,ptsl2,32,0.001,41.15932083129883
110,6,40.572376,-53.13713073730469,-53.49382400512695,ptsl2,32,0.001,40.53141784667969
120,7,40.52926,-53.065608978271484,-53.45595932006836,ptsl2,32,0.001,39.948463439941406
130,8,40.486134,-52.99397659301758,-53.41841506958008,ptsl2,32,0.001,40.000221252441406
140,8,40.442936,-52.922340393066406,-53.38075256347656,ptsl2,32,0.001,40.6151123046875
150,9,40.399876,-52.850494384765625,-53.34364700317383,ptsl2,32,0.001,40.33995819091797
160,10,40.356976,-52.77857208251953,-53.30717086791992,ptsl2,32,0.001,40.933353424072266
170,10,40.31413,-52.7064094543457,-53.27100372314453,ptsl2,32,0.001,41.56476974487305
175,10,40.292694,-52.67050552368164,-53.25257873535156,ptsl2,32,0.001,41.60691833496094
