grammatical	ungrammatical
ù ù ù ò K ǒ R E ù R V S u ǒ d m R g X Q	ù ù ù ò K ǒ R E ù R V S u ǒ d m R g X d
ǔ P F j a T o I h q n d D z H i h h à P	ǔ P F j a T o I h q d d D z H i h h à P
á i S a o w U O ǒ h U k é c Q u A v r e	á i S a o w U O ǒ b U k é c Q u A v r e
ǎ é t J ó a N Z P X g k a Q I K X E l J	ǎ é t J ó a N Z b P X g k a Q I K X E l J
é T g x ò Q V u T l O p ě b f i e K J y	a T g x ò Q V u T l O p ě b f i e K J y
è s o O o P T à c X T b P y m ó Z I é O	è s a O o P T à c X T b P y m ó Z I é O
ó ò J i q L d L ò F o y f H ù E x I i s	ó ò J i q L d L d F o y f H ù E x I i s
ò E z a T T á y ǎ V C ó W H p ě F d V ù	ò E z a T T b y ǎ V C ó W H p ě F d V ù
ǒ n ó H Q X n g d Q L U a G D a O g è V	ǒ n ó H Q X n d d Q L U a G D a O g è V
A á z á J o P C S a B è C T à o z Q J B	A á z á J o P C S a B è C T à o z Q J b
B ó o Z a d t R è e n T ú o ě l Z E J ě	B ó d o Z a d t R è e n T ú o ě l Z E J ě
C Z x o B W u a d O M X u j T l t m ǔ r	C Z d x o B W u a d O M X u j T l t m ǔ r
D i Q R E H b S è è C E x D é p ó b h f	D i Q R E H b S è è a E x D é p ó b h f
F ǔ U W x T Y P d ù é u g Y m i Q q h M	F ǔ U W x T Y P d ù é u g d Y m i Q q h M
G T ǔ N r g n O Y O C s n b o á ě ǎ p è	G T ǔ N a r g n O Y O C s n b o á ě ǎ p è
H o x j m g M k è r n T b h x O o z ù l	H o x j m g M k a r n T b h x O o z ù l
J I w I p y ǎ W V d d B L F N c A ǔ ò è	J I w I p y ǎ W V d d B L F N i A ǔ ò è
K f x M d Q C S G K à y V à x W ǎ y u R	K f x d M d Q C S G K à y V à x W ǎ y u R
M B w c I M h S a w z n C C ǎ b I A o V	M B w M I M h S a w z n C C ǎ b I A o V
N V ě L C A w ě H u I h b ě R b è è á i	N V ě L a A w ě H u I h b ě R b è è á i
P ù t p q b o u s L ù v ú V s B C q p y	P ù t a p q b o u s L ù v ú V s B C q p y
Q F R ò ǎ ǎ y a Q I O I ó u P ě l J S U	Q F R ò ǎ ǎ y a Q b I O I ó u P ě l J S U
R X ǎ Q u Z G v V Q ǔ n d è á G u T h n	R X ǎ Q u Z d G v V Q ǔ n d è á G u T h n
S f s ǔ o X l C j a Y m h s t P f D J V	S f s ǔ o X l C j a Y m h s b P f D J V
U ě v t r j g P E E p K O y p a I d O I	U ě v t r j g P E E p K O y p a I d b I
V A l Y V V p f l L D o z ǒ á f d I ě á	V d l Y V V p f l L D o z ǒ á f d I ě á
W j l u I U a V p P à c X w t è W F á Y	W j l u I U a b p P à c X w t è W F á Y
X q G q è é l ù X u m w t w v o B b o ě	X q G q è é l ù X u m w t a w v o B b o ě
Z à b j a T E v ò w A ě h S k m Z ò U S	Z à a b j a T E v ò w A ě h S k m Z ò U S
a C x k x d z W Y K D ó f A g J x j C H	a C x k x d z W Y K D ó f A g J x d j C H
a h A à è g ǒ ú ǔ k U D é j U l n m B L	a h A à è g b ú ǔ k U D é j U l n m B L
b l p r y D o ǎ g ě ǒ R m I ò à ó v b c	b l p r y D o ǎ g ě ǒ R m I ò à a ó v b c
d B q y ó V b y k R è K ǔ f ó N k p é g	d B q y ó V b y k R è K ǔ f d ó N k p é g
d p ú A ù l y N R W D B E P L g ú J ǎ n	d p ú A ù l y N d W D B E P L g ú J ǎ n
e w g O t a A N F c h R m P u l w M h d	e w g O t a A N F c h R m P u l w b h d
g A o p o s è O f D b ě a t f U w s D à	g A o p o s è O f D b ě a b f U w s D à
h P ǒ é l ǎ N ù e N b g k A K l D k b H	h P ǒ é l ǎ N ù e N a b g k A K l D k b H
i g t C A w S F j w s a ě P y c m B l y	i g t C A w S F j w s a ě P y c m B l y b
k é u K ú g Q Q w ú k A V é ú c d D V q	k é u K ú g Q Q w ú k A V é ú c d d D V q
l S H E é è g L o M K i B d e b ǔ n l f	l S a H E é è g L o M K i B d e b ǔ n l f
