grammatical	ungrammatical
ù ǔ W I w g é b ú R z ǎ a O g Q J b F w	ù ǔ W a w g é b ú R z ǎ a O g Q J b F w
ǔ b ò F q c C à D o N c ǎ q ú J R b a ó	ǔ b ò F q c C à a o N c ǎ q ú J R b a ó
à è a i F ò b J Z n Q q O e k t ù b ù j	à è a i F ò b J Z n a Q q O e k t ù b ù j
ǎ b ú p M Q K m W y J a é U W G H y W b	ǎ a b ú p M Q K m W y J a é U W G H y W b
è ò Y ó d R c d J Y t d K ǎ B c z à i u	è ò Y ó d R c d J Y t d d K ǎ B c z à i u
ě k W ě b M x a M b r i O é o n B b V O	ě k W ě b M x a M b r i O a o n B b V O
ò C m ǔ d d O f r O r H Z h O S d ǔ c é	ò C m ǔ d d O f r O d H Z h O S d ǔ c é
ǒ P a é J M V ú E V X a C I ǔ I E b l u	ǒ P a é J M V ú E V b a C I ǔ I E b l u
ú t p U A v g b i f N c N b B x V k L E	ú t p U A v g b i f N c N b B x V c k L E
B a m Y ǔ u Z b k k R b e ù s á w b O F	B a m Y ǔ u Z b k a k R b e ù s á w b O F
D E c A d ǎ b P j R U O g N à i b q c ò	D b c A d ǎ b P j R U O g N à i b q c ò
E c A F w E z s e H g ǒ b á X c Y J r c	E c A F w E z s e H g ǒ b á X c Y J b r c
G ě b c I ǒ p a P b w X x i d y F X x h	G ě b c I ǒ p a P b w X x i a d y F X x h
H a x F d W r ù f J R d ǒ d v t F v O ǔ	H a x d d W r ù f J R d ǒ d v t F v O ǔ
I x H b o R M ó u l e G j o b ě G H u c	I x H b o R M ó u c e G j o b ě G H u c
K L u L A v J c r b W c ǒ p u e r y k m	b L u L A v J c r b W c ǒ p u e r y k m
L g o a ó p a R E P L e l e G ó R b w m	L g o a ó b p a R E P L e l e G ó R b w m
N á s d Z ě d B Y ú f W s ù d ó k z U W	N á s d Z ě d d B Y ú f W s ù d ó k z U W
O b G w m I ǎ N c S è G z c ù G ǎ e R p	O b G w m I ǎ N c b S è G z c ù G ǎ e R p
Q ù b é w B o b à ù I Z ó L l R W a G y	Q ù b é a w B o b à ù I Z ó L l R W a G y
R d k s é O e à g D d ě m B b h J d ě ò	R d k s é d O e à g D d ě m B b h J d ě ò
T é d P a X K T v N b K D ě b ò Y ǒ z N	T é d P a X K T v N b a D ě b ò Y ǒ z N
U T S a A a I ǔ ò p F b H L E C a j s v	U T S a A a I ǔ ò p F b H L E C a j s v b
V k a L b X V f K Y a C V ó e y v m k e	V k a L b X V f K Y a C b V ó e y v m k e
X B H Q A F c Z b M c ě o P z l ù ǔ ó F	X b H Q A F c Z b M c ě o P z l ù ǔ ó F
Y M ǎ O J g p W m b á t è u a o b k ǒ r	Y M ǎ O J g p W m b á t è u a o b k ǒ a r
Z r g l b j F L é R d ò z h l ò e L b c	Z r g l b j F L é R d ò z h l c e L b c
a R y Y X Y X j Y E W b t ù Q ù U è b H	a R y Y X Y X j Y E W b t ù a Q ù U è b H
a w t v I t ú ǎ w I D H H b ě a ú R P ǔ	a w t v I t ú ǎ w I D H H b ě a ú R P b ǔ
b H x e I F c y T v y t W P M D V b n ò	b H x e I F c y T v y t W P M D V b n c
b a z Y a ǒ A L B ǔ L m Y h n R S i a o	b a z Y a ǒ A L b ǔ L m Y h n R S i a o
b s c è d u u p F X H W c ú y X P à w s	b s c è d u u p F X H W c ú y X P à w d
c I ù o g R T G I ò d n R e y a m d à W	c I ù o g R T G I ò d n R c e y a m d à W
c l j P ó k L V n L y c q W r q q f d ǎ	c l j d ó k L V n L y c q W r q q f d ǎ
d I r s M P d p M A B T A d I à s y y ǒ	d I r s M P d p M A d B T A d I à s y y ǒ
