step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.043713,-53.91768264770508,-53.903594970703125,soft_tsl2,32,0.001,41.346012115478516
10,0,41.003098,-53.844024658203125,-53.86305618286133,soft_tsl2,32,0.001,42.13625717163086
20,1,40.963,-53.7713508605957,-53.82297134399414,soft_tsl2,32,0.001,41.13594055175781
30,1,40.923134,-53.69883346557617,-53.78329086303711,soft_tsl2,32,0.001,40.79084777832031
40,2,40.88352,-53.62690353393555,-53.74367904663086,soft_tsl2,32,0.001,42.088375091552734
50,3,40.843647,-53.55413055419922,-53.70411682128906,soft_tsl2,32,0.001,41.84965133666992
60,3,40.803802,-53.481781005859375,-53.66432189941406,soft_tsl2,32,0.001,41.35540771484375
70,4,40.763866,-53.40778732299805,-53.625492095947266,soft_tsl2,32,0.001,40.99513244628906
80,5,40.724094,-53.33436584472656,-53.586639404296875,soft_tsl2,32,0.001,39.353065490722656
90,5,40.684475,-53.260963439941406,-53.54817199707031,soft_tsl2,32,0.001,40.59574508666992
100,6,40.644775,-53.187923431396484,-53.509178161621094,soft_tsl2,32,0.001,40.125755310058594
110,6,40.605087,-53.114288330078125,-53.47071075439453,soft_tsl2,32,0.001,40.26850509643555
120,7,40.56553,-53.04124069213867,-53.432220458984375,soft_tsl2,32,0.001,40.136959075927734
130,8,40.526028,-52.96747970581055,-53.39427185058594,soft_tsl2,32,0.001,39.70112609863281
140,8,40.48684,-52.89379119873047,-53.35691833496094,soft_tsl2,32,0.001,42.41312026977539
150,9,40.447533,-52.82059860229492,-53.31904602050781,soft_tsl2,32,0.001,39.74605941772461
160,10,40.408493,-52.74777603149414,-53.28147506713867,soft_tsl2,32,0.001,40.39377975463867
170,10,40.36972,-52.67453384399414,-53.24477767944336,soft_tsl2,32,0.001,40.777645111083984
175,10,40.350304,-52.63777160644531,-53.22653579711914,soft_tsl2,32,0.001,40.933815002441406
