step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.040012,-53.90934371948242,-54.37653732299805,soft_tsl2,32,0.001,42.34373474121094
10,0,41.0018,-53.852455139160156,-54.32402420043945,soft_tsl2,32,0.001,39.99224090576172
20,1,40.96348,-53.79564666748047,-54.27143859863281,soft_tsl2,32,0.001,41.055328369140625
30,1,40.925056,-53.73854064941406,-54.21857452392578,soft_tsl2,32,0.001,40.35746765136719
40,2,40.88674,-53.68157958984375,-54.16594314575195,soft_tsl2,32,0.001,42.170169830322266
50,3,40.848396,-53.62440872192383,-54.113182067871094,soft_tsl2,32,0.001,41.07056427001953
60,3,40.810036,-53.567230224609375,-54.06048583984375,soft_tsl2,32,0.001,40.28021240234375
70,4,40.771416,-53.5095100402832,-54.0074348449707,soft_tsl2,32,0.001,39.43914031982422
80,5,40.73275,-53.45173263549805,-53.95441436767578,soft_tsl2,32,0.001,39.799949645996094
90,5,40.694107,-53.39411163330078,-53.9014892578125,soft_tsl2,32,0.001,41.16010284423828
100,6,40.655453,-53.336151123046875,-53.84853744506836,soft_tsl2,32,0.001,38.533287048339844
110,6,40.616837,-53.27806854248047,-53.79539108276367,soft_tsl2,32,0.001,40.561439514160156
120,7,40.578037,-53.219825744628906,-53.74226379394531,soft_tsl2,32,0.001,39.44711685180664
130,8,40.53923,-53.16155242919922,-53.689109802246094,soft_tsl2,32,0.001,40.98222732543945
140,8,40.500694,-53.10355758666992,-53.63630294799805,soft_tsl2,32,0.001,40.06951141357422
150,9,40.46194,-53.04513168334961,-53.58320236206055,soft_tsl2,32,0.001,39.06233215332031
160,10,40.42323,-52.986690521240234,-53.530120849609375,soft_tsl2,32,0.001,40.30562210083008
170,10,40.38469,-52.928585052490234,-53.47743606567383,soft_tsl2,32,0.001,39.405128479003906
175,10,40.36547,-52.89950180053711,-53.45115661621094,soft_tsl2,32,0.001,40.64975357055664
