grammatical	ungrammatical
ù á ù T m ǎ Z c d c l j c y P N Z ǎ I d	ù á ù T m ǎ Z c d c l j d c y P N Z ǎ I d
ǔ a N ó ú b ò v Q D ě b s o a v b M n T	ǔ a N ó ú b ò a v Q D ě b s o a v b M n T
à ó d M ǎ H d C A à y V a V d m h e d d	à ó d M ǎ H d C A à y V a V d d m h e d d
ǎ d ù w P b a d Q g H A ó Q M b U a b G	ǎ d a ù w P b a d Q g H A ó Q M b U a b G
è J c c j i à c d c F b H z R d o ù M ù	è J c c j i à d c d c F b H z R d o ù M ù
ó ǒ d d R ǎ M V d O ò ú d d p a g S I é	ó ǒ d d R ǎ M V d O ò d ú d d p a g S I é
ò d e d B d g I à L e S d k K l d q b I	ò d e d B d g I à d e S d k K l d q b I
ú a A Q b u Y u p b ǎ a r A t s b ǎ ǎ ǒ	ú a A Q b u a u p b ǎ a r A t s b ǎ ǎ ǒ
B à U a O d H ǒ ù o K c d c d M X d N p	B à U a O d H ǒ ù o K c d c d c M X d N p
C d d W d d ú F q k g M ó G u ó W N ě d	C d d W d d ú F q k g M d ó G u ó W N ě d
E G á i W M i a C b a S b Z H è f T b ǒ	E G á i W M i a C b a S b Z H a è f T b ǒ
G ò U c N r B d q ò c b o à d P c Z é z	G ò U c N r B d q ò c b o à d P c Z é d
H l q d d j d ě é á Q m d z h d S h I s	H l q d d j d ě é á Q m d z h d d S h I s
J a d F p è n d d d t d K ě u Q m ǔ T ǎ	J a d F p d n d d d t d K ě u Q m ǔ T ǎ
L J L R d s W C W C ù d e d d R H d Y c	L J L R d s d C W C ù d e d d R H d Y c
M s F c d t c d c D ò ó i O z r j B ò à	M s F c d t c d c D ò ó i O z r j d B ò à
O c d ù k ǔ s ǎ ǎ d A U j é P y c d o l	O c d ù k c s ǎ ǎ d A U j é P y c d o l
Q c O N è d G L a U V N c U t d F l A d	Q c O N è d G L a U V N c U t d c F l A d
S R h ó á d A è ǎ d U t d v z d d Q ǒ N	S R h ó á d A è ǎ d U d d v z d d Q ǒ N
U R V S ò b X R p F R ǒ d E n c d M c d	U R V S ò b X R c p F R ǒ d E n c d M c d
W ǎ ú á C è d F d ě c x y c B d d d c l	W ǎ ú á C è d F d ě d x y c B d d d c l
X d d N R d q d m Y K M N L p y d T Y N	X d d N R d q d m Y K d M N L p y d T Y N
Z X O Y C k d V B c t b x d d d ù b d p	Z d O Y C k d V B c t b x d d d ù b d p
a ǒ á b é b f k f X a ǔ A l a á l y Z b	a ǒ á b é b f k f X a ǔ b A l a á l y Z b
a P X b A l F v a i n b y C d c ǒ ǎ b v	a P X b A l F v a i n b y C d c ǒ ǎ a b v
a b N A M e à B s O V a F b z ǎ N b ù B	a b N A M e à B s O V a F b a z ǎ N b ù B
a j O é ó A a b u a s z b p O ó o à a h	a b j O é ó A a b u a s z b p O ó o à a h
b ú m O a M ǎ b b z A ó h a E Z b P X b	b ú m O a M ǎ b b z A ó h a E Z b a X b
c ě x è a i n ǔ N ǒ d c d M A c p f B è	c ě x è a i n ǔ N ǒ d c d M A c p f d B è
c P d I c S R n V P h U d ǒ x d C F I ú	c P d I c S R n V P h U d ǒ x c d C F I ú
c d U c k d h c s ò T h g è B ú W P ó ǒ	c d U c k d h c d ò T h g è B ú W P ó ǒ
c p K X y A c d B o S w è è c o z d D r	c p d X y A c d B o S w è è c o z d D r
d ǎ l f ě ǎ a d M d x H w G d r f W d ò	d ǎ l f ě ǎ a d M d x H w G d r f W d d ò
d I l L f ǒ O è é r d d d i e z d P è C	d d I l L f ǒ O è é r d d d i e z d P è C
d a b H à x D C b é G k y A x a è b W K	d a b H à x D a C b é G k y A x a è b W K
d d j k q d é ù x O B d d ù ǒ z x O i r	d d d k q d é ù x O B d d ù ǒ z x O i r
