grammatical	ungrammatical
a a a a a ù ù é ù i G T B ǎ ò P F G m s	a ǎ a a a a ù ù é ù i G T B ǎ ò P F G m s
a a a a a ǔ C G h b X E r o á g e I G ě	a a a a v ǔ C G h b X E r o á g e I G ě
a a a a a á M h h R t ù u j o k i J V R	E a a a a a á M h h R t ù u j o k i J V R
a a a a a à i K à U M e ó l s O Q Q ě c	a A a a a à i K à U M e ó l s O Q Q ě c
a a a a a é ó b o J o v s s j q ǒ C X á	a Y a a a a é ó b o J o v s s j q ǒ C X á
a a a a a è V ó ú f v ǎ Q u ó v K C L F	a a a Z a a è V ó ú f v ǎ Q u ó v K C L F
a a a a a ě h C J z M J U e à T d ù á G	a a j a a ě h C J z M J U e à T d ù á G
a a a a a ó v f t A w G u o a k B e w B	a a F a a a ó v f t A w G u o a k B e w B
a a a a a ǒ I ǔ R s j l m K i L F ú v v	a a N a a ǒ I ǔ R s j l m K i L F ú v v
a a a a a ú S ù ò O C ò á ò é f à V e é	a a a J a ú S ù ò O C ò á ò é f à V e é
a a a a a A p P i S d I ú ù ě o f ò M T	a a a P a A p P i S d I ú ù ě o f ò M T
a a a a a C ǒ N s é Q t U X K x A C w è	a z a a a a C ǒ N s é Q t U X K x A C w è
a a a a a D N h à U i e ó U N e e m N X	a a a a S a D N h à U i e ó U N e e m N X
a a a a a E w m ě V ǒ f Y V q o A K N F	a a a R a a E w m ě V ǒ f Y V q o A K N F
a a a a a G E D x L V á T t X E m W i y	a f a a a G E D x L V á T t X E m W i y
a a a a a H S A l h R X j H D r f u q ú	w a a a a H S A l h R X j H D r f u q ú
a a a a a I b B L è B ò X s k g U V B Z	a a a a s a I b B L è B ò X s k g U V B Z
a a a a a J u ò K k H x e v ò à e c h à	a a a a F J u ò K k H x e v ò à e c h à
a a a a a L L á b B Z ù v v f G ǔ L l E	a H a a a L L á b B Z ù v v f G ǔ L l E
a a a a a M R p H a ě R P x q ǎ E ǎ f m	a a a a w a M R p H a ě R P x q ǎ E ǎ f m
a a a a a N b é Z d U c D i D Z B J à Z	a a V a a a N b é Z d U c D i D Z B J à Z
a a a a a O u W h i e b S a t R m c U C	a a a Z a O u W h i e b S a t R m c U C
a a a a a Q è a j S R r W y Y r H u é L	a c a a a a Q è a j S R r W y Y r H u é L
a a a a a R B e y Q c Q n ò X M m L ǎ m	a a d a a R B e y Q c Q n ò X M m L ǎ m
a a a a a S T ě J o g c f T ú w è u H j	a a O a a a S T ě J o g c f T ú w è u H j
a a a a a T i g d ǔ é z J q c I v X B E	ù a a a a a T i g d ǔ é z J q c I v X B E
a a a a a V ě O X e s O I Y Z L e u R U	a a k a a a V ě O X e s O I Y Z L e u R U
a a a a a W N v w U r S f Q f X ě ù h n	a a a h a a W N v w U r S f Q f X ě ù h n
a a a a a X c Z Z y L s n C Q ǎ K y c p	a a a a Q X c Z Z y L s n C Q ǎ K y c p
a a a a a Z é ù ǒ d a á W ǎ k E é U R ǎ	a a b a a Z é ù ǒ d a á W ǎ k E é U R ǎ
a a a a a b T u G b B B N ǎ V r K g Q I	a a ǔ a a b T u G b B B N ǎ V r K g Q I
a a a a a c v w ù o H ǔ Q l ǒ x n Z z n	a S a a a c v w ù o H ǔ Q l ǒ x n Z z n
a a a a a d v o Y D K Y ù ó t j ǔ è ǔ B	d a a a a d v o Y D K Y ù ó t j ǔ è ǔ B
a a a a a f K j q é s á r t J ú G L ě S	M a a a a f K j q é s á r t J ú G L ě S
a a a a a g c W ú q E F O J j L F á Q K	a a a a F a g c W ú q E F O J j L F á Q K
a a a a a i à é k u r p o à K S f I è F	a a a O a a i à é k u r p o à K S f I è F
a a a a a j D O A l Y b w è t N è m E ú	a a a a L j D O A l Y b w è t N è m E ú
a a a a a k a x x g ò i G M R ǎ G Z m k	a t a a a a k a x x g ò i G M R ǎ G Z m k
a a a a a l w T b Q J y B è j l d r k n	a a a a O l w T b Q J y B è j l d r k n
a a a a a n H E M J F W C C R è A h ò e	a J a a a a n H E M J F W C C R è A h ò e
a a a a a o R n G c F ú U m D X ú I c ǔ	a ó a a a o R n G c F ú U m D X ú I c ǔ
a a a a a p k y M h l M g ǒ B N Q P ǔ è	a a S a a a p k y M h l M g ǒ B N Q P ǔ è
a a a a a q x ù F ò F x m è Y Y o d Y ú	X a a a a q x ù F ò F x m è Y Y o d Y ú
a a a a a s C U p ò U A s F z S K ó B u	j a a a a a s C U p ò U A s F z S K ó B u
a a a a a t Y ǒ Z X F H x c C è h á é n	a a a L a t Y ǒ Z X F H x c C è h á é n
a a a a a u Y w o s H j à l n ú ú N ú Y	a a a w a a u Y w o s H j à l n ú ú N ú Y
a a a a a v i P f J t m ò i m n L F e k	i a a a a v i P f J t m ò i m n L F e k
a a a a a w t l I K à Y ù e ó N ǔ B é n	a a ǒ a a a w t l I K à Y ù e ó N ǔ B é n
a a a a a y è z é y Q ò ě ú T k J f i t	a r a a a a y è z é y Q ò ě ú T k J f i t
a a a a a z é r Q i k N ě o x j ó v l è	a E a a a z é r Q i k N ě o x j ó v l è
a a a a a ù ù v j Z m S w ó C O z o v Z W	ǎ a a a a a ù ù v j Z m S w ó C O z o v Z W
a a a a a ǔ C ù h l u ǎ C r ě r j f h G u	a a a a a a ǔ C ù h l u ǎ C r ě r j f h G u
a a a a a á V E X L h n b R y R q r ǒ g J	a a a ú a á V E X L h n b R y R q r ǒ g J
a a a a a à r C ǔ o A c y N z T W k P T B	a a s a a a à r C ǔ o A c y N z T W k P T B
a a a a a ǎ y K o A à W T a ú g Y U l t D	a ò a a a a ǎ y K o A à W T a ú g Y U l t D
a a a a a é x O L ú R j Q P á U M B w j p	a a a a è é x O L ú R j Q P á U M B w j p
a a a a a ě D v c T Z X r S ě W D J B ǒ é	a a a M a a ě D v c T Z X r S ě W D J B ǒ é
a a a a a ó X E P d s l F P Q à R y k m ě	S a a a a a ó X E P d s l F P Q à R y k m ě
a a a a a ò x q S z E n j o I n E E h Z Y	a a a a P a ò x q S z E n j o I n E E h Z Y
a a a a a ú ó M c e S A f r ó U é q ě H f	a a a V a ú ó M c e S A f r ó U é q ě H f
a a a a a A Q Q L R ǔ ě v x D á J ě x k I	a a a e a a A Q Q L R ǔ ě v x D á J ě x k I
a a a a a B j c g Z J D W v f G a d j e D	a b a a a a B j c g Z J D W v f G a d j e D
a a a a a D ú O C ó b n q P j P p s Q O P	a O a a a a D ú O C ó b n q P j P p s Q O P
a a a a a E O R ǒ I d U j b n T o T b h J	a a a a G a E O R ǒ I d U j b n T o T b h J
a a a a a F h s ò ǒ W ǔ g p W ǒ ù U y K g	A a a a a a F h s ò ǒ W ǔ g p W ǒ ù U y K g
a a a a a H á p Y W d B V w N ǔ G ó y P ǎ	a a W a a a H á p Y W d B V w N ǔ G ó y P ǎ
a a a a a I Y N s j J v H k y V o è ó ǎ s	a a r a a a I Y N s j J v H k y V o è ó ǎ s
a a a a a J y v x è n v á h v k c ǔ H Z d	H a a a a J y v x è n v á h v k c ǔ H Z d
a a a a a L E é n p L J d á v K ě N M B R	V a a a a L E é n p L J d á v K ě N M B R
a a a a a M c à A h U T d z V I s ě R ǒ t	a a I a a a M c à A h U T d z V I s ě R ǒ t
a a a a a N g U è g X y L Q K q C D a s x	y a a a a N g U è g X y L Q K q C D a s x
a a a a a P ǒ X y U B é V Y W f á s e á O	a a a a Z P ǒ X y U B é V Y W f á s e á O
a a a a a Q J c m x p N g H u S M x H B L	g a a a a Q J c m x p N g H u S M x H B L
a a a a a R b ǎ K H F W X A k m P Y ǔ h p	k a a a a R b ǎ K H F W X A k m P Y ǔ h p
a a a a a S e f g é c y D v u S é d G m ù	a ǎ a a a a S e f g é c y D v u S é d G m ù
a a a a a T s N o o f á W a a V Q ó k r O	a L a a a a T s N o o f á W a a V Q ó k r O
a a a a a V ǒ x t G j z E R Z f ǔ b x j B	a g a a a a V ǒ x t G j z E R Z f ǔ b x j B
a a a a a W T Z Z r G i X p c l ě U Q z r	W a a a a W T Z Z r G i X p c l ě U Q z r
a a a a a X K M L à V S m z o j Z x v V h	a k a a a a X K M L à V S m z o j Z x v V h
a a a a a Y a k k T e Z J è ò ǎ b y Q H X	a a a a l a Y a k k T e Z J è ò ǎ b y Q H X
