grammatical	ungrammatical
ù ù à n r r L ǒ y g D ù ú b à H R m x k	ù ù à n r r L ǒ y g a ù ú b à H R m x k
ǔ G e K R r B á k ù U O v ǔ ò c b G á u	ǔ a e K R r B á k ù U O v ǔ ò c b G á u
á h J b T v d ǎ u u o d h k W e Q I è Z	á a h J b T v d ǎ u u o d h k W e Q I è Z
à u d B P m t ǒ h R a P S à r ě X T L d	à u d B P m t ǒ h R a b S à r ě X T L d
é é R ó L p b a j ǒ c O W M k a e z C Q	é é R ó L p b a j ǒ c O W M b a e z C Q
è H p v n N S E y f X a C p á a à ù C ǒ	è H p v n N S E y f X a C p á a à ù b ǒ
ě a ě I v H q E V a W ě k ú à A Z C E T	ě a ě I v H q E V a W ě k ú à A b Z C E T
ó p u D Z z a f w u E O L ě á c I s T q	ó p u D Z z a f w u E O L ě á c I s T b
ǒ N f d N V n á e m b s T è K a s N ù C	ǒ a N f d N V n á e m b s T è K a s N ù C
A ù ó J s W y g b m m o V B ǎ N V Z H F	A ù ó J a W y g b m m o V B ǎ N V Z H F
B H l a F w p C O s M d R d B ǎ M m è l	B H l a F w p C O s M d R d B ǎ M m è b l
C a k J k I g J T w w W é K ó p F N M K	C a k J b I g J T w w W é K ó p F N M K
E ù v C l ǔ y u é b F o S P g L H k R w	a E ù v C l ǔ y u é b F o S P g L H k R w
F L ǎ ě b t Q á H b u s h L X ú á R à ǒ	F L a ě b t Q á H b u s h L X ú á R à ǒ
G p J B F g h n k J f b ǎ ě ě U B U ǒ o	a G p J B F g h n k J f b ǎ ě ě U B U ǒ o
I ě c t ò K p r H s S X k G A P T j B b	I ě c a ò K p r H s S X k G A P T j B b
J D F n a g N n M t P J s h L k t H ó ě	J D F n a g N n M t P J s b h L k t H ó ě
K j F r f X i h O b y J f x J B é F ú b	K j F r f X i h O b a y J f x J B é F ú b
L q P m h è B K t r Z h O s N d I h L b	L q P m h è B a t r Z h O s N d I h L b
N ú ò r è à W e a N ó ú s á I x ǔ ù ú V	N ú ò r è à W e a N b ó ú s á I x ǔ ù ú V
O T S c m s J e è á G à n a F ǒ L V R E	O T S c m s J e è á G à n a b ǒ L V R E
P c O A c H P ǔ I ě a ú t G Y s V A ě W	P c O A c H P ǔ I ě a ú t G Y b V A ě W
R K é ǒ I ò i n N b ě a I Z z S E g y B	R K a ǒ I ò i n N b ě a I Z z S E g y B
S c ǒ p ó L C S ú O K ǔ b l v à Z i y b	S c ǒ p ó L C S ú O K a ǔ b l v à Z i y b
T t è w ù ě o Y j D Q D g g é e N r I b	T t a è w ù ě o Y j D Q D g g é e N r I b
V ú a ě r C v S X h V é A à ě v U w a è	V ú a ě r C v S X b V é A à ě v U w a è
W G p Y f ǎ N h u E E b s a H a a J G Y	W G p Y f ǎ N h u E E b s a H a a J b G Y
X d l L i b w G ò b ù f g N o g B r s W	X d l L i b w G ò a b ù f g N o g B r s W
Y s T f ǔ c ǔ g K j z t ò y b E Y k ó c	Y s T f ǔ c a g K j z t ò y b E Y k ó c
a é p l Y C G u X é O O x C y ǎ ǒ p c M	a é p l Y C G u X é O O x C y ǎ ǒ b c M
a S G y E ě u c p w g C ǎ L ù C m è T j	a S G y b E ě u c p w g C ǎ L ù C m è T j
