grammatical	ungrammatical
ù ù a b z L ǒ Z à d z Z T o c O m t U q	ù ù a H b z L ǒ Z à d z Z T o c O m t U q
ǔ H B H P e B p C a b B E y N ǔ è c w x	ǔ H B H P e B p C a g B E y N ǔ è c w x
á h ò v Z n a b r j D c x B L Z J g n é	á h ò v Z n W b r j D c x B L Z J g n é
à t J W i D j y X a b á ó C m ú b c z t	à t J W i D j y X a P b á ó C m ú b c z t
é J ǒ s k J a b p C ǒ P u R ǔ ú c h è é	é J ǒ s k J a X p C ǒ P u R ǔ ú c h è é
è q a b V c j ě p J M l i O L j K M q ó	è q a Z V c j ě p J M l i O L j K M q ó
ó ú n m D q t g a b Y á D x y t x B v c	ó ú n m D q t g a O b Y á D x y t x B v c
ò a b ó U è F v X K F c D s ù e D z W Z	ò a O b ó U è F v X K F c D s ù e D z W Z
ú è E N q a b K à h ǔ j c F ǎ t X q q S	ú è E N q a q b K à h ǔ j c F ǎ t X q q S
A M I u ǔ ě a b y ú O ǔ h u ù T K V c r	A M I u ǔ ě a V y ú O ǔ h u ù T K V c r
B a b ù L c V f ù m F q y g Y C ú g x s	B j b ù L c V f ù m F q y g Y C ú g x s
D ǔ i a b R r s E y y c O a t V ǒ t N H	D ǔ i a U R r s E y y c O a t V ǒ t N H
E R m a b z ǎ h k L j t à ǒ X è c u P D	E R m a L z ǎ h k L j t à ǒ X è c u P D
F n f A y V Z ě Y A A M u S a b b c b u	F n f A y V Z ě Y A A M u S a z b c b u
H H ú ò e O y q s W ǒ B o G a b k c U q	H H ú ò e O y q s W ǒ B o G a b k l U q
I g f J o y à O q k L W h a b c l o x P	I g f J o y à O q k L W h ó b c l o x P
K M s a b ǎ ù Y q e K P o f ù h c h c F	K M s a L b ǎ ù Y q e K P o f ù h c h c F
L a g j ě a W d a b k c ò H l R q v á R	L a g j ě a W d a ù b k c ò H l R q v á R
N ó T i a b T M w J ě r w ò v c ò m F h	N ó T i a B b T M w J ě r w ò v c ò m F h
O n z n Q a b V ó c d X v é ù P k X D é	O n z n Q a b V ó N d X v é ù P k X D é
Q I W x ú P a A a b P h ǎ Q c s W l k r	Q I W x ú P a A a b P h ǎ Q P s W l k r
R l ó C a b ě ǒ à ǔ S T ǒ c Z U e d o t	R l ó C ó b ě ǒ à ǔ S T ǒ c Z U e d o t
T à F T K P f h K W b s a b y z à i J c	T à F T K P f h K W b s M b y z à i J c
U D y E a b é c V ǔ è ǎ L D l x D p ě ǔ	U D y E p b é c V ǔ è ǎ L D l x D p ě ǔ
V e S ě Y o Y t a b á f ǒ l i S f z c l	V e S ě Y o Y t a C á f ǒ l i S f z c l
X G b a a b V R Z è y m c T R á A i U L	X G b a a b V R Z è y m é T R á A i U L
Y n l S i g z a b c F L X s N p j n y O	Y n l S i g z a b s F L X s N p j n y O
a a b r f c n d á i ò J x k E v V x a n	a a b r f m n d á i ò J x k E v V x a n
a b B j c ǎ ǒ a G j P I r z p J P q o P	a b B j ǔ ǎ ǒ a G j P I r z p J P q o P
