grammatical	ungrammatical
a a a Y ú ú à O E u G ù j a ǎ S K é b R	ù a a a Y ú ú à O E u G ù j a ǎ S K é b R
a a a s ó á J n j j D ǔ W d n u i f w d	è a a a s ó á J n j j D ǔ W d n u i f w d
a a a N B g g c n v x ó s P l R ǎ g f u	D a a a N B g g c n v x ó s P l R ǎ g f u
a a a u Y ú L ú i j o e Q ǒ a l Y l M w	K a a a u Y ú L ú i j o e Q ǒ a l Y l M w
a a a A i q V ú s ò i T d x X o è z U k	R a a a A i q V ú s ò i T d x X o è z U k
a a a ě y ǒ R S W p l A u Y ě ù J i g B	Z a a a ě y ǒ R S W p l A u Y ě ù J i g B
a a a Z V i A D Y l k ú ó q ú é e ù Z Z	h a a a Z V i A D Y l k ú ó q ú é e ù Z Z
a a a á j t P ò s G P d Q A d d Z ù L ǔ	o a a a á j t P ò s G P d Q A d d Z ù L ǔ
a a a E Y ǒ A h Q ú è ǒ F F w r Z M k q	w a a a E Y ǒ A h Q ú è ǒ F F w r Z M k q
a a a c p g w r i q q C H C x h e t o n	ǔ a a c p g w r i q q C H C x h e t o n
a a a U à s T I n u ǔ r e q w E D ě g m	ó a a U à s T I n u ǔ r e q w E D ě g m
a a a ó j w Z O x O Q C Z ǔ b a è A z t	F a a ó j w Z O x O Q C Z ǔ b a è A z t
a a a j H U S ú v m T b t f t B W W ǎ I	N a a j H U S ú v m T b t f t B W W ǎ I
a a a q S Q x H x m K ù z N u V J ó l N	V a a q S Q x H x m K ù z N u V J ó l N
a a a n C U F c z Z W q Z i C B L g à W	a á a a n C U F c z Z W q Z i C B L g à W
a a a é m K x r n n Z z J w P a S j M M	a ú a a é m K x r n n Z z J w P a S j M M
a a a ò Z f K I ò T à Q l y ǎ B T t l R	a F a a ò Z f K I ò T à Q l y ǎ B T t l R
a a a S t E J K k h ǎ a s l é h G J O B	a M a a S t E J K k h ǎ a s l é h G J O B
a a a C B V k O X F k U w v p ǒ v v R B	a W a a C B V k O X F k U w v p ǒ v v R B
a a a D k f z W g D y E Q B P A i ù Y j	a f a a D k f z W g D y E Q B P A i ù Y j
a a a u r è ó ù E s K L c M i ú P m O N	a n a a u r è ó ù E s K L c M i ú P m O N
a a a O w I O ǒ w c I r ú P R N ú R G P	a v a a O w I O ǒ w c I r ú P R N ú R G P
a a a O ú M U Y c B F W ó é g F J X b i	a á a O ú M U Y c B F W ó é g F J X b i
a a a U P q p J é q P D t I a a é à s d	a ǒ a U P q p J é q P D t I a a é à s d
a a a ó U ǒ r j k P f I Y V h s U O j I	a E a ó U ǒ r j k P f I Y V h s U O j I
a a a ù á s ó q à t j é X P M M I U ǎ H	a N a ù á s ó q à t j é X P M M I U ǎ H
a a a ù a E p h ǔ n u t O a h ě e ó é i	a T a ù a E p h ǔ n u t O a h ě e ó é i
a a a Z w ě A D A L g g F M I k s C t Z	a a ù a Z w ě A D A L g g F M I k s C t Z
a a a v k J f k w ò I m à é M d k h S E	a a ó a v k J f k w ò I m à é M d k h S E
a a a é ǒ i o t g ú O p ó á S S y ǎ é O	a a E a é ǒ i o t g ú O p ó á S S y ǎ é O
a a a m à i b k V h V G Y ě s O C x F n	a a L a m à i b k V h V G Y ě s O C x F n
a a a O à J n y k c ú O Q M d v ò f á X	a a U a O à J n y k c ú O Q M d v ò f á X
a a a T a t v L v I ù J ǎ T S g K k D è	a a d a T a t v L v I ù J ǎ T S g K k D è
a a a K à E ǒ J T á X U V j h ǔ N Y c è	a a m a K à E ǒ J T á X U V j h ǔ N Y c è
a a a ǔ K j ù T x a é w y S H r y y W s	a a u a ǔ K j ù T x a é w y S H r y y W s
a a a G h x ǎ o u e N p h u S O c A p ò	a a ǔ G h x ǎ o u e N p h u S O c A p ò
a a a d r E w R L L R X I Z l E z k F n	a a ò d r E w R L L R X I Z l E z k F n
a a a i ò ǔ W è g j E Z ù X o d n Q ǎ o	a a D i ò ǔ W è g j E Z ù X o d n Q ǎ o
a a a m a ó K h à f m q q x D è W E Y f	a a K m a ó K h à f m q q x D è W E Y f
a a a N n F n J z y v K w v S o C m J S	a a U N n F n J z y v K w v S o C m J S
a a a i ǔ ǎ R D O V é I t R H e v k B P	a a Z i ǔ ǎ R D O V é I t R H e v k B P
a a a i J ǔ F è u ǒ y y J m C ó r e k T	a a h i J ǔ F è u ǒ y y J m C ó r e k T
a a a y h i m E s z K u h b t h ù i o P	a a o y h i m E s z K u h b t h ù i o P
a a a ù H c ǔ d ǎ j w c g ǎ s a M r q T	a a x ù H c ǔ d ǎ j w c g ǎ s a M r q T
a a a d Z k é d w G Q J g U f n I j y k	a f a d Z k é d w G Q J g U f n I j y k
a a a r d ò ǒ n c E A i r á o f q A x b	a m a r d ò ǒ n c E A i r á o f q A x b
a a a f e L B E e z é ǒ r S B ǎ S N ǒ á	a u a f e L B E e z é ǒ r S B ǎ S N ǒ á
a a a P W y ě ě t W M l p ú x D a H k ǒ	b a a P W y ě ě t W M l p ú x D a H k ǒ
a a a ó G J è ǒ G i J v w F h e e D o ú	j a a ó G J è ǒ G i J v w F h e e D o ú
a a a z h G g P S V C E v Q t X ò á B b	r a a z h G g P S V C E v Q t X ò á B b
a a a j C ǔ U ě u x D x N Z U c N l S ù V	ù a a a j C ǔ U ě u x D x N Z U c N l S ù V
a a a c S f N T ò J ù d b Y G Q E L D R k	ó a a a c S f N T ò J ù d b Y G Q E L D R k
a a a á g M à z B X g K V c o ǎ á B o B F	D a a a á g M à z B X g K V c o ǎ á B o B F
a a a W t N P Y E u W ú P ě K E C U ó P o	M a a a W t N P Y E u W ú P ě K E C U ó P o
