grammatical	ungrammatical
a ù Q A W b é ǔ t é y b y G c C J D N v	ù a ù Q A W b é ǔ t é y b y G c C J D N v
a M U ù ù M ò t A é W D U ě E Y ǔ c ú h	á a M U ù ù M ò t A é W D U ě E Y ǔ c ú h
a p Q A D K q ǎ T k k N j k à r T ú N ě	ǎ a p Q A D K q ǎ T k k N j k à r T ú N ě
a o a l B Z C c J e A u a K p j L D H P	ě a o a l B Z C c J e A u a K p j L D H P
a S e I è T R A n ó w ò ù g M w t R d r	ǒ a S e I è T R A n ó w ò ù g M w t R d r
a G ě ú q H y P K ò f K Q F u N Q à P f	B a G ě ú q H y P K ò f K Q F u N Q à P f
a è g w ǎ W d c d D K S w j O Q v t ǒ w	D a è g w ǎ W d c d D K S w j O Q v t ǒ w
a ó ù T V ó ǒ W T e F m p ú à h o N e o	G a ó ù T V ó ǒ W T e F m p ú à h o N e o
a y s H b L è C z ǒ e p ǔ I t N G A e ǒ	J a y s H b L è C z ǒ e p ǔ I t N G A e ǒ
a S p g b q B l A K v u é T w R W E ě p	L a S p g b q B l A K v u é T w R W E ě p
a o Y k K s ǎ H h i ǎ ǔ Z F ó e à H J I	N a o Y k K s ǎ H h i ǎ ǔ Z F ó e à H J I
a D X l H Q ǎ ǎ l G à F s A u l C I P W	Q a D X l H Q ǎ ǎ l G à F s A u l C I P W
a I x L W B k Z y o ù ǎ é U Q r P W x l	S a I x L W B k Z y o ù ǎ é U Q r P W x l
a K J H V O U X e J ě ǔ Z O q ú j k s w	V a K J H V O U X e J ě ǔ Z O q ú j k s w
a w i M r é n c s W è d b E t h F n H J	Y a w i M r é n c s W è d b E t h F n H J
a j ǎ é R I u z i D ù u è v n é y ǔ Y R	b a j ǎ é R I u z i D ù u è v n é y ǔ Y R
a j r b è q X M e d U ǔ ě U E x k Z n M	e a j r b è q X M e d U ǔ ě U E x k Z n M
a E ǒ ǒ ě F p o u B v Q z u c f o q K C	h a E ǒ ǒ ě F p o u B v Q z u c f o q K C
a I á L D á S O p X R x j X ó E K p J ù	k a I á L D á S O p X R x j X ó E K p J ù
a l X k ě Q è I Y m a h D R P r u F H P	m a l X k ě Q è I Y m a h D R P r u F H P
a d J s q j u H é C m g f g e w p X m u	o a d J s q j u H é C m g f g e w p X m u
a b T D ú A T F ǎ r O A à i W f H e Z b	r a b T D ú A T F ǎ r O A à i W f H e Z b
a e é á b E ǒ K I S ù C V l s è ó ǒ P G	t a e é á b E ǒ K I S ù C V l s è ó ǒ P G
a ò R L ó è Y w m N C V t é T q A i I S	w a ò R L ó è Y w m N C V t é T q A i I S
a v w ǎ f b ǒ ù R x W W j F H i D e ǎ M	z a v w ǎ f b ǒ ù R x W W j F H i D e ǎ M
a V z I B u ǒ l u g T y L a F ú U H J Z	ù V z I B u ǒ l u g T y L a F ú U H J Z
a ù H A C Y l M ó G ě v I X F G l j c H	à ù H A C Y l M ó G ě v I X F G l j c H
a K ù N K Y A U G N Q é f n z M L l P z	é K ù N K Y A U G N Q é f n z M L l P z
a t n B ǔ V Z ě ò ǔ r T ú s Y V O S R r	ó t n B ǔ V Z ě ò ǔ r T ú s Y V O S R r
a E i K ǔ ǎ ò w s p ǔ K ù Q W o G ó V R	ǒ E i K ǔ ǎ ò w s p ǔ K ù Q W o G ó V R
a C à x j y w k v I u G é S T X Y F I z	B C à x j y w k v I u G é S T X Y F I z
a à é k b ǒ d n h w Y h á E Y z G w z Y	D à é k b ǒ d n h w Y h á E Y z G w z Y
a w G I z ò Z s g ǔ P F x G ǎ s ǒ ó W o	G w G I z ò Z s g ǔ P F x G ǎ s ǒ ó W o
a I R ǎ ò q h i H ǒ ú y f X á Y E U F N	I I R ǎ ò q h i H ǒ ú y f X á Y E U F N
a i à u V Z z è w T P U ò R n q O b h f	L i à u V Z z è w T P U ò R n q O b h f
a é D B T X l ó ú V ó D B w b u s é ǒ m	O é D B T X l ó ú V ó D B w b u s é ǒ m
a k x o t ó B I ó i B á D o S A ǒ h L H	Q k x o t ó B I ó i B á D o S A ǒ h L H
a W I B M F ú S ò c f b S x j F O á X ò	T W I B M F ú S ò c f b S x j F O á X ò
a p W H h é m z Q Z ě i v W V T ò Q Y ě	V p W H h é m z Q Z ě i v W V T ò Q Y ě
a ò s O v b F U A ǔ U h é U t p d u C ò	Y ò s O v b F U A ǔ U h é U t p d u C ò
a y v B R J W I Q n U E à P F i V ǎ j G	c y v B R J W I Q n U E à P F i V ǎ j G
a ě ú b ò l T x t u Y T ù W w k p d v r	e ě ú b ò l T x t u Y T ù W w k p d v r
a u m ò g M H é B j m Q a e X d m A V ò	g u m ò g M H é B j m Q a e X d m A V ò
a O h é u C N B F U I è d Z J o p N J e	j O h é u C N B F U I è d Z J o p N J e
