grammatical	ungrammatical
ù ǔ K u a a n L D t ù x t ǔ á ǒ P s K a	ù ǔ K u a a n L D t ù x t ǔ á ǒ P s f K a
ǔ E q a R L l D s a p è a V A U h ú z J	ǔ E q a R L l D s X p è a V A U h ú z J
á a S Q o z n a a ě E á A U H v q V J M	á a S Q o z f n a a ě E á A U H v q V J M
à x ó n F a a a K M X p è J R T è z Z X	à x ó n F a ǎ a K M X p è J R T è z Z X
é ǒ T a è W a N F T F E y x K R V a I c	é ǒ T a è W a N F T F E y x K R e a I c
è Z E R r V u V S a X ú D a K m U P a à	è Z E R r V u V S a X ú D a K m U P n à
ě w p T Q ò t á a Q s t s D ǔ P G a a ò	ě w p T Q ò t á a Q s t s D ǔ P G a f a ò
ò á K o a ò a T E N p W ǎ a B e x W q C	ò á K e o a ò a T E N p W ǎ a B e x W q C
ǒ A X a x n N a T S U Y p H A V ò H a m	ǒ A X a x n N a T S U Y p H A V ò H J m
ú X o l q S A J è a a r a k é ǒ A o T m	ú X o l q S A J è a a r H k é ǒ A o T m
A m é s q m L p r ù a é ò a P u a H r c	A m é s q m L j r ù a é ò a P u a H r c
B w w M P E J a y G q z a a ò K á B P ó	B w w M P E J a y G e z a a ò K á B P ó
D J K ě a T o x N V a s E M K G a N J s	c D J K ě a T o x N V a s E M K G a N J s
E t z à á O q L ú ò r a a K L è a ó ù ǎ	E t z à á O q L ú ò r a a K L è S ó ù ǎ
G P R é P a ě a U V ó u L F a s z q P ú	G P R é P a ě a U V ó u j F a s z q P ú
H a U á ò w H J a T a D ù m D e K z s m	H a U á ò w H J l T a D ù m D e K z s m
I w K ǔ t m r ě Q a B Y a K R a ǔ S e T	I w K ǔ t m r ě Q p B Y a K R a ǔ S e T
K a G z W u Z P ó ò C a a R P ò y m u B	K a G z W u Z P ó ò C c a R P ò y m u B
L a o F ě m X q D A F t a C è G D a J W	L a o F ě e X q D A F t a C è G D a J W
M w ǒ á a X Z l u a S a P G x V Z D X r	M w ǒ á a X i l u a S a P G x V Z D X r
O F s G a M C a u a U s Q ó á q b Z ú E	O F s G a M C a c a U s Q ó á q b Z ú E
P V Y ǔ N é Y M Z a J S o t a q R O a p	P V Y ǔ N é Y M Z B J S o t a q R O a p
R à ǎ a è T J ǎ a u C a d v g Z J W A D	R à ǎ a è T J ǎ a u C i d v g Z J W A D
S R a P A F D a N t a G d k l k ǎ ǔ O V	S R z P A F D a N t a G d k l k ǎ ǔ O V
T a P s N Q G a z ó J ǔ J H z é a F U G	T a P s N Q k a z ó J ǔ J H z é a F U G
U a a z O t D v a u Y C Z T ò u q F ǔ B	U a z z O t D v a u Y C Z T ò u q F ǔ B
W ǔ F a a V t m F V ú p ú a à S L c b s	W ǔ g a a V t m F V ú p ú a à S L c b s
X I a v R z D R X a H p Q B ò a ǒ y I h	X I a v R z D R X a H g Q B ò a ǒ y I h
Y a O M G S v a a e b B k H w ǔ v b k h	Y a O M G S i a a e b B k H w ǔ v b k h
Z m r a x N P V T m D a H w a S w ǎ s ǒ	e Z m r a x N P V T m D a H w a S w ǎ s ǒ
a é S r m ǔ r P a y ò a k w B ù y x U W	a é S r m ǔ r P a y ò P k w B ù y x U W
a A p ú a q à J z ú u X m l F D G a q ǒ	d A p ú a q à J z ú u X m l F D G a q ǒ
a I Z H é K u U p W I à S G o é a a ú u	a I Z H é K u U p W I à S G o é a R ú u
a O a s G a l ó y E g b w ó h b c ó ě ò	a O a s G J l ó y E g b w ó h b c ó ě ò
a V W a C D L v ě D J l q t m M a M p h	a V W a C D L v ě D J l q t m M Z M p h
a a C ě y F z t a G d M L ǔ z Y é c ě t	a a C ě y F z t W G d M L ǔ z Y é c ě t
a a t I L K v r a C C b G h U ò Z ě a z	a g t I L K v r a C C b G h U ò Z ě a z
a q é a ó ú L a ě V V o r A v P W E E Y	a q é a ó j L a ě V V o r A v P W E E Y
a w N I D o à N a u R M W K H F u a I t	a w N I D o à N a h u R M W K H F u a I t
l R S L a T P a r D n R N X A ó L E w a	l R S L a T P a r D n R N X A ó L E w b a
m o N ǎ R s H a a x ú H m V Y u B a ǎ X	m o N ǎ R s H a a j ú H m V Y u B a ǎ X
o ù U x W a á x C F ú J p a F a q á o c	o ù U x W a á x C F ú J p ǒ F a q á o c
p J D X N a w ǒ é W a ú K a F N F o p é	p J D X N a w ǒ é W a ú K b F N F o p é
q a S P a a L X e ò ó G b r O i à a ǒ L	q a S P a á L X e ò ó G b r O i à a ǒ L
s ǒ J a F Q y a o V Z E è S a ú A n Z V	s ǒ J a F Q y a o c V Z E è S a ú A n Z V
t U é n a P O l R a K R U K K ó Y a n b	t U é n g a P O l R a K R U K K ó Y a n b
u a x ǔ I V U U R J J a y U P ú y y A a	u a x ǔ I V f U R J J a y U P ú y y A a
w ù w y S a P Y L ǎ é è a a è ǎ ǒ Z w o	w ù w y S a P Y L ǎ é è a k a è ǎ ǒ Z w o
x J ù l a ǔ a a e A i i c L U t é n é o	x J ù l a ǔ U a e A i i c L U t é n é o
y a s S T à X N n è A H è a W ǒ a i B k	y a s S T à X N n è A H è v W ǒ a i B k
ù á m a ó U n U n a l é l a y n ǔ T u é N	ù á m a ó U n U n a l é c l a y n ǔ T u é N
ǔ F a ǔ à Z u r a r ě E v D a x U ú A R ǎ	ǔ F a ǔ à Z u r a r ě E i v D a x U ú A R ǎ
á a a B x a E n g s g M Q B R l ǔ p O N S	á a a B x b a E n g s g M Q B R l ǔ p O N S
à t t v q a O ǔ n n à O a R s P x w a r è	à t t v q a O ǔ n n à O a R s P x w v r è
é ò Q r V è X a S s l D K ǔ é w a a d u ù	é ò Q r V è X a S s l D K ǔ é w a d u ù
è W A v J ú I ě C a W t a a I d v W D z z	è W A v J ú I ě C e a W t a a I d v W D z z
ě o w Z z a S W a y x ó a ù ò s e é R C g	ě o w Z z a S W a y x ó ú ù ò s e é R C g
ò C D a m á à R C a U D w n a y Z ǎ è á b	ò C D a m á g R C a U D w n a y Z ǎ è á b
ǒ U á ě y a W é T A G v B ò a q á é ù a H	ǒ U á ě b a W é T A G v B ò a q á é ù a H
ú s q q x N a V Y ǒ x T z ǒ a G S Q ù C a	ú s q q x N a V Y ǒ x T z ǒ é G S Q ù C a
B ò ǒ u S X O z x K a P C a D a f M w V ǔ	B ò ǒ u S X O z x K Y P C a D a f M w V ǔ
C O t a Z a ǒ p p m a D D k J i w G F P u	C O t a Z g ǒ p p m a D D k J i w G F P u
D m r q u W D K a p D M a O W o w D ò L a	D m r q u W D K a p D M a j O W o w D ò L a
F é y L G u y a a Z U L a g a q ù p t V á	F é y L G u y a a Z U L U g a q ù p t V á
G D n a D E ǒ ǎ W à ǎ ǒ a p ǒ Q m P a c K	G D n a D E ǒ ǎ W à ǎ ǒ a h p ǒ Q m P a c K
H S l V a t N a S r O n x x O á z a L è y	H S l V a t N t S r O n x x O á z a L è y
I a a A X F R H a L D k q h U u e f E z ǎ	I a h A X F R H a L D k q h U u e f E z ǎ
J w é a ó Y T J a K y G m v v v a O è ò b	J w é a ó Y T J a K y G m v v v P O è ò b
L I I á V a O a P F A H a x t f v L M j T	L I I k á V a O a P F A H a x t f v L M j T
M I ǒ H ǔ a z ù R ú w a C ù à U B K x a V	M I ǒ H ǔ a z ù R ú w c C ù à U B K x a V
N X Q ò u P a a R é a B m m T i Q u k r x	N X Q ò u P a a R é L B m m T i Q u k r x
P ù a t J K t M a ǎ w è L à I a l A h o B	P ù a t J K t M a ǎ w è b à I a l A h o B
Q P ó ò ú I C m Z ó a o S ǔ s Q a K a ù s	Q P ó ò ú I C m Z ó a o S ǔ s Q t K a ù s
R a ǔ U a t é ù ě a t S T ó Q N ě f E N T	R a ǔ U c a t é ù ě a t S T ó Q N ě f E N T
S a ú p a m r r F a m E Z ó Y r o N i E ù	S a ú p a e m r r F a m E Z ó Y r o N i E ù
U B à X H L K à B á K v è x u a J a S W a	U B à X H L K à B d á K v è x u a J a S W a
V I u a ó A ò a a M u S I i c P I D c V j	V I u a ó A ò d a M u S I i c P I D c V j
W a s I a B p á v K ù ǔ è y a b a r w W C	W s I a B p á v K ù ǔ è y a b a r w W C
Y á a Y V t y Z z a Z A t H V a ó o s r e	b Y á a Y V t y Z z a Z A t H V a ó o s r e
Z N H D N a m a X Q s H I w v v S a A H ò	Z N H D N a m a X Q s H I w v v S ǎ A H ò
a à m L I N a à è à F a F ú s B t à K Q ù	a à m L I N h à è à F a F ú s B t à K Q ù
a ú ù v a z Q K a ó W v P E ù ě X W o g c	a ú ù b v a z Q K a ó W v P E ù ě X W o g c
a F V w G ǔ H m a ǔ D ǎ u I O F a ù ǒ u M	a F V w G ǔ H m a ǔ D i u I O F a ù ǒ u M
a L a E ě A N a s w G p o M o T O ò T O H	a L J E ě A N a s w G p o M o T O ò T O H
a R Y w ǒ A T A J u W ǎ T t P a p a à s X	a R Y w ǒ A T A J u W ǎ T t P ù p a à s X
a Y O t é L a Y ó B s a ǎ ú m w q ù o k d	a Y O c t é L a Y ó B s a ǎ ú m w q ù o k d
a a Y l a e v W L d t ú p u Y p C V e à e	R a Y l a e v W L d t ú p u Y p C V e à e
a o G r ú a H s Q n M J B á a ě q N i N D	a o G r ú a H s i n M J B á a ě q N i N D
a w X ù a ǒ P R z Y X a h G x z Y V E w J	a w X ù a k ǒ P R z Y X a h G x z Y V E w J
l a w M t H a V a y E y r d X ó h m i b J	l n w M t H a V a y E y r d X ó h m i b J
n ǒ R a z V u ǎ U G á x D U à a R ě v a R	n ǒ R a z V u ǎ U G á j D U à a R ě v a R
o V T ù Y X H A a ě m a E C r a ě C H y H	o V T ù Y X H j a ě m a E C r a ě C H y H
p s L é o à ě a A a Q ú R M Q á a W O C X	p s L é o à ě a A t Q ú R M Q á a W O C X
r B S K E w H M O t ǒ L á a a w a h r u c	r B S K j w H M O t ǒ L á a a w a h r u c
s R D T a I P a a r ǒ M b j z é a A A H K	s R D T a I P a ǒ r ǒ M b j z é a A A H K
t r a v a t a Y P i K c á j M b è D r Y à	t r a v a t Z Y P i K c á j M b è D r Y à
v á à é w z J Q ě à H R J W L n a a H m a	v á à é w z J Q ě à H R J W L k a a H m a
w A a R p a y Q I K H á a a q W k Y F Y C	w A a e p a y Q I K H á a a q W k Y F Y C
x Z Q a M P ě ò ò D s t V ǎ G a y U a c J	x Z Q a M b ě ò ò D s t V ǎ G a y U a c J
y t y A ě y a U a a z d ó h x U a o b s b	y t y A ě y a U a i a z d ó h x U a o b s b
ù ù F T H I W è è á q C a C a G I R F t a K	ù ù F T H I W è è á q C a C c a G I R F t a K
ǔ P a U o è à Y o X E N L S q T a G E a O R	ǔ P a U o è à Y o X E j L S q T a G E a O R
á a ǎ M q Z ǒ a ú Y ò a à W ú D ǒ x U N o f	á a ǎ M q Z j a ú Y ò a à W ú D ǒ x U N o f
à n R I Y o ù ǒ C H a U I B A q á x B q a a	à n R I Y o ù ǒ C H a U g I B A q á x B q a a
é ě a r L n x u Q V ó a a B ě P ù z q U y ǎ	é ě a r L n x u Q V ó M a B ě P ù z q U y ǎ
è J a S a J U ò B a i E j u D ǎ A ò m h R á	è J h S a J U ò B a i E j u D ǎ A ò m h R á
ě o á é m S X E à a ó m à a é Q a g E L á r	g o á é m S X E à a ó m à a é Q a g E L á r
ó y è ǔ l x ǎ G v a ǒ S a F t L Q U J n w a	h ó y è ǔ l x ǎ G v a ǒ S a F t L Q U J n w a
ǒ C x r w ǔ A a S M B Y a E x a B F V ǎ I ù	ǒ C x r w ǔ A a S M B c Y a E x a B F V ǎ I ù
ú W ǎ n ò ǒ m a B Y a ù A Z ò r G a X ò a à	ú W ǎ n ò ǒ m i a B Y a ù A Z ò r G a X ò a à
A a l è H ù E ǔ ǒ v ǒ a a s ě ě V q J P B á	A a l è H ù E ǔ ǒ v ǒ H a s ě ě V q J P B á
B n a a è J ò x a j o C d ǎ g á w l E t R y	B n a é è J ò x a j o C d ǎ g á w l E t R y
D é S X V I X a A H X ó à a é u E a è m o F	D é S X V I X a A H X ó à a h é u E a è m o F
E U v ù D é P r X a ǎ Z F n Z a q a A Y é E	E U v ù D é P r X a ǎ Z F n Z a q á A Y é E
F V E v V á R B V a a O t ǒ é t q W B ǒ a V	F V E v V á R B V a a O t ǒ é t q W B ǒ W V
H á z o I Z w r a V a R ě v A v á n H a v N	H á z o I Z w r a V a R ě v A v á n e a v N
I D a á P y E T Y v a H ě Q a p k G N C P F	c I D a á P y E T Y v a H ě Q a p k G N C P F
J a V o o S B ó L N Z t F è ó a s p a s b E	J a V o h o S B ó L N Z t F è ó a s p a s b E
L ó ǔ W ǎ ó t y a a M z F ě è P B a D g ǎ D	L ó ǔ W ǎ ó i y a a M z F ě è P B a D g ǎ D
M N O T H S a y l y x a v é x m a K o ó h t	M N O T H S a y l y x a v é x m O K o ó h t
N a K q ù J G a I H è a J E i S S ú a N a p	N a K q ù J G a I H è A J E i S S ú a N a p
P ǒ a N U J q B a é F a k i è N Z l x A ù w	P ǒ a N U J q B a é F X k i è N Z l x A ù w
