step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.038944,-53.90619659423828,-54.5405387878418,sl2,16,0.01,41.347679138183594
10,0,40.459953,-53.09297561645508,-53.72188949584961,sl2,16,0.01,38.56040954589844
20,0,39.987103,-52.42085647583008,-53.055702209472656,sl2,16,0.01,39.56001663208008
30,0,39.623474,-51.896114349365234,-52.538124084472656,sl2,16,0.01,39.87721633911133
40,1,39.30987,-51.44792175292969,-52.069034576416016,sl2,16,0.01,39.33539581298828
50,1,39.130756,-51.17689514160156,-51.828407287597656,sl2,16,0.01,38.697357177734375
60,1,38.953465,-50.904109954833984,-51.552764892578125,sl2,16,0.01,38.3200569152832
70,2,38.799076,-50.67308807373047,-51.302711486816406,sl2,16,0.01,39.33595657348633
80,2,38.70356,-50.523597717285156,-51.15007400512695,sl2,16,0.01,39.36261749267578
90,2,38.626842,-50.399906158447266,-51.026763916015625,sl2,16,0.01,39.51897430419922
100,3,38.55003,-50.27389144897461,-50.898895263671875,sl2,16,0.01,36.90660095214844
110,3,38.515457,-50.202430725097656,-50.84658432006836,sl2,16,0.01,40.73762130737305
120,3,38.4977,-50.16313552856445,-50.82769775390625,sl2,16,0.01,37.48733139038086
130,4,38.41107,-50.041263580322266,-50.66421890258789,sl2,16,0.01,37.53611373901367
140,4,38.33848,-49.94053649902344,-50.52275848388672,sl2,16,0.01,38.18108367919922
150,4,38.327705,-49.911888122558594,-50.504600524902344,sl2,16,0.01,38.611026763916016
160,5,38.350296,-49.92148208618164,-50.54608917236328,sl2,16,0.01,37.907249450683594
170,5,38.38024,-49.9539794921875,-50.59662628173828,sl2,16,0.01,38.20513916015625
180,5,38.378853,-49.94694137573242,-50.595340728759766,sl2,16,0.01,36.50762939453125
190,5,38.321312,-49.85649108886719,-50.486305236816406,sl2,16,0.01,37.85961151123047
200,6,38.308945,-49.82057571411133,-50.45908737182617,sl2,16,0.01,37.024436950683594
210,6,38.320526,-49.82797622680664,-50.48112487792969,sl2,16,0.01,39.697723388671875
220,6,38.305386,-49.80482864379883,-50.452999114990234,sl2,16,0.01,37.69315719604492
230,7,38.237637,-49.72031784057617,-50.31521224975586,sl2,16,0.01,39.01081848144531
240,7,38.223366,-49.708309173583984,-50.286258697509766,sl2,16,0.01,36.70596694946289
250,7,38.251766,-49.7319450378418,-50.341835021972656,sl2,16,0.01,37.74061584472656
260,8,38.24518,-49.716583251953125,-50.32146453857422,sl2,16,0.01,38.89947509765625
270,8,38.22489,-49.69327926635742,-50.27877426147461,sl2,16,0.01,38.46580123901367
280,8,38.24731,-49.71427536010742,-50.323978424072266,sl2,16,0.01,38.07680892944336
290,9,38.26473,-49.72752380371094,-50.35038757324219,sl2,16,0.01,39.262237548828125
300,9,38.28062,-49.74944305419922,-50.373443603515625,sl2,16,0.01,37.84326171875
310,9,38.278248,-49.743289947509766,-50.36833572387695,sl2,16,0.01,39.70197296142578
320,10,38.26214,-49.71706771850586,-50.343196868896484,sl2,16,0.01,36.91074752807617
330,10,38.272552,-49.725852966308594,-50.36056900024414,sl2,16,0.01,38.17525863647461
340,10,38.241814,-49.69121551513672,-50.301029205322266,sl2,16,0.01,37.324432373046875
350,10,38.234478,-49.68242645263672,-50.28092956542969,sl2,16,0.01,37.19670867919922
351,10,38.234337,-49.682376861572266,-50.280616760253906,sl2,16,0.01,39.15066146850586
