step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03364,-53.90116500854492,-54.644107818603516,sl2,16,0.001,40.80924987792969
10,0,40.961872,-53.77935028076172,-54.53706359863281,sl2,16,0.001,39.32710647583008
20,0,40.893387,-53.66233444213867,-54.434661865234375,sl2,16,0.001,41.357452392578125
30,0,40.825977,-53.547122955322266,-54.33418655395508,sl2,16,0.001,38.97125244140625
40,1,40.761913,-53.43690490722656,-54.238399505615234,sl2,16,0.001,42.4567985534668
50,1,40.699223,-53.32853317260742,-54.144554138183594,sl2,16,0.001,39.326881408691406
60,1,40.63841,-53.22236251831055,-54.05290985107422,sl2,16,0.001,38.660888671875
70,2,40.579906,-53.119205474853516,-53.96411895751953,sl2,16,0.001,39.557586669921875
80,2,40.523342,-53.019126892089844,-53.87834167480469,sl2,16,0.001,42.717472076416016
90,2,40.4679,-52.92049789428711,-53.79401779174805,sl2,16,0.001,40.01087188720703
100,3,40.4147,-52.82497787475586,-53.7125358581543,sl2,16,0.001,41.58251953125
110,3,40.36323,-52.73170471191406,-53.633277893066406,sl2,16,0.001,40.47044372558594
120,3,40.312675,-52.640220642089844,-53.55591583251953,sl2,16,0.001,39.89461135864258
130,4,40.263855,-52.55150604248047,-53.481109619140625,sl2,16,0.001,40.55800247192383
140,4,40.216408,-52.465328216552734,-53.40871047973633,sl2,16,0.001,40.42078399658203
150,4,40.170544,-52.38115310668945,-53.338165283203125,sl2,16,0.001,40.57080078125
160,5,40.125942,-52.29745864868164,-53.26838302612305,sl2,16,0.001,40.75027847290039
170,5,40.08213,-52.21489334106445,-53.19975662231445,sl2,16,0.001,40.17122268676758
180,5,40.03955,-52.134681701660156,-53.13347625732422,sl2,16,0.001,39.79991912841797
190,5,39.998684,-52.05664825439453,-53.06916809082031,sl2,16,0.001,38.992645263671875
200,6,39.95974,-51.98192596435547,-53.00767135620117,sl2,16,0.001,38.00306701660156
210,6,39.921616,-51.90851974487305,-52.9476203918457,sl2,16,0.001,40.35460662841797
220,6,39.883743,-51.83490753173828,-52.88759994506836,sl2,16,0.001,40.6832275390625
230,7,39.847576,-51.763519287109375,-52.8297119140625,sl2,16,0.001,39.38121795654297
240,7,39.81256,-51.694091796875,-52.773616790771484,sl2,16,0.001,38.87208557128906
250,7,39.77821,-51.62611770629883,-52.718997955322266,sl2,16,0.001,39.98490524291992
260,8,39.744614,-51.55852127075195,-52.6649284362793,sl2,16,0.001,41.644813537597656
270,8,39.712025,-51.49332046508789,-52.61307907104492,sl2,16,0.001,39.76671600341797
280,8,39.680454,-51.42898178100586,-52.56214141845703,sl2,16,0.001,39.15928268432617
290,9,39.65044,-51.36627960205078,-52.5125732421875,sl2,16,0.001,37.41560745239258
300,9,39.621975,-51.30649185180664,-52.465614318847656,sl2,16,0.001,39.80055618286133
310,9,39.59337,-51.246238708496094,-52.41846466064453,sl2,16,0.001,38.37571716308594
320,10,39.565754,-51.18743896484375,-52.37260055541992,sl2,16,0.001,37.78165817260742
330,10,39.5403,-51.13243865966797,-52.329689025878906,sl2,16,0.001,40.152652740478516
340,10,39.51512,-51.07732391357422,-52.28710174560547,sl2,16,0.001,37.90532302856445
350,10,39.48989,-51.0223274230957,-52.24495315551758,sl2,16,0.001,38.609073638916016
351,10,39.487316,-51.016727447509766,-52.24067306518555,sl2,16,0.001,39.67292404174805
