step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.03825,-53.90436553955078,-54.52992248535156,sl2,16,0.01,40.929080963134766
10,0,40.36735,-52.88092803955078,-53.59354019165039,sl2,16,0.01,39.860694885253906
20,0,39.814682,-52.022281646728516,-52.81253433227539,sl2,16,0.01,38.514122009277344
30,0,39.37832,-51.31552505493164,-52.18241500854492,sl2,16,0.01,41.117088317871094
40,1,39.054256,-50.76023864746094,-51.70513153076172,sl2,16,0.01,38.312103271484375
50,1,38.80281,-50.309722900390625,-51.32428741455078,sl2,16,0.01,38.95033264160156
60,1,38.591633,-49.92913818359375,-50.99076461791992,sl2,16,0.01,38.62548828125
70,2,38.430817,-49.61848831176758,-50.721797943115234,sl2,16,0.01,37.741920471191406
80,2,38.312714,-49.37179183959961,-50.517616271972656,sl2,16,0.01,38.92805099487305
90,2,38.227657,-49.1733512878418,-50.365413665771484,sl2,16,0.01,37.46365737915039
100,3,38.159527,-49.002159118652344,-50.224327087402344,sl2,16,0.01,39.31986618041992
110,3,38.120934,-48.87152862548828,-50.129085540771484,sl2,16,0.01,35.479278564453125
120,3,38.07376,-48.74199295043945,-50.02284240722656,sl2,16,0.01,35.67713165283203
130,4,38.035988,-48.62983322143555,-49.931095123291016,sl2,16,0.01,36.67234802246094
140,4,38.027176,-48.55113220214844,-49.8791618347168,sl2,16,0.01,36.561126708984375
150,4,38.021156,-48.48643112182617,-49.83830642700195,sl2,16,0.01,36.792484283447266
160,5,38.00592,-48.41261672973633,-49.78799057006836,sl2,16,0.01,36.137908935546875
170,5,38.003357,-48.36326599121094,-49.76472091674805,sl2,16,0.01,36.70535659790039
180,5,38.007572,-48.31597900390625,-49.73631286621094,sl2,16,0.01,36.76177215576172
190,5,38.010864,-48.272361755371094,-49.70974349975586,sl2,16,0.01,36.014434814453125
200,6,38.026676,-48.24113464355469,-49.698795318603516,sl2,16,0.01,37.57955551147461
210,6,38.04472,-48.21427917480469,-49.69245147705078,sl2,16,0.01,35.61922073364258
220,6,38.04791,-48.181182861328125,-49.670623779296875,sl2,16,0.01,36.03850173950195
230,7,38.052616,-48.14781951904297,-49.643150329589844,sl2,16,0.01,36.70068359375
240,7,38.05946,-48.12101364135742,-49.620906829833984,sl2,16,0.01,38.04063415527344
250,7,38.07649,-48.10831832885742,-49.62932205200195,sl2,16,0.01,38.36672592163086
260,8,38.095707,-48.09830093383789,-49.63807678222656,sl2,16,0.01,36.24897384643555
270,8,38.11321,-48.0872917175293,-49.645381927490234,sl2,16,0.01,36.66041946411133
280,8,38.130264,-48.08206558227539,-49.65983200073242,sl2,16,0.01,36.83061218261719
290,9,38.145954,-48.068904876708984,-49.65558624267578,sl2,16,0.01,36.625816345214844
300,9,38.16944,-48.06948471069336,-49.671875,sl2,16,0.01,35.687042236328125
310,9,38.174595,-48.04902648925781,-49.6561393737793,sl2,16,0.01,37.96848678588867
320,10,38.181915,-48.031578063964844,-49.645137786865234,sl2,16,0.01,35.284080505371094
330,10,38.19575,-48.02610397338867,-49.650211334228516,sl2,16,0.01,37.301490783691406
340,10,38.203724,-48.01184844970703,-49.638858795166016,sl2,16,0.01,36.87456130981445
350,10,38.21818,-48.00422668457031,-49.6424446105957,sl2,16,0.01,36.595314025878906
351,10,38.22064,-48.004722595214844,-49.645103454589844,sl2,16,0.01,37.88502502441406
