step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.04285,-53.90904998779297,-53.92362594604492,ptsl2,32,0.001,40.375762939453125
10,0,40.999737,-53.84120178222656,-53.88501739501953,ptsl2,32,0.001,41.480525970458984
20,1,40.956856,-53.773624420166016,-53.84673309326172,ptsl2,32,0.001,42.58077621459961
30,1,40.91409,-53.7061882019043,-53.80875778198242,ptsl2,32,0.001,41.448890686035156
40,2,40.870983,-53.63797378540039,-53.77083969116211,ptsl2,32,0.001,40.98556900024414
50,3,40.828117,-53.56986618041992,-53.73330307006836,ptsl2,32,0.001,40.509368896484375
60,3,40.78505,-53.501251220703125,-53.695701599121094,ptsl2,32,0.001,39.98917770385742
70,4,40.742207,-53.433006286621094,-53.658634185791016,ptsl2,32,0.001,40.83607482910156
80,5,40.69937,-53.36450958251953,-53.62148666381836,ptsl2,32,0.001,41.05784606933594
90,5,40.656345,-53.295650482177734,-53.58430480957031,ptsl2,32,0.001,39.606502532958984
100,6,40.613335,-53.22662353515625,-53.5473747253418,ptsl2,32,0.001,41.10466003417969
110,6,40.570473,-53.15751647949219,-53.510841369628906,ptsl2,32,0.001,40.76927947998047
120,7,40.527397,-53.087730407714844,-53.47463607788086,ptsl2,32,0.001,40.70196533203125
130,8,40.48452,-53.018280029296875,-53.43860626220703,ptsl2,32,0.001,40.25263214111328
140,8,40.4417,-52.94867706298828,-53.402889251708984,ptsl2,32,0.001,40.091102600097656
150,9,40.39893,-52.879215240478516,-53.36708450317383,ptsl2,32,0.001,40.08354187011719
160,10,40.356403,-52.80968475341797,-53.33188247680664,ptsl2,32,0.001,40.87049102783203
170,10,40.313793,-52.73966598510742,-53.29756164550781,ptsl2,32,0.001,39.45353317260742
175,10,40.292492,-52.704837799072266,-53.28001022338867,ptsl2,32,0.001,40.5202751159668
