grammatical	ungrammatical
ù a a N C d w A i D C z K c w X ǒ R v N Z	a a N C d w A i D C z K c w X ǒ R v N Z
á a j e ú à f j b s ǔ H h r M B H n T P b	a j e ú à f j b s ǔ H h r M B H n T P b
ǎ a o V ǒ ú V y K ǎ R Y r ě D a B H F A h	a o V ǒ ú V y K ǎ R Y r ě D a B H F A h
ě a d c c ú A d F q d H x N w R K c g Q u	a d c c ú A d F q d H x N w R K c g Q u
ò a c d U j G ò h R ù n j ù P H A m i e J	a c d U j G ò h R ù n j ù P H A m i e J
A a O E x S ù t D A ú p P U w O ù Z F U Q	a O E x S ù t D A ú p P U w O ù Z F U Q
D a ě i D g V O k I i ò F ò n d e B Q w l	a ě i D g V O k I i ò F ò n d e B Q w l
G a i E ǒ F j v M q N m H à è s E y o l p	a i E ǒ F j v M q N m H à è s E y o l p
I a K h j u D w h K b ě Z W e C à n f d t	a K h j u D w h K b ě Z W e C à n f d t
K a J M D ù I A Q d G s d c z V x n r N ù	a J M D ù I A Q d G s d c z V x n r N ù
N a F ǎ z I k Q V L j J i H a è N I J X u	a F ǎ z I k Q V L j J i H a è N I J X u
Q a u Z M y ě j M p W b d G q f t ó F ǒ o	a u Z M y ě j M p W b d G q f t ó F ǒ o
S a S l K C c Z p ǎ S P è ǒ J L I B O v n	a S l K C c Z p ǎ S P è ǒ J L I B O v n
V a A a o Z C y u x ò h ò b I d p ò o N S	a A a o Z C y u x ò h ò b I d p ò o N S
Y a ǔ C c p x è q F o q w ǎ Z x N R z W B	a ǔ C c p x è q F o q w ǎ Z x N R z W B
b a v W à v S v C á z ǎ A G v Z S f ě n B	a v W à v S v C á z ǎ A G v Z S f ě n B
d a D G e q f p k z C F ǒ P U I c F á B F	a D G e q f p k z C F ǒ P U I c F á B F
g a V Y C t F u A f y u é d ǒ W Q è W V A	a V Y C t F u A f y u é d ǒ W Q è W V A
j a a ǒ o a R z z ó V l K l t ó b l Z E p	a a ǒ o a R z z ó V l K l t ó b l Z E p
l a D y u e m H t ǎ u T e G F ú t U m j H	a D y u e m H t ǎ u T e G F ú t U m j H
n a ǒ à v ǔ S à p V è y I K z M G z i r á	a ǒ à v ǔ S à p V è y I K z M G z i r á
q a r x p h g h M Q à G U m é H ǒ X E p h	a r x p h g h M Q à G U m é H ǒ X E p h
t a q E O i ǎ Z G c z A p ó X H y t w E A	a q E O i ǎ Z G c z A p ó X H y t w E A
v a N a S K R é E Z w ǒ v R i a U v P i f	a N a S K R é E Z w ǒ v R i a U v P i f
y a y a N s m ǎ G j f A x ǔ é U L Z N j Y	a y a N s m ǎ G j f A x ǔ é U L Z N j Y
ù w W E h à W K E u V g á á Z n ǔ è v i	a w W E h à W K E u V g á á Z n ǔ è v i
à O D T V ǒ t I ú ǎ v l x ǎ W J P c p J	a O D T V ǒ t I ú ǎ v l x ǎ W J P c p J
è ǔ s ǒ ò j f Q P B D B k A O S B V é V	a ǔ s ǒ ò j f Q P B D B k A O S B V é V
ó w n j e j é T ě A d o v L é k R M v K	a w n j e j é T ě A d o v L é k R M v K
ú h D v o E u S p F V O è R m è y O o p	a h D v o E u S p F V O è R m è y O o p
C k c J j à y F G R l a j é M d k S E X	a k c J j à y F G R l a j é M d k S E X
E m O J H á c C h R c E q K D X J e I i	a m O J H á c C h R c E q K D X J e I i
H E ó D d n r F o B é g A U j F W J J c	a E ó D d n r F o B é g A U j F W J J c
K I h k x N ú s J C n z é U u U ǎ L ǒ y	a I h k x N ú s J C n z é U u U ǎ L ǒ y
M v t k I é m T x ě H á m E Z ǔ O U L q	a v t k I é m T x ě H á m E Z ǔ O U L q
P t e y F H a E z e x ǔ m P N f á h h j	a t e y F H a E z e x ǔ m P N f á h h j
S a s z á k é à q ù c a w m o c N h ǔ ě	a a s z á k é à q ù c a w m o c N h ǔ ě
U v P C w v t w H ǎ k g I K e E é ǔ é Y	a v P C w v t w H ǎ k g I K e E é ǔ é Y
X I i L Q c á o f q M u y H O m N J D C	a I i L Q c á o f q M u y H O m N J D C
Z K p f e R X C M M P b R A T U z N i ě	a K p f e R X C M M P b R A T U z N i ě
a ò s k n v k g b T K é N ó i q a b D à i	a ò s k n v k g b T K é N ó i q b D à i
c m F S p D é E L ò G S d n B d F q O R	a m F S p D é E L ò G S d n B d F q O R
f ú d c y ù m à S E t d M I ǎ L R g l X	a ú d c y ù m à S E t d M I ǎ L R g l X
i E m ù R z C C R I w ǒ à w s Z I r M F	a E m ù R z C C R I w ǒ à w s Z I r M F
l a N b é Z ú o h R s u ǔ ǔ e l a H i d	a a N b é Z ú o h R s u ǔ ǔ e l a H i d
n Q l g k J K g p G ǒ Q X g h i o i é p	a Q l g k J K g p G ǒ Q X g h i o i é p
