step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.030205,-53.8851432800293,-53.897064208984375,soft_tsl2,32,0.001,42.17266845703125
10,0,40.99272,-53.815330505371094,-53.86076354980469,soft_tsl2,32,0.001,41.875221252441406
20,1,40.955143,-53.74591827392578,-53.82382583618164,soft_tsl2,32,0.001,41.21466827392578
30,1,40.91753,-53.67607116699219,-53.787017822265625,soft_tsl2,32,0.001,39.82670211791992
40,2,40.88015,-53.606842041015625,-53.75017166137695,soft_tsl2,32,0.001,42.754920959472656
50,3,40.84267,-53.53715515136719,-53.71343994140625,soft_tsl2,32,0.001,39.748374938964844
60,3,40.80541,-53.46738815307617,-53.67728042602539,soft_tsl2,32,0.001,40.121891021728516
70,4,40.768192,-53.3978385925293,-53.64094543457031,soft_tsl2,32,0.001,39.586395263671875
80,5,40.730938,-53.328392028808594,-53.60441589355469,soft_tsl2,32,0.001,40.18624496459961
90,5,40.69388,-53.25789260864258,-53.569175720214844,soft_tsl2,32,0.001,40.03572463989258
100,6,40.656834,-53.18788146972656,-53.53343963623047,soft_tsl2,32,0.001,40.34951400756836
110,6,40.61995,-53.118019104003906,-53.497928619384766,soft_tsl2,32,0.001,39.629737854003906
120,7,40.583275,-53.048675537109375,-53.462467193603516,soft_tsl2,32,0.001,40.42460632324219
130,8,40.546585,-52.979557037353516,-53.42669677734375,soft_tsl2,32,0.001,38.56053924560547
140,8,40.510193,-52.910728454589844,-53.39146041870117,soft_tsl2,32,0.001,41.041690826416016
150,9,40.473892,-52.84160614013672,-53.35658264160156,soft_tsl2,32,0.001,40.16059875488281
160,10,40.437843,-52.77260208129883,-53.3221321105957,soft_tsl2,32,0.001,40.594268798828125
170,10,40.4016,-52.704124450683594,-53.28664016723633,soft_tsl2,32,0.001,39.0037727355957
175,10,40.383713,-52.66977310180664,-53.269554138183594,soft_tsl2,32,0.001,41.43796157836914
