grammatical	ungrammatical
ù ǔ a b s a U b á j U a b a N b r a ǎ g	ù ǔ a b s a U b á b U a b a N b r a ǎ g
á X a è a b H P b b x a E I n b a b a C	á X a è b a b H P b b x a E I n b a b a C
ǎ a Y b a U S b w b a W b a à a n X s X	ǎ a Y b a U S b w b a W b a b a n X s X
è a b b J g b è r E ó C l a b a b W m a	è a b a b J g b è r E ó C l a b a b W m a
ó z à a b J a ò b E b a b K z E W ě b a	ó z à a b J a ò b E b a b K a E W ě b a
ú ě a b ǎ l a b b a b q Q S F é x n b a	ú ě a b ǎ l a b b a b q Q a F é x n b a
A z a b a A b a B P F S b x a A b a s K	A z a b a A b b a B P F S b x a A b a s K
D ǎ x a b V Z a F z b a P b Q à ù a b a	D ǎ x a b V Z a F z b b a P b Q à ù a b a
F ù ò b L R i a b b I a O b a K b è a á	F ù ò a b L R i a b b I a O b a K b è a á
G s x b ě ǒ D a G à b x b a b a b á à a	G a s x b ě ǒ D a G à b x b a b a b á à a
I f a b U K F B b é b a b O a P Z è b a	I f a b U K F B a b é b a b O a P Z è b a
K s ó a b k a b x b w S a Z E a b W W a	K s ó a b k a b x b w S a b Z E a b W W a
N ě T u a á X a b b ú a b L P a b R a ù	N ě T u a b á X a b b ú a b L P a b R a ù
P B N b ǒ l ù a T b e v g b a b á a b a	a P B N b ǒ l ù a T b e v g b a b á a b a
R a U K a b b s a è O b a b ǒ y a F è i	R a U b K a b b s a è O b a b ǒ y a F è i
T a Y a b W X b W a m b a ú é v K C b a	T a b Y a b W X b W a m b a ú é v K C b a
V a b a X ó Y L b J b ǒ á ǒ a b a a U g	V a b a X ó Y L b J b ǒ á ǒ a b a b a U g
X b K a á B b x D v B N b a b a b a b N	a b K a á B b x D v B N b a b a b a b N
Z s k z a b a ǔ b b E q a v D a b a ù j	Z s k z a b a ǔ b b E q a v b D a b a ù j
a ǎ b a Z m A ǒ a M b b a b B a a S è é	a ǎ b a Z m A ǒ a M b b a b B a b a S è é
a ò b p i ě V a M f b y J T a b s a b a	a ò b p i ě V a M b b y J T a b s a b a
a C b à ě G b g S b Z W a b a B l ò b a	a C b à ě a b g S b Z W a b a B l ò b a
a H G a b R G b a b M à a W ú b G I a X	a H b a b R G b a b M à a W ú b G I a X
a L b a u ǔ y y M b b a m S b J a b C v	a L b a u ǔ y y M b b a m S b J a b C a v
a Q b ǎ ú b b V a b ó R a v s b a f R b	a Q b a ú b b V a b ó R a v s b a f R b
a W é b F a a b Z Z b a b l w a E a ě w	a W é b F a a b Z Z b a b l w a b a ě w
a a b a b ò M a G J l b o p p a b a C é	a a b a b b M a G J l b o p p a b a C é
a b ò R a Z z b y e b a H b L I a R a x	a b ò R a Z z b y e b a H b L I a b a x
a b H x è g ó ò b b a n ǎ q M b V a b a	a b H x è a ó ò b b a n ǎ q M b V a b a
a b R X a u b b a y b M y B V w b a é A	a b R X a u b b a y b M y B V a b a é A
a b a ú P g Z P b o a b J ǒ a b a l D L	a b a b ú P g Z P b o a b J ǒ a b a l D L
a b a b A b a x b W E n v ú r i p ó b a	a b a b A b a x b W E n v ú r a p ó b a
a b a b u b é a é t ó ù S ǔ b a N a P I	a b a b u b é a é t ó ù S ǔ b a b a P I
a b f a ò C b y b p a u F à b E a r a Y	a b f a ò C b y b p a u F à b E a b a Y
a b q s a b R b q u b u a z b a i ó k r	a b q s a b R b q a b u a z b a i ó k r
a f a b a E o O I b U F L b b a b a ò ó	a f a b a E o O I b U F L b a b a b a ò ó
a p F b a b X U c I R b a y é X y a b a	a p F b a b X U c I R b a y é b X y a b a
a u G q b a Q b ǒ b p R b è a P D b a R	a u G q b a Q b ǒ b a R b è a P D b a R
a z b a b ǔ c b a Z F U b U B b Z a J y	a z b a b ǔ c b a Z F U b U B a b Z a J y
b m G a ò l b a u b V u b a l a ò q b a	b m G a ò l b a u b V u b a l b a ò q b a
d t a b N ǎ b m b W L a x b a V b x n a	d t a b N ǎ a b m b W L a x b a V b x n a
g a K R ǔ V N a B B F B b b n a b a b a	g a b R ǔ V N a B B F B b b n a b a b a
i a Z Y b v y a b L b O a ù b N a T a v	i a Z Y b v y a b L b O a ù b N a b a v
k c n a b J H G f è a b b t a Q b l a b	k c n a b J H G f è a b b t a Q b l a b a
n ò h I P ò B b a b b z J a q n b a b a	n ò h I P ò a b a b b z J a q n b a b a
p F b a u u n W b b a F b T S a b a ù ě	p a b a u u n W b b a F b T S a b a ù ě
r T m ǔ a K o c a b U b a b R a b a H w	r T m ǔ a b o c a b U b a b R a b a H w
t a y S b á Z a a b ú a b a b w a K X ù	t a y S b á Z a a b b ú a b a b w a K X ù
v d s p a b ǔ a b b a b à V b a á è f U	v d s p a b ǔ a b b a b a V b a á è f U
y ǔ O z a b a b ǒ j V b b a b D S r a m	y ǔ O z a b a b ǒ j V b a b a b D S r a m
ù ě a b a t w g X b a J b a x X b ò é a B	ù ě a b a b t w g X b a J b a x X b ò é a B
á R a b ó P a b a B a P N b A ě a I b T a	á R a b ó P a b a b a P N b A ě a I b T a
ǎ a u M W G b O b b a R Z b r x a b C a W	ǎ a u M W G b O a b b a R Z b r x a b C a W
è a b a b b b a r r X W A b O ǎ a D ú N y	è a b a b b a b a r r X W A b O ǎ a D ú N y
ó j a Y v y b a b v b q a N n C a b Y a b	ó j a Y v y b a b v b q a N n b C a b Y a b
ǒ a ú b é a b R r a b a b a b B u i Z W r	ǒ a ú b é a b b R r a b a b a b B u i Z W r
A U a b U a n w d K b b a A b a F X b B a	A U a b U a n w S K b b a A b a F X b B a
C C n a b a b N W j b t a U P v b a o c a	C C n a b a b N W j b t a U P v b a o b a
D q a b y V a b b N a a b é a p t b á a f	D q a b y V a b b N a s b é a p t b á a f
F l a b M F a C E b g u b a b a P x v b X	F l a b M F a C E b g u b a b a P x v b a X
I ǔ a b b a J u E i b a b a b D D H a ó ú	I ǔ a b b a b u E i b a b a b D D H a ó ú
K è a U x b a b ó b a à X n b a ò ù G ù a	K è a U x b a b ó b a à X n b a ò ù b G ù a
