step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.070248,-53.95792007446289,-54.63093185424805,sl2,16,0.01,39.25202560424805
10,0,40.28064,-52.687217712402344,-53.49306869506836,sl2,16,0.01,40.482913970947266
20,0,39.644997,-51.63084030151367,-52.56509017944336,sl2,16,0.01,37.98011016845703
30,0,39.144993,-50.76008224487305,-51.814056396484375,sl2,16,0.01,37.753265380859375
40,1,38.762306,-50.05298614501953,-51.222869873046875,sl2,16,0.01,37.067012786865234
50,1,38.475037,-49.4958381652832,-50.764007568359375,sl2,16,0.01,37.96232986450195
60,1,38.25751,-49.052818298339844,-50.403507232666016,sl2,16,0.01,37.442955017089844
70,2,38.10062,-48.71040725708008,-50.128726959228516,sl2,16,0.01,38.164276123046875
80,2,37.980106,-48.42723083496094,-49.89987564086914,sl2,16,0.01,37.57355499267578
90,2,37.8905,-48.204742431640625,-49.72173309326172,sl2,16,0.01,36.14445877075195
100,3,37.82,-48.013916015625,-49.5778694152832,sl2,16,0.01,35.30712127685547
110,3,37.77096,-47.855674743652344,-49.459354400634766,sl2,16,0.01,34.92836380004883
120,3,37.728695,-47.715965270996094,-49.346920013427734,sl2,16,0.01,37.15864181518555
130,4,37.68338,-47.59025955200195,-49.23345947265625,sl2,16,0.01,35.09162139892578
140,4,37.648243,-47.49018478393555,-49.12799072265625,sl2,16,0.01,36.4301872253418
150,4,37.639,-47.4061393737793,-49.065460205078125,sl2,16,0.01,35.26781463623047
160,5,37.62896,-47.32578659057617,-49.01356887817383,sl2,16,0.01,33.9659423828125
170,5,37.62091,-47.25347900390625,-48.961570739746094,sl2,16,0.01,36.59762954711914
180,5,37.61304,-47.19951629638672,-48.90726852416992,sl2,16,0.01,33.770023345947266
190,5,37.615883,-47.149166107177734,-48.86687469482422,sl2,16,0.01,36.61053466796875
200,6,37.61821,-47.0970573425293,-48.83931350708008,sl2,16,0.01,35.96891403198242
210,6,37.62558,-47.06201171875,-48.8179931640625,sl2,16,0.01,36.931880950927734
220,6,37.645245,-47.04149627685547,-48.8121337890625,sl2,16,0.01,36.020904541015625
230,7,37.650677,-47.01102066040039,-48.78660202026367,sl2,16,0.01,33.278526306152344
240,7,37.657585,-46.9810676574707,-48.76395797729492,sl2,16,0.01,35.985801696777344
250,7,37.670765,-46.96064376831055,-48.754188537597656,sl2,16,0.01,34.71782302856445
260,8,37.682693,-46.93551254272461,-48.7350959777832,sl2,16,0.01,35.41128158569336
270,8,37.701042,-46.917259216308594,-48.730064392089844,sl2,16,0.01,33.51655197143555
280,8,37.717133,-46.89752197265625,-48.72262954711914,sl2,16,0.01,35.60206604003906
290,9,37.72841,-46.890899658203125,-48.7213020324707,sl2,16,0.01,35.3598518371582
300,9,37.74709,-46.8930778503418,-48.73493194580078,sl2,16,0.01,35.99179458618164
310,9,37.766075,-46.886322021484375,-48.74116134643555,sl2,16,0.01,34.15587615966797
320,10,37.770126,-46.86378479003906,-48.71450424194336,sl2,16,0.01,34.908016204833984
330,10,37.790688,-46.84762954711914,-48.716346740722656,sl2,16,0.01,36.7706184387207
340,10,37.803078,-46.83866500854492,-48.71613311767578,sl2,16,0.01,35.56333541870117
350,10,37.80676,-46.8261833190918,-48.69830322265625,sl2,16,0.01,35.75284957885742
351,10,37.807728,-46.825286865234375,-48.69689178466797,sl2,16,0.01,37.0740966796875
