step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.039463,-53.905094146728516,-53.90855407714844,soft_tsl2,32,0.001,39.46938705444336
10,0,40.99788,-53.83958053588867,-53.86920166015625,soft_tsl2,32,0.001,41.37815856933594
20,1,40.956253,-53.774009704589844,-53.82957458496094,soft_tsl2,32,0.001,42.02357482910156
30,1,40.914898,-53.70864486694336,-53.790260314941406,soft_tsl2,32,0.001,41.116981506347656
40,2,40.873398,-53.642887115478516,-53.751014709472656,soft_tsl2,32,0.001,40.55430221557617
50,3,40.831654,-53.576690673828125,-53.7117919921875,soft_tsl2,32,0.001,40.30665588378906
60,3,40.78985,-53.510231018066406,-53.67264175415039,soft_tsl2,32,0.001,41.59391784667969
70,4,40.74794,-53.44354248046875,-53.63313293457031,soft_tsl2,32,0.001,40.40428924560547
80,5,40.70582,-53.376461029052734,-53.5933952331543,soft_tsl2,32,0.001,41.74372100830078
90,5,40.663586,-53.30900192260742,-53.55408477783203,soft_tsl2,32,0.001,41.71729278564453
100,6,40.62123,-53.241268157958984,-53.5142822265625,soft_tsl2,32,0.001,39.37065505981445
110,6,40.578846,-53.173362731933594,-53.474769592285156,soft_tsl2,32,0.001,41.32731628417969
120,7,40.53644,-53.105247497558594,-53.43576431274414,soft_tsl2,32,0.001,40.75065994262695
130,8,40.49412,-53.03706359863281,-53.396461486816406,soft_tsl2,32,0.001,39.65836715698242
140,8,40.451805,-52.96886444091797,-53.35666275024414,soft_tsl2,32,0.001,40.1631965637207
150,9,40.409378,-52.90011978149414,-53.318119049072266,soft_tsl2,32,0.001,39.706138610839844
160,10,40.36698,-52.83131790161133,-53.27908706665039,soft_tsl2,32,0.001,40.224056243896484
170,10,40.324707,-52.762550354003906,-53.240726470947266,soft_tsl2,32,0.001,40.043540954589844
175,10,40.30355,-52.72813415527344,-53.22142791748047,soft_tsl2,32,0.001,39.67107391357422
