grammatical	ungrammatical
a ù ǔ á c R o a a k r O ě r a a g ó t M	a ù ǔ á c R o a o k r O ě r a a g ó t M
a ǔ M ò c o á à a a L a a a J J à S R q	a ǔ M ò c o á à a L a a a J J à S R q
a á e c W a a F B q F w V L ú O j F a a	a á e c W a a F B q F w V L ú O j F a ó a
a ǎ N ě p F c V a a U a A a a L t u I F	a ǎ N ě p F c V a a U a A a ó a L t u I F
a è á c a a X K k ǒ Y x a a o x y K c ú	W è á c a a X K k ǒ Y x a a o x y K c ú
a ě c I E a a U O a a ó X J ǒ I d l ě é	a ě c I E a X a U O a a ó X J ǒ I d l ě é
a ò ǒ c a a L S a a e e x A C ú Q c ǒ ù	a ò ǒ c a a L S p a e e x A C ú Q c ǒ ù
a ǒ e m P f q e p p c a a t ó J a a à j	a ǒ e m P f q e p p c a a t ó J a ǔ à j
a A Z l c j g c Y a a Q a y e a d g a a	a A Z l c j g c Y a a Q a y e a d g a h
a C ǔ c G a a ú l L a W j s a a A f I a	a C ǔ c G T a ú l L a W j s a a A f I a
a D l N j l C I x c S a a N Q H r i a a	a D l N j l C I x c S M a N Q H r i a a
a F ǒ ǒ d r c ě P a a o a a s A d b ǎ j	a F ǒ ǒ d r c ě P a L o a a s A d b ǎ j
a G T a c a a F o i é C a a n k k ǔ I v	a G T a c á a F o i é C a a n k k ǔ I v
a H e c a a V u W ǔ P x h A G B a a b à	a H e c a V u W ǔ P x h A G B a a b à
a I v v B B L c n p ò ó a a à A N d a a	a I v v B B L c n p ò ó a a à A N d a W a
a K Q J f S à c u F a a T ǎ r g d O a a	a K Q J f S à c u F a a T ǎ r g d O á a
a L y c a P h P G ě U ǔ S ó a a á Z a a	a L y c a P h P G ě U ǔ S ó a O a á Z a a
a N c b E é B t L ǒ é a D i ò a a F a a	O a N c b E é B t L ǒ é a D i ò a a F a a
a P ú j c f a a D ú U t O P D E E a a a	a P ú j ó f a a D ú U t O P D E E a a a
a Q S c p é J x ú a a n I u a R Z a a Y	a Q S c p é J x ú C a n I u a R Z a a Y
a S à t g b c q X a a z H Z z I a a Q è	x S à t g b c q X a a z H Z z I a a Q è
a T c I ó S a a ě v g L ó T s S Y t a a	a T c I ó S a á ě v g L ó T s S Y t a a
a V ù c M g ù a a ó C ú x H a a ó ǎ á é	a V ù c M g ù C a ó C ú x H a a ó ǎ á é
a W c m l K t q X s F ǎ é a a a a w o I	a W c m l K t q X s F ǎ é a a a U a w o I
a Y a c à e a a a ě ǒ y Q ù j a a n U V	a Y a c à e a J a ě ǒ y Q ù j a a n U V
a a ǔ d ǒ N ù c e h a a a a o ǒ F p ě R	a a ǔ d ǒ N ù c e h s a a a o ǒ F p ě R
a b Y c è e x z C r a a k H f ǒ h a a ǒ	a b Y c è e x z C r s a k H f ǒ h a a ǒ
a c à p e T ù h T o à M F é a a a a s G	a c à p e T ù h T o à M F é a X a a a s G
a c A é a a G g i è D n x I g j M a a E	R c A é a a G g i è D n x I g j M a a E
a c I ó é I a ú W a a G M G à L b a a ě	a c I ó é I a ú W a F G M G à L b a a ě
a c Q k t a a x N U O V S u è g y a a i	a c Q k t a r x N U O V S u è g y a a i
a c Z E x k a a ú ǒ ú ó a a é x ù x v o	a o Z E x k a a ú ǒ ú ó a a é x ù x v o
a c a a b ǒ k m à a a L K F ú d h j N à	a c à a b ǒ k m à a a L K F ú d h j N à
a c f C A p F U a a a C a a J ǔ R x C T	a c f C A p F U a a a C Y a J ǔ R x C T
a c l a a z h à v q é a a h b Z ò W g P	S c l a a z h à v q é a a h b Z ò W g P
a c u D q O z a a R S G P ù a a é ò e E	a c u D q O z a z R S G P ù a a é ò e E
a d c q e L a a p V R m D h w ò a a D B	e d c q e L a a p V R m D h w ò a a D B
a f J N o i ǔ L c v T á a a a a e Z k T	a f J N o i ǔ L c v T á a a á a e Z k T
a g w i c m Q b a a q f u l W e a a Y x	a g w i c m Q b a a q f u l W e a L Y x
a i c r i h à g X d W a a V a a f ù ù x	a i c r i h à g X d W a O V a a f ù ù x
a k L s M Z c H b à a a j U R A w N a a	a k L s M Z H b à a a j U R A w N a a
a l m U E S N g H I c L a a a s V a a z	a l m U E S N g H I c L a a a s V a s a z
a n c E a a ǎ a a S f l T k j è d t e x	a n c E a a ǎ a G S f l T k j è d t e x
a p G c F a a ǒ a a a A v H u O t q J ò	ě a p G c F a a ǒ a a a A v H u O t q J ò
a q z B z t ù c D Y a a x I K c G a a h	a q z B z t ù N D Y a a x I K c G a a h
a s M ò M s q c a a G H à x E f S a a ǎ	a s M ò M s q c a y G H à x E f S a a ǎ
a t d l n é k c ě ǒ a a à w f e r ù a a	a t d l n é k ò ě ǒ a a à w f e r ù a a
a v I à n m p g á ò c a a a a O s V G A	a v I à n m p g á ò c è a a a O s V G A
a w s c E a a w D W K ǒ j Z S a a ó j V	a w s c E a e a w D W K ǒ j Z S a a ó j V
a y c P A n T N a a N K a a d r E ò r q	a y c P A n T N a C a N K a a d r E ò r q
a ù ǔ c Y a a à ǔ I l O Z P p B w a a Y u	a ù ǔ c Y P a à ǔ I l O Z P p B w a a Y u
a ǔ e S A c G u ò è Y g O Y T ú a a a a B	a ǔ e S A c G u ò è Y g O Y T ú a a a g a B
a à ě Q t c T s w a a B ǔ r t R a a K u J	a à ě Q t c T s w a a B ǔ r t R a r a K u J
a ǎ R n N c l a a x w g a a ù s è V ù b Q	a ǎ R n N c l N a x w g a a ù s è V ù b Q
a é w ú c w a a a a O g y D ǒ ǒ L t X M t	a é w ú c w a a a G O g y D ǒ ǒ L t X M t
a ě M s c y a a r X N ǎ m ú ù a a v h f c	a ě M s c y a a r X N ǎ m ú ù a S v h f c
a ó c m P R à s é g Z D Q à a a ǒ v é a a	a ó c m P R à s é g Z D Q à a a ǒ v é a f a
a ǒ è v H e c D q ǎ J p Z X m a a k X a a	a ǒ è v H e c D q ǎ J p Z X m a G a k X a a
a ú o d G I ǒ l c a a x q D ù a a s x H D	a ú o d G I ǒ l c a a x q D ù a á s x H D
a B I K a c ò Y U a a s D á é ù a a H z l	a B I K a r ò Y U a a s D á é ù a a H z l
a D á J c J Z f e g j D è Y a a c a ǒ a a	a D á J c J Z f e g j D è Y a a c a ǒ a D
a E c e ǔ V ǎ K ǔ è à w G B H i K a a a a	a E c e ǔ V ǎ K ǔ è à w G B H i K a V a a
a G Q c a a y R S á L a a F w U ò c k p é	a G Q k a a y R S á L a a F w U ò c k p é
a H z i Q K G h q c r l a a a a I I L V C	a H z i Q K G h q c r l a a ò a I I L V C
a J c O P C n U a a o t a a r ě ú ě H N i	a J c O P C n U a a o t L a r ě ú ě H N i
a L C a Y t S ù b E ǒ c ǒ C a a I a a p p	a L C a Y t S ù b E ǒ c ǒ C ù a I a a p p
a M c T O I ú ó ú ò n D X a a a a j ǎ p ǔ	a M c T O I ú ó ú ò n D X a à a a j ǎ p ǔ
a O ǎ s p à D h w á j c A W C a a è a a T	a O ǎ s p à D h w á j c A W C Q a è a a T
a P c a a A X é g P I a a e T è ě z à x q	a P c a a A X é g P I a t a e T è ě z à x q
a R J p q Q L d c a a s T a a l h h é i E	a R J p q Q L d c a a s T a Y a l h h é i E
a S l R ú c a a k j H a a x T ó V w O x T	P S l R ú c a a k j H a a x T ó V w O x T
a U G h D K c a a V ǒ g q a a u v z p k h	a U G h D K c a a V ǒ g q a ó u v z p k h
a V o w c a a O N F D ǒ J P V n J I a a b	a V o w c a a O N F D ǒ J P V n J I a J a b
a X c P a a a a v è ě ǎ I G o P K f R V l	a X c P e a a a v è ě ǎ I G o P K f R V l
a Z ě v I o u k M c V s L a a L d x a a Z	a Z ě v I o u k M c V s L a a L d x a Z
a a c S a a o R ě ó A Y o ǔ o u M l L a a	a a c S a Z a o R ě ó A Y o ǔ o u M l L a a
a c ù v i j L I R k f a a K ó G a a W I y	a c ù v i j L I R k f a v a K ó G a a W I y
a c ò E è c R t o a a w a a M x A i ú c ǎ	a c ò E è c R t o a a w o a M x A i ú c ǎ
a c D z a a I r è H e a a X j T o l h B w	a c D z r a I r è H e a a X j T o l h B w
a c M L b V ó I ù b c h ù j a a V a a X x	a c M L b V ó I ù b c h ù j a a V a A X x
a c U G ò A t N m ǒ ú m E a a é n K a a X	a c U G ò A t N m ǒ ú m E a h a é n K a a X
a c a a è r v H à X U a a P z O d s W m S	i a c a a è r v H à X U a a P z O d s W m S
a c b G H Q x c b S ú a a ù R C S a a h a	a c b G H Q x c b S ú a a ù R C S a ǎ a h a
a c j X p á a w q ú k U ó h g a a R a a L	B a c j X p á a w q ú k U ó h g a a R a a L
a c r a a ǔ C a a m v ú w n l u l g ú ú O	a c r a a ǔ C a K m v ú w n l u l g ú ú O
a c z E e V m a a l T U W T a a E q ú é k	a c z E e V m u a l T U W T a a E q ú é k
a e ó ǔ D c F ò é Q M I a a t j z N a a N	a e ó ǔ D u F ò é Q M I a a t j z N a a N
a f c x b g Z E R P I m à O o i H a a a a	a f c x b g Z E R P I m à O o i H a a a ó
a h K c w C B X q ǔ V D R i z a a C ó a a	a h K c w C B X q ǔ V D R i z a a C ó a ǒ a
a i c T a a a a K ò s ǎ Y y é H é ǒ ǒ á h	a i c T a V a a K ò s ǎ Y y é H é ǒ ǒ á h
a k O W o ǔ e E è W t R N o c a a s a a Q	a k O W o ǔ e E è W t R N o c ǎ a s a a Q
a l g X c ǎ o a a Y i E a a U U ò d p L é	ú l g X c ǎ o a a Y i E a a U U ò d p L é
a n M à F G J R Z y á N c d l ǔ a a a a w	a n M à F G J R Z y á N c d l ǔ a a a á a w
a o z z ě U U H c A a a P v a a w ě d v p	a o z z ě U U H c A a a P v f a w ě d v p
a q c a a j ě B ǒ y Y ù M x K L V è a a z	a q N a a j ě B ǒ y Y ù M x K L V è a a z
a s L A á R c e C T a a D y M p x a a S Q	a s L A á R c e C T a a D y M p x c a S Q
a t j c b k ě ǎ H ú Y V n a a o J k R a a	a t j c b k ě ǎ H ú Y V n a i o J k R a a
a v N ǒ à F i c D a a a a F Q ò v J C E ò	a v N ǒ à F i c D a a a I F Q ò v J C E ò
a w t e b T V F B S J c g a a A W a a b Y	a w t e b T V F B S J c g a a A W a H b Y
a y L ù J G c è D F T s B ù h a a R à a a	a y L ù J G s è D F T s B ù h a a R à a a
