step,epoch,dev_loss,TRUE_scores,FALSE_scores,model_type,batch_size,lr,mean_loss
0,0,41.072933,-53.936771392822266,-53.95951461791992,sl2,16,0.001,39.42152786254883
10,0,41.003464,-53.844635009765625,-53.860328674316406,sl2,16,0.001,40.27896499633789
20,0,40.9334,-53.751922607421875,-53.75985336303711,sl2,16,0.001,40.71393585205078
30,0,40.86955,-53.66102981567383,-53.67118453979492,sl2,16,0.001,40.34478759765625
40,1,40.8088,-53.574073791503906,-53.58681106567383,sl2,16,0.001,40.71537780761719
50,1,40.747547,-53.48951721191406,-53.49999237060547,sl2,16,0.001,41.43614959716797
60,1,40.68962,-53.406654357910156,-53.41960144042969,sl2,16,0.001,43.3556022644043
70,2,40.634933,-53.32646560668945,-53.34477233886719,sl2,16,0.001,39.619712829589844
80,2,40.581684,-53.248130798339844,-53.27143859863281,sl2,16,0.001,40.25727844238281
90,2,40.525158,-53.171241760253906,-53.19110107421875,sl2,16,0.001,39.886253356933594
100,3,40.472214,-53.09654235839844,-53.11631393432617,sl2,16,0.001,39.043487548828125
110,3,40.421078,-53.02363204956055,-53.044429779052734,sl2,16,0.001,40.6931037902832
120,3,40.37271,-52.952239990234375,-52.977718353271484,sl2,16,0.001,39.26577377319336
130,4,40.325138,-52.88340759277344,-52.91132354736328,sl2,16,0.001,40.493858337402344
140,4,40.27723,-52.816505432128906,-52.84373474121094,sl2,16,0.001,39.246124267578125
150,4,40.229683,-52.75122833251953,-52.7758903503418,sl2,16,0.001,39.92509460449219
160,5,40.186295,-52.68688201904297,-52.71532440185547,sl2,16,0.001,41.07028579711914
170,5,40.145245,-52.62424850463867,-52.658504486083984,sl2,16,0.001,39.632320404052734
180,5,40.1042,-52.56303787231445,-52.60124206542969,sl2,16,0.001,41.93653869628906
190,5,40.064087,-52.502769470214844,-52.54580307006836,sl2,16,0.001,40.40311813354492
200,6,40.021137,-52.444679260253906,-52.48383712768555,sl2,16,0.001,39.205299377441406
210,6,39.979572,-52.3878173828125,-52.423805236816406,sl2,16,0.001,38.024497985839844
220,6,39.940784,-52.3326301574707,-52.36835479736328,sl2,16,0.001,39.233177185058594
230,7,39.90216,-52.27822494506836,-52.313297271728516,sl2,16,0.001,37.83055877685547
240,7,39.863987,-52.225379943847656,-52.258358001708984,sl2,16,0.001,38.26201629638672
250,7,39.830135,-52.174442291259766,-52.21108627319336,sl2,16,0.001,40.05944061279297
260,8,39.79445,-52.123802185058594,-52.15938186645508,sl2,16,0.001,40.964988708496094
270,8,39.758602,-52.07430648803711,-52.106685638427734,sl2,16,0.001,40.308448791503906
280,8,39.72697,-52.02588653564453,-52.06277847290039,sl2,16,0.001,41.506954193115234
290,9,39.69484,-51.97866439819336,-52.01710891723633,sl2,16,0.001,41.54732894897461
300,9,39.660378,-51.93218231201172,-51.9666633605957,sl2,16,0.001,39.893836975097656
310,9,39.630646,-51.88690185546875,-51.92463302612305,sl2,16,0.001,40.78502655029297
320,10,39.6022,-51.84323501586914,-51.8840217590332,sl2,16,0.001,38.55145263671875
330,10,39.574684,-51.80101013183594,-51.84531021118164,sl2,16,0.001,38.14905548095703
340,10,39.543922,-51.75942611694336,-51.79972839355469,sl2,16,0.001,40.21664810180664
350,10,39.51455,-51.71779251098633,-51.75703430175781,sl2,16,0.001,40.0670051574707
351,10,39.51243,-51.713714599609375,-51.75428771972656,sl2,16,0.001,39.671695709228516
